suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202505-00001,ACC0034620,IND2111001828,app_message,2025-05-05T12:09:04+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202505-00002,ACC0046809,IND2206013645,app_message,2025-05-18T06:02:50+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202505-00003,ACC0064235,IND2304002816,phone_call,11/05/2025 10:50,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202505-00004,ACC0004186,IND1903008047,social_media,2025/05/10 08:27:53,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202505-00005,ACC0063359,IND2304019175,whatsapp,19-May-2025 19:10,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202505-00006,ACC0050344,IND2208017977,social_media,2025/05/30 20:06:09,Please send clearer notifications when account details change.,other,submitted
SUG-202505-00007,ACC0046985,IND2206008645,social_media,2025/05/04 08:00:27,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202505-00008,ACC0019934,IND2006001972,email,2025-05-23 17:19:25,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202505-00009,ACC0039318,IND2202011126,email,2025-05-25 14:09:11,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202505-00010,ACC0002291,IND1902009288,chatbot,2025-05-26T16:06:45+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202505-00011,ACC0098427,IND2411015517,chatbot,2025-05-20T16:33:38+02:00,Please show bank charges before the customer confirms a payment.,fees,implemented
SUG-202505-00012,ACC0036585,IND2112010364,app_message,2025-05-18T18:56:54+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202505-00013,ACC0049674,IND2208000145,whatsapp,06-May-2025 19:49,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202505-00014,ACC0071240,IND2308004024,app_message,2025-05-20T18:00:15+02:00,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202505-00015,ACC0055031,IND2211003361,whatsapp,07-May-2025 12:54,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
