case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202305-00001,ACC0006338,IND1904003909,3025.12,37,early_collections,2023-05-15,email,632.48,2023-06-13,restructured,open,Sipho Naidoo,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Phone disconnected. Sent SMS, no response. Escalating to legal. Arrangement: restructured."
COLL-202305-00002,ACC0029428,IND2106015971,2549.3,48,early_collections,2023-05-22,app_message,784.57,2023-05-17,,resolved,Thabo Mokoena,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Debit order returned NSF for third time. Recommend restructuring."
COLL-202305-00003,ACC0014081,IND1909000874,1428.26,100,legal,2023-05-02,email,723.55,2023-06-01,,resolved,Fatima Patel,"Former churned customer returned; new arrears flagged after failed debit order. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00004,ACC0054894,IND2211006750,756.64,16,pre_delinquent,2023-05-20,app_message,350.47,2023-05-22,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 14 April.
COLL-202305-00005,ACC0022807,IND2102001867,1336.27,30,pre_delinquent,2023-05-04,email,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202305-00006,ACC0032077,IND2108007107,1447.43,43,early_collections,2023-05-31,sms,755.97,2023-06-05,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202305-00007,ACC0009066,IND1906001825,2031.24,72,late_collections,2023-05-29,sms,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-202305-00008,ACC0007468,IND1905009030,976.31,52,early_collections,2023-05-21,branch_visit,,,extended_term,closed,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal. Arrangement: extended term."
COLL-202305-00009,ACC0020205,IND2007000791,359.49,34,early_collections,2023-05-18,sms,189.27,2023-05-27,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R189 communicated; customer requested until month-end.
COLL-202305-00010,ACC0053930,IND2210017514,2501.91,15,pre_delinquent,2023-05-11,branch_visit,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202305-00011,ACC0040222,IND2202005373,14697.22,25,pre_delinquent,2023-05-14,phone_call,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202305-00012,ACC0032516,IND2109006765,843.72,30,pre_delinquent,2023-05-01,letter,,,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R2 500 by month-end."
COLL-202305-00013,ACC0042957,IND2204005468,532.5,119,legal,2023-05-05,email,,,,closed,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current. Escalating to legal."
COLL-202305-00014,ACC0047060,IND2206005062,3385.38,35,early_collections,2023-05-01,email,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00015,ACC0054133,IND2210005216,7207.35,80,late_collections,2023-05-27,branch_visit,3831.52,2023-05-30,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00016,ACC0020326,IND2007003061,4454.82,52,early_collections,2023-05-30,app_message,730.29,2023-05-20,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R730 by month-end."
COLL-202305-00017,ACC0045186,IND2205012369,1462.5,42,early_collections,2023-05-22,phone_call,,,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00018,ACC0032516,IND2109006765,851.28,13,pre_delinquent,2023-05-24,app_message,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 500 communicated; customer requested until month-end.
COLL-202305-00019,ACC0024711,IND2103003968,1253.78,50,early_collections,2023-05-08,letter,396.55,2023-05-15,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00020,ACC0036274,IND2112010719,1440.29,91,legal,2023-05-19,branch_visit,389.77,2023-05-31,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Settlement offer of R390 communicated; customer requested until month-end. Escalating to legal.
COLL-202305-00021,ACC0000938,IND1901013886,3721.96,17,pre_delinquent,2023-05-03,phone_call,1057.44,2023-06-06,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00022,ACC0025756,IND2104005616,2476.15,162,write_off,2023-05-11,app_message,,,,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00023,ACC0049494,IND2208011837,1017.88,86,late_collections,2023-05-14,sms,461.42,2023-06-03,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R461 by month-end."
COLL-202305-00024,ACC0042928,IND2204009745,787.26,12,pre_delinquent,2023-05-14,email,254.59,2023-05-23,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00025,ACC0007468,IND1905009030,796.36,5,pre_delinquent,2023-05-29,branch_visit,,,,closed,Johan Botha,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00026,ACC0038711,IND2201000511,1298.63,115,legal,2023-05-26,email,361.9,2023-05-15,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202305-00027,ACC0026846,IND2104016259,3408.08,63,late_collections,2023-05-12,app_message,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00028,ACC0030574,IND2107004684,4224.19,45,early_collections,2023-05-13,phone_call,,,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00029,ACC0033148,IND2109010202,3407.21,8,pre_delinquent,2023-05-23,branch_visit,,,,closed,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current."
COLL-202305-00030,ACC0050311,IND2208020165,2225.95,17,pre_delinquent,2023-05-29,email,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202305-00031,ACC0057345,IND2212002386,1002.07,64,late_collections,2023-05-25,branch_visit,189.28,2023-06-13,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202305-00032,ACC0040764,IND2202015133,2113.32,77,late_collections,2023-05-28,phone_call,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202305-00033,ACC0031342,IND2108007321,285.9,105,legal,2023-05-28,branch_visit,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.
COLL-202305-00034,ACC0056075,IND2211008426,1178.74,117,legal,2023-05-10,letter,281.71,2023-05-13,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R282 communicated; customer requested until month-end. Escalating to legal.
COLL-202305-00035,ACC0059580,IND2302006668,943.75,38,early_collections,2023-05-11,email,348.79,2023-05-17,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00036,ACC0032978,IND2109012291,2247.68,28,pre_delinquent,2023-05-29,sms,1060.62,2023-05-28,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00037,ACC0048053,IND2207012268,1271.24,113,legal,2023-05-17,email,587.8,2023-05-15,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R588 cash. Account now current. Escalating to legal."
COLL-202305-00038,ACC0023875,IND2102012988,410.52,20,pre_delinquent,2023-05-03,phone_call,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00039,ACC0056075,IND2211008426,655.58,39,early_collections,2023-05-03,sms,,,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202305-00040,ACC0052933,IND2210015724,363.46,85,late_collections,2023-05-23,sms,,,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-202305-00041,ACC0021949,IND2101001090,200.0,59,early_collections,2023-05-17,email,54.19,2023-05-23,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00042,ACC0038201,IND2201004823,2006.1,20,pre_delinquent,2023-05-26,letter,530.41,2023-05-19,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Settlement offer of R530 communicated; customer requested until month-end.
COLL-202305-00043,ACC0038128,IND2201014555,1167.43,3,pre_delinquent,2023-05-06,sms,294.78,2023-05-16,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00044,ACC0047936,IND2207005077,1463.54,1,pre_delinquent,2023-05-21,app_message,760.27,2023-05-29,,open,Nomsa Dlamini,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00045,ACC0040426,IND2202014932,1135.16,24,pre_delinquent,2023-05-07,sms,448.57,2023-06-10,,resolved,Zanele Ndlovu,Debit order returned NSF for third time. Recommend restructuring.
COLL-202305-00046,ACC0022663,IND2102003490,643.14,130,write_off,2023-05-20,email,,,,closed,Thabo Mokoena,Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00047,ACC0029946,IND2106011484,663.99,99,legal,2023-05-30,app_message,172.83,2023-05-26,,resolved,Pieter van der Merwe,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00048,ACC0025531,IND2104001539,2735.27,50,early_collections,2023-05-08,sms,1138.5,2023-05-16,,resolved,Fatima Patel,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00049,ACC0035449,IND2111002544,1285.3,98,legal,2023-05-09,phone_call,,,,open,David Govender,Settlement offer of R350 communicated; customer requested until month-end. Escalating to legal.
COLL-202305-00050,ACC0025826,IND2104014457,1659.0,38,early_collections,2023-05-13,sms,,,,resolved,Thabo Mokoena,Debit order returned NSF for third time. Recommend restructuring.
COLL-202305-00051,ACC0001887,IND1902001120,2512.59,15,pre_delinquent,2023-05-04,phone_call,,,,open,Zanele Ndlovu,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00052,ACC0052755,IND2209020629,1661.68,39,early_collections,2023-05-11,branch_visit,906.47,2023-06-02,,open,Pieter van der Merwe,Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00053,ACC0021863,IND2101005717,908.1,348,write_off,2023-05-31,app_message,,,,resolved,Zanele Ndlovu,"Customer visited branch, paid R750 cash. Account now current."
COLL-202305-00054,ACC0028343,IND2105007105,2657.89,27,pre_delinquent,2023-05-25,branch_visit,981.2,2023-06-07,,resolved,Nomsa Dlamini,Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202305-00055,ACC0021949,IND2101001090,256.46,97,legal,2023-05-06,letter,78.4,2023-05-20,,closed,Ayanda Mthembu,"Customer visited branch, paid R78 cash. Account now current. Escalating to legal."
COLL-202305-00056,ACC0014541,IND1910006710,895.49,50,early_collections,2023-05-04,letter,,,,open,Johan Botha,Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00057,ACC0012936,IND1909004100,2771.36,19,pre_delinquent,2023-05-24,app_message,1172.33,2023-06-07,,resolved,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00058,ACC0049672,IND2208010801,621.63,34,early_collections,2023-05-16,email,108.94,2023-05-26,,resolved,Nomsa Dlamini,Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00059,ACC0031969,IND2108005379,249.61,16,pre_delinquent,2023-05-10,app_message,42.59,2023-05-20,,resolved,Thabo Mokoena,"Customer called, says employer missed payroll. Promised R43 by month-end."
COLL-202305-00060,ACC0032914,IND2109004968,1568.32,9,pre_delinquent,2023-05-09,phone_call,,,,closed,David Govender,"Customer visited branch, paid R1 500 cash. Account now current."
COLL-202305-00061,ACC0027847,IND2105012431,2487.27,107,legal,2023-05-17,letter,,,,resolved,Fatima Patel,Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00062,ACC0016413,IND1911002225,2221.64,79,late_collections,2023-05-03,email,,,extended_term,open,Pieter van der Merwe,"Customer called, says employer missed payroll. Promised R1 500 by month-end. Arrangement: extended term."
COLL-202305-00063,ACC0009554,IND1906008376,1506.49,21,pre_delinquent,2023-05-29,phone_call,247.69,2023-06-07,,open,Pieter van der Merwe,"Customer called, says employer missed payroll. Promised R248 by month-end."
COLL-202305-00064,ACC0002346,IND1902002859,304.78,9,pre_delinquent,2023-05-26,sms,136.6,2023-05-29,,resolved,Ayanda Mthembu,Debit order returned NSF for third time. Recommend restructuring.
COLL-202305-00065,ACC0048739,IND2207003911,1625.28,77,late_collections,2023-05-10,letter,439.21,2023-05-20,,closed,David Govender,Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00066,ACC0045273,IND2205011110,2969.65,12,pre_delinquent,2023-05-09,sms,1473.35,2023-05-15,,open,Zanele Ndlovu,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00067,ACC0039798,IND2202014529,11080.16,98,legal,2023-05-07,branch_visit,,,,open,Zanele Ndlovu,"Customer called, says employer missed payroll. Promised R750 by month-end. Escalating to legal."
COLL-202305-00068,ACC0041951,IND2203013478,2094.91,12,pre_delinquent,2023-05-24,letter,684.65,2023-05-15,,resolved,David Govender,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00069,ACC0057345,IND2212002386,1248.18,118,legal,2023-05-16,sms,,,,open,Thabo Mokoena,Arrangement agreed: R750/month for 6 months starting 2 August. Escalating to legal.
COLL-202305-00070,ACC0028894,IND2106009043,1936.04,89,late_collections,2023-05-01,phone_call,,,,resolved,David Govender,Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202305-00071,ACC0001772,IND1902009977,1918.24,365,write_off,2023-05-25,letter,,,,closed,David Govender,"Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202305-00072,ACC0027804,IND2105000752,3616.27,25,pre_delinquent,2023-05-31,letter,,,,resolved,Sipho Naidoo,"Customer visited branch, paid R2 500 cash. Account now current."
COLL-202305-00073,ACC0051467,IND2209016158,551.01,83,late_collections,2023-05-02,branch_visit,107.66,2023-05-21,,open,Sipho Naidoo,"Customer called, says employer missed payroll. Promised R108 by month-end."
COLL-202305-00074,ACC0009042,IND1906002747,1621.89,22,pre_delinquent,2023-05-14,phone_call,,,,resolved,Zanele Ndlovu,"Customer visited branch, paid R350 cash. Account now current."
COLL-202305-00075,ACC0060114,IND2302012571,2998.8,33,early_collections,2023-05-30,email,,,,open,Ayanda Mthembu,"Customer in Gauteng, low income band — hardship assessment required."
COLL-202305-00076,ACC0025531,IND2104001539,5185.34,116,legal,2023-05-03,app_message,807.84,2023-06-12,,resolved,Sipho Naidoo,Settlement offer of R808 communicated; customer requested until month-end. Escalating to legal.
COLL-202305-00077,ACC0012153,IND1908002940,5435.88,350,write_off,2023-05-10,sms,,,,resolved,David Govender,"Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-202305-00078,ACC0006009,IND1904001618,1801.89,83,late_collections,2023-05-30,sms,,,,closed,Zanele Ndlovu,"Customer called, says employer missed payroll. Promised R2 500 by month-end."
COLL-202305-00079,ACC0040745,IND2202008584,239.18,12,pre_delinquent,2023-05-25,sms,49.1,2023-05-29,,resolved,Thabo Mokoena,Settlement offer of R49 communicated; customer requested until month-end.
COLL-202305-00081,ACC0011016,IND1907015052,856.69,81,late_collections,2023-05-19,phone_call,,,,resolved,Lerato Khumalo,"Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202305-00082,ACC0058906,IND2301002382,543.52,58,early_collections,2023-05-21,letter,,,,open,Pieter van der Merwe,Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00083,ACC0056834,IND2212006884,2487.55,1,pre_delinquent,2023-05-31,email,,,,open,Lerato Khumalo,Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00084,ACC0027080,IND2105008031,391.92,72,late_collections,2023-05-11,phone_call,,,,open,Sipho Naidoo,"Customer in Gauteng, low income band — hardship assessment required."
COLL-202305-00085,ACC0034556,IND2111001553,6987.29,45,early_collections,2023-05-14,branch_visit,1766.84,2023-06-02,,open,Sipho Naidoo,Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00086,ACC0017186,COM1911000088,16868.54,73,late_collections,2023-05-23,email,9077.18,2023-05-16,,closed,Johan Botha,"Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202305-00087,ACC0047618,IND2207018019,206.89,71,late_collections,2023-05-27,phone_call,,,,resolved,Johan Botha,Former churned customer returned; new arrears flagged after failed debit order.
COLL-202305-00088,ACC0044801,IND2205017240,2816.93,117,legal,2023-05-04,email,1329.44,2023-05-12,,resolved,Pieter van der Merwe,Debit order returned NSF for third time. Recommend restructuring. Escalating to legal.
COLL-202305-00089,ACC0055867,IND2211017029,7052.81,26,pre_delinquent,2023-05-19,email,,,,resolved,Lerato Khumalo,Settlement offer of R1 200 communicated; customer requested until month-end.
COLL-202305-00090,ACC0020087,IND2006000915,3423.63,38,early_collections,2023-05-23,app_message,889.5,2023-05-17,,resolved,Sipho Naidoo,Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00091,ACC0050499,IND2208015631,1365.26,9,pre_delinquent,2023-05-29,branch_visit,580.68,2023-05-08,,closed,Lerato Khumalo,Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202305-00092,ACC0007072,IND1905004306,375.67,187,write_off,2023-05-27,letter,,,,resolved,Nomsa Dlamini,"Customer in Western Cape, low income band — hardship assessment required."
COLL-202305-00093,ACC0039135,IND2202023658,3246.27,20,pre_delinquent,2023-05-17,sms,,,,open,David Govender,Settlement offer of R1 200 communicated; customer requested until month-end.
COLL-202305-00094,ACC0041364,IND2202006548,1146.33,58,early_collections,2023-05-28,app_message,533.16,2023-05-31,payment_holiday,resolved,Fatima Patel,"Customer in Eastern Cape, low income band — hardship assessment required. Arrangement: payment holiday."
COLL-202305-00095,ACC0055427,IND2211020110,1573.22,86,late_collections,2023-05-31,sms,,,,open,Thabo Mokoena,Legal letter sent via registered post. Awaiting response before summons.
COLL-202305-00096,ACC0052078,IND2209004585,3772.81,95,legal,2023-05-19,letter,1880.87,2023-06-04,,resolved,Nomsa Dlamini,Settlement offer of R1 881 communicated; customer requested until month-end. Escalating to legal.
COLL-202305-00097,ACC0021078,IND2011000301,2884.74,2,pre_delinquent,2023-05-10,app_message,562.54,2023-05-31,,resolved,Nomsa Dlamini,Debit order returned NSF for third time. Recommend restructuring.
