payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202305-00001,COLL-202305-00036,ACC0032978,IND2109012291,2023-05-28,1091.02,debit_order,True,1156.66
REC-202305-00002,COLL-202305-00012,ACC0032516,IND2109006765,2023-05-16,410.79,debit_order,False,432.93
REC-202305-00003,COLL-202305-00040,ACC0052933,IND2210015724,2023-05-08,128.98,cash_deposit,False,234.48
REC-202305-00004,COLL-202305-00019,ACC0024711,IND2103003968,2023-05-15,380.43,debit_order,True,873.35
REC-202305-00005,COLL-202305-00042,ACC0038201,IND2201004823,2023-06-08,852.2,cash_deposit,False,1153.9
REC-202305-00006,COLL-202305-00027,ACC0026846,IND2104016259,2023-05-04,676.27,card,False,2731.81
REC-202305-00007,COLL-202305-00035,ACC0059580,IND2302006668,2023-05-17,335.38,eft,True,608.37
REC-202305-00008,COLL-202305-00004,ACC0054894,IND2211006750,2023-06-04,87.17,card,False,669.47
REC-202305-00009,COLL-202305-00031,ACC0057345,IND2212002386,2023-06-28,165.26,eft,False,836.81
REC-202305-00010,COLL-202305-00009,ACC0020205,IND2007000791,2023-05-27,189.66,cash_deposit,True,169.83
REC-202305-00011,COLL-202305-00022,ACC0025756,IND2104005616,2023-05-29,426.58,card,False,2049.57
REC-202305-00012,COLL-202305-00002,ACC0029428,IND2106015971,2023-05-17,787.7,card,True,1761.6
REC-202305-00013,COLL-202305-00008,ACC0007468,IND1905009030,2023-05-06,121.02,card,False,855.29
REC-202305-00014,COLL-202305-00021,ACC0000938,IND1901013886,2023-06-06,1019.07,eft,True,2702.89
REC-202305-00015,COLL-202305-00034,ACC0056075,IND2211008426,2023-05-20,567.25,card,False,611.49
REC-202305-00016,COLL-202305-00010,ACC0053930,IND2210017514,2023-05-11,1036.27,eft,False,1465.64
REC-202305-00017,COLL-202305-00030,ACC0050311,IND2208020165,2023-05-20,512.55,debit_order,False,1713.4
