suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202405-00001,ACC0022663,IND2102003490,branch_visit,16/05/2024 11:45,Please send clearer notifications when account details change.,other,reviewed
SUG-202405-00002,ACC0053837,IND2210008126,branch_visit,23/05/2024 10:00,Please add better card freeze and unfreeze controls in the app.,digital_features,implemented
SUG-202405-00003,ACC0039297,IND2202002153,social_media,2024/05/13 22:28:34,Please send clearer notifications when account details change.,other,submitted
SUG-202405-00004,ACC0031703,IND2108000655,whatsapp,31-May-2024 15:55,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202405-00005,ACC0005275,IND1903006485,phone_call,12/05/2024 07:47,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202405-00006,ACC0063314,IND2304019244,chatbot,2024-05-29T16:45:03+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,implemented
SUG-202405-00007,ACC0028797,IND2106010810,social_media,2024/05/24 10:40:52,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202405-00008,ACC0079113,IND2312006351,social_media,2024/05/01 18:52:57,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202405-00009,ACC0049690,IND2208019463,email,2024-05-24 18:26:06,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202405-00010,ACC0063648,IND2304013136,app_message,2024-05-21T15:18:42+02:00,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202405-00011,ACC0029929,IND2106008052,chatbot,2024-05-22T10:41:22+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202405-00012,ACC0078381,IND2312009053,phone_call,01/05/2024 07:29,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202405-00013,ACC0012849,IND1908005417,email,2024-05-08 18:20:30,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202405-00014,ACC0052623,IND2209004420,app_message,2024-05-03T20:10:08+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202405-00015,ACC0000607,IND1901001644,app_message,2024-05-07T09:34:26+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
