reconciliation_run_id,account_id,customer_id,ledger_transaction_id,statement_transaction_id,ledger_amount,statement_amount,ledger_date,statement_date,match_status,exception_category,root_cause_tag,source_system_lag_days,expected_settlement_date,confidence_score
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014493,BST-ACC0117998-000001,-10.0,-10.0,2025-12-01 09:52:31,2025-12-01 09:52:31,matched,,,0,,0.981
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014494,BST-ACC0117998-000002,-147.26,-147.26,2025-12-01 17:31:59,2025-12-01 17:31:59,matched,,,0,,0.991
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014495,BST-ACC0117998-000003,-160.28,-160.28,2025-12-02 16:59:44,2025-12-02 16:59:44,matched,,,0,,0.986
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014496,BST-ACC0117998-000004,-18.43,-18.43,2025-12-03 09:03:59,2025-12-03 09:03:59,matched,,,0,,0.984
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014497,BST-ACC0117998-000005,-55.5,-55.5,2025-12-03 09:34:17,2025-12-03 09:34:17,matched,,,0,,0.961
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014499,BST-ACC0117998-000006,-33.4,-33.4,2025-12-03 16:50:28,2025-12-03 16:50:28,matched,,,0,,0.96
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014498,BST-ACC0117998-000007,-226.24,-226.24,2025-12-03 18:43:07,2025-12-03 18:43:07,matched,,,0,,0.989
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014500,BST-ACC0117998-000008,-59.12,-59.12,2025-12-04 08:15:52,2025-12-04 08:15:52,matched,,,0,,0.979
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014502,BST-ACC0117998-000009,-69.33,-69.33,2025-12-04 09:01:53,2025-12-04 09:01:53,matched,,,0,,0.966
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014501,BST-ACC0117998-000010,-72.7,-72.7,2025-12-04 09:07:56,2025-12-04 09:07:56,matched,,,0,,0.988
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014503,BST-ACC0117998-000011,-147.65,-147.65,2025-12-04 18:19:11,2025-12-04 18:19:11,matched,,,0,,0.989
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014504,BST-ACC0117998-000012,-160.41,-160.41,2025-12-06 06:50:31,2025-12-06 06:50:31,matched,,,0,,0.973
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014505,BST-ACC0117998-000013,-10.0,-10.0,2025-12-06 08:34:50,2025-12-06 08:34:50,matched,,,0,,0.961
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014506,BST-ACC0117998-000014,-371.01,-371.01,2025-12-06 15:27:03,2025-12-06 15:27:03,matched,,,0,,0.991
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014507,BST-ACC0117998-000015,-824.69,-824.69,2025-12-07 10:19:02,2025-12-07 10:19:02,matched,,,0,,0.998
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014508,BST-ACC0117998-000016,-237.71,-237.71,2025-12-08 14:56:17,2025-12-11 14:56:17,exception,source_system_lag,source_system_processing_delay,3,2025-12-11,0.552
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014509,BST-ACC0117998-000017,-649.88,-649.88,2025-12-09 02:23:17,2025-12-09 02:23:17,matched,,,0,,0.972
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014510,BST-ACC0117998-000018,-42.95,-42.95,2025-12-09 12:17:30,2025-12-09 12:17:30,matched,,,0,,0.98
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014511,BST-ACC0117998-000019,-10.0,-10.0,2025-12-09 21:25:56,2025-12-09 21:25:56,matched,,,0,,0.963
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014512,BST-ACC0117998-000020,-995.98,-995.98,2025-12-10 04:08:21,2025-12-10 04:08:21,matched,,,0,,0.994
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014513,BST-ACC0117998-000021,-10.0,-10.0,2025-12-10 15:14:39,2025-12-10 15:14:39,matched,,,0,,0.97
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014514,BST-ACC0117998-000022,-258.65,-258.65,2025-12-10 18:28:04,2025-12-10 18:28:04,matched,,,0,,0.963
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014515,BST-ACC0117998-000023,-95.8,-95.8,2025-12-11 08:25:08,2025-12-11 08:25:08,matched,,,0,,0.992
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014517,BST-ACC0117998-000024,-88.8,-88.8,2025-12-12 10:51:03,2025-12-14 10:51:03,exception,source_system_lag,source_system_processing_delay,2,2025-12-14,0.769
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014516,BST-ACC0117998-000025,-74.23,-74.23,2025-12-12 12:31:43,2025-12-14 12:31:43,exception,source_system_lag,source_system_processing_delay,2,2025-12-14,0.585
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014518,BST-ACC0117998-000026,-26.93,-26.93,2025-12-13 21:38:59,2025-12-13 21:38:59,matched,,,0,,0.962
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014519,BST-ACC0117998-000027,-59.8,-59.8,2025-12-14 09:46:43,2025-12-14 09:46:43,matched,,,0,,0.976
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014520,BST-ACC0117998-000028,-173.6,-173.6,2025-12-14 14:50:54,2025-12-14 14:50:54,matched,,,0,,0.993
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014521,BST-ACC0117998-000029,-78.95,-78.95,2025-12-14 16:27:27,2025-12-14 16:27:27,matched,,,0,,0.97
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014522,BST-ACC0117998-000030,-20.84,-20.84,2025-12-15 08:25:45,2025-12-15 08:25:45,matched,,,0,,0.988
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014523,BST-ACC0117998-000031,-57.89,-57.89,2025-12-15 12:16:47,2025-12-15 12:16:47,matched,,,0,,0.996
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014524,BST-ACC0117998-000032,-65.63,-65.63,2025-12-15 19:14:48,2025-12-15 19:14:48,matched,,,0,,0.974
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014525,BST-ACC0117998-000033,-28.8,-28.8,2025-12-16 10:50:40,2025-12-16 10:50:40,matched,,,0,,0.993
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014526,BST-ACC0117998-000034,-10.0,-10.0,2025-12-16 13:42:30,2025-12-16 13:42:30,matched,,,0,,0.988
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014527,BST-ACC0117998-000035,-55.12,-55.12,2025-12-16 19:27:27,2025-12-16 19:27:27,matched,,,0,,0.975
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014528,BST-ACC0117998-000036,-314.92,-314.92,2025-12-18 04:40:45,2025-12-18 04:40:45,matched,,,0,,0.988
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014529,BST-ACC0117998-000037,-43.01,-43.01,2025-12-18 08:03:40,2025-12-18 08:03:40,matched,,,0,,0.978
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014530,BST-ACC0117998-000038,-911.54,-911.54,2025-12-18 11:43:41,2025-12-18 11:43:41,matched,,,0,,0.968
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014531,BST-ACC0117998-000039,-288.88,-288.88,2025-12-18 12:16:44,2025-12-18 12:16:44,matched,,,0,,0.999
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014532,BST-ACC0117998-000040,-71.87,-71.87,2025-12-18 21:48:36,2025-12-18 21:48:36,matched,,,0,,0.962
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014533,BST-ACC0117998-000041,-70.2,-70.2,2025-12-20 12:56:31,2025-12-20 12:56:31,matched,,,0,,0.97
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014534,BST-ACC0117998-000042,-72.61,-72.61,2025-12-20 14:18:58,2025-12-20 14:18:58,matched,,,0,,0.996
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014535,BST-ACC0117998-000043,-121.54,-121.54,2025-12-21 04:02:00,2025-12-21 04:02:00,matched,,,0,,0.989
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014538,BST-ACC0117998-000044,-42.55,-42.55,2025-12-21 08:02:03,2025-12-21 08:02:03,matched,,,0,,0.967
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014536,BST-ACC0117998-000045,-83.5,-83.5,2025-12-21 08:55:51,2025-12-21 08:55:51,matched,,,0,,0.991
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014537,BST-ACC0117998-000046,-80.18,-80.18,2025-12-21 09:41:27,2025-12-21 09:41:27,matched,,,0,,0.992
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014539,BST-ACC0117998-000047,-157.93,-157.93,2025-12-22 05:48:42,2025-12-22 05:48:42,matched,,,0,,0.982
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014540,BST-ACC0117998-000048,-317.25,-317.25,2025-12-22 12:09:03,2025-12-22 12:09:03,matched,,,0,,0.964
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014541,BST-ACC0117998-000049,-355.0,-355.0,2025-12-23 10:51:39,2025-12-23 10:51:39,matched,,,0,,0.968
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014542,BST-ACC0117998-000050,-169.93,-169.93,2025-12-23 12:15:42,2025-12-23 12:15:42,matched,,,0,,0.971
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014543,BST-ACC0117998-000051,-81.76,-81.76,2025-12-24 08:42:31,2025-12-24 08:42:31,matched,,,0,,0.998
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014544,BST-ACC0117998-000052,-35.9,-35.9,2025-12-24 11:53:37,2025-12-24 11:53:37,matched,,,0,,0.979
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014546,BST-ACC0117998-000053,-209.79,-209.79,2025-12-24 14:02:51,2025-12-24 14:02:51,matched,,,0,,0.961
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014545,BST-ACC0117998-000054,-323.48,-323.48,2025-12-24 19:49:34,2025-12-24 19:49:34,matched,,,0,,0.983
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014547,BST-ACC0117998-000055,-51.57,-51.57,2025-12-25 09:25:50,2025-12-25 09:25:50,matched,,,0,,0.974
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014548,BST-ACC0117998-000056,-593.05,-593.05,2025-12-25 22:02:38,2025-12-25 22:02:38,matched,,,0,,0.974
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014549,BST-ACC0117998-000057,-168.2,-168.2,2025-12-25 22:50:42,2025-12-25 22:50:42,matched,,,0,,0.995
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014550,BST-ACC0117998-000058,-238.42,-238.42,2025-12-26 20:04:36,2025-12-26 20:04:36,matched,,,0,,0.976
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014551,BST-ACC0117998-000059,-75.64,-75.64,2025-12-28 19:49:35,2025-12-28 19:49:35,matched,,,0,,0.99
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014552,BST-ACC0117998-000060,-101.93,-101.93,2025-12-29 09:21:13,2025-12-29 09:21:13,matched,,,0,,0.97
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014553,BST-ACC0117998-000061,-159.62,-159.62,2025-12-29 12:58:42,2025-12-29 12:58:42,matched,,,0,,0.994
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014554,BST-ACC0117998-000062,-708.92,-708.92,2025-12-30 05:02:38,2025-12-30 05:02:38,matched,,,0,,0.971
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014556,BST-ACC0117998-000063,-170.28,-170.28,2025-12-30 10:48:56,2025-12-30 10:48:56,matched,,,0,,0.965
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014555,BST-ACC0117998-000064,-121.22,-121.22,2025-12-30 11:01:23,2025-12-30 11:01:23,matched,,,0,,0.99
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014557,BST-ACC0117998-000065,-63.24,-63.24,2025-12-30 13:43:43,2025-12-30 13:43:43,matched,,,0,,0.988
RECON-202512-ACC0117998-3M,ACC0117998,IND25005549,MTX202512000014558,BST-ACC0117998-000066,-40.33,-40.33,2025-12-31 08:16:10,2025-12-31 08:16:10,matched,,,0,,0.97
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014559,BST-ACC0118000-000001,-642.87,-642.87,2025-12-01 08:51:16,2025-12-01 08:51:16,matched,,,0,,0.978
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014560,BST-ACC0118000-000002,-26.01,-26.01,2025-12-01 22:06:18,2025-12-01 22:06:18,matched,,,0,,0.984
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014561,BST-ACC0118000-000003,-485.93,-485.93,2025-12-03 13:14:10,2025-12-03 13:14:10,matched,,,0,,0.963
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014562,BST-ACC0118000-000004,-111.94,-111.94,2025-12-03 18:48:55,2025-12-03 18:48:55,matched,,,0,,0.999
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014563,BST-ACC0118000-000005,-1379.02,-1379.02,2025-12-04 11:09:48,2025-12-04 11:09:48,matched,,,0,,1.0
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014564,BST-ACC0118000-000006,-1044.36,-1044.36,2025-12-05 06:11:39,2025-12-05 06:11:39,matched,,,0,,0.991
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014565,BST-ACC0118000-000007,-1108.67,-1108.67,2025-12-05 06:22:32,2025-12-05 06:22:32,matched,,,0,,0.991
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014566,BST-ACC0118000-000008,-558.35,-558.35,2025-12-05 06:31:39,2025-12-05 06:31:39,matched,,,0,,0.995
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014567,BST-ACC0118000-000009,-332.51,-332.51,2025-12-05 13:05:14,2025-12-05 13:05:14,matched,,,0,,0.971
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014568,BST-ACC0118000-000010,-218.62,-218.62,2025-12-07 17:51:01,2025-12-07 17:51:01,matched,,,0,,0.989
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014569,BST-ACC0118000-000011,-224.98,-224.98,2025-12-08 05:13:40,2025-12-08 05:13:40,matched,,,0,,0.967
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014571,BST-ACC0118000-000012,-697.88,-697.88,2025-12-08 12:04:13,2025-12-08 12:04:13,matched,,,0,,0.992
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014570,BST-ACC0118000-000013,-409.89,-409.89,2025-12-08 13:16:49,2025-12-08 13:16:49,matched,,,0,,0.999
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014572,BST-ACC0118000-000014,-504.19,-504.19,2025-12-09 05:24:32,2025-12-09 05:24:32,matched,,,0,,0.989
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014573,BST-ACC0118000-000015,-260.77,-260.77,2025-12-09 06:04:40,2025-12-09 06:04:40,matched,,,0,,0.987
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014574,BST-ACC0118000-000016,-1643.52,-1643.52,2025-12-09 09:15:49,2025-12-09 09:15:49,matched,,,0,,0.989
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014575,BST-ACC0118000-000017,-1138.57,-1138.57,2025-12-09 10:20:35,2025-12-09 10:20:35,matched,,,0,,0.976
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014576,BST-ACC0118000-000018,-704.24,-704.24,2025-12-09 13:09:29,2025-12-09 13:09:29,matched,,,0,,0.986
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014577,BST-ACC0118000-000019,-402.18,-402.18,2025-12-09 18:12:55,2025-12-09 18:12:55,matched,,,0,,0.974
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014578,BST-ACC0118000-000020,2212.78,2212.78,2025-12-09 22:08:40,2025-12-09 22:08:40,matched,,,0,,0.965
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014579,BST-ACC0118000-000021,-240.32,-240.32,2025-12-10 05:05:20,2025-12-10 05:05:20,matched,,,0,,0.991
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014580,BST-ACC0118000-000022,-325.79,-325.79,2025-12-10 18:43:42,2025-12-10 18:43:42,matched,,,0,,0.967
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014581,BST-ACC0118000-000023,-579.92,-579.92,2025-12-10 20:11:21,2025-12-10 20:11:21,matched,,,0,,0.982
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014583,BST-ACC0118000-000024,-65.62,-65.62,2025-12-11 07:04:04,2025-12-11 07:04:04,matched,,,0,,0.995
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014582,BST-ACC0118000-000025,-165.2,-165.2,2025-12-11 07:41:51,2025-12-11 07:41:51,matched,,,0,,0.967
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014584,BST-ACC0118000-000026,-931.44,-931.44,2025-12-11 22:39:43,2025-12-11 22:39:43,matched,,,0,,0.997
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014585,BST-ACC0118000-000027,-286.82,-286.82,2025-12-12 12:46:34,2025-12-12 12:46:34,matched,,,0,,0.985
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014586,BST-ACC0118000-000028,-829.36,-829.36,2025-12-12 22:48:07,2025-12-12 22:48:07,matched,,,0,,0.982
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014587,BST-ACC0118000-000029,-288.48,-288.48,2025-12-14 18:42:59,2025-12-14 18:42:59,matched,,,0,,0.972
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014588,BST-ACC0118000-000030,-274.11,-274.11,2025-12-15 06:53:02,2025-12-15 06:53:02,matched,,,0,,0.975
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014589,BST-ACC0118000-000031,-1786.51,-1786.51,2025-12-15 12:36:09,2025-12-15 12:36:09,matched,,,0,,0.961
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014590,BST-ACC0118000-000032,-486.06,-486.06,2025-12-16 05:54:34,2025-12-18 05:54:34,exception,source_system_lag,source_system_processing_delay,2,2025-12-18,0.714
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014591,BST-ACC0118000-000033,-680.99,-680.99,2025-12-16 12:40:04,2025-12-18 12:40:04,exception,source_system_lag,source_system_processing_delay,2,2025-12-18,0.555
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014592,BST-ACC0118000-000034,-323.83,-323.83,2025-12-16 13:06:02,2025-12-18 13:06:02,exception,source_system_lag,source_system_processing_delay,2,2025-12-18,0.697
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014593,BST-ACC0118000-000035,-857.43,-857.43,2025-12-16 21:37:14,2025-12-18 21:37:14,exception,source_system_lag,source_system_processing_delay,2,2025-12-18,0.599
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014594,BST-ACC0118000-000036,-543.76,-543.76,2025-12-17 19:36:21,2025-12-17 19:36:21,matched,,,0,,0.963
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014595,BST-ACC0118000-000037,-261.73,-261.73,2025-12-18 05:35:23,2025-12-18 05:35:23,matched,,,0,,0.982
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014596,BST-ACC0118000-000038,-1488.48,-1488.48,2025-12-18 05:49:19,2025-12-18 05:49:19,matched,,,0,,0.977
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014597,BST-ACC0118000-000039,-306.3,-306.3,2025-12-18 06:18:25,2025-12-18 06:18:25,matched,,,0,,0.962
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014599,BST-ACC0118000-000040,-960.18,-960.18,2025-12-19 07:30:24,2025-12-19 07:30:24,matched,,,0,,0.966
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014600,BST-ACC0118000-000041,-1184.54,-1184.54,2025-12-19 11:46:20,2025-12-19 11:46:20,matched,,,0,,0.997
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014601,BST-ACC0118000-000042,-1177.05,-1182.22,2025-12-19 22:35:02,2025-12-19 22:35:02,exception,amount_mismatch,fee_or_fx_value_difference,0,,0.73
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014602,BST-ACC0118000-000043,-861.37,-861.37,2025-12-20 12:25:35,2025-12-20 12:25:35,matched,,,0,,0.992
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014603,BST-ACC0118000-000044,-494.42,-494.42,2025-12-20 12:34:25,2025-12-20 12:34:25,matched,,,0,,0.975
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014604,BST-ACC0118000-000045,-619.42,-619.42,2025-12-20 12:49:43,2025-12-20 12:49:43,matched,,,0,,0.973
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014605,BST-ACC0118000-000046,-480.25,-480.25,2025-12-21 11:00:40,2025-12-21 11:00:40,matched,,,0,,0.972
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014606,BST-ACC0118000-000047,-266.6,-266.6,2025-12-21 18:00:39,2025-12-21 18:00:39,matched,,,0,,0.974
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014607,BST-ACC0118000-000048,-141.9,-141.9,2025-12-22 06:24:53,2025-12-22 06:24:53,matched,,,0,,0.963
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014608,BST-ACC0118000-000049,-87.63,-87.63,2025-12-22 21:22:27,2025-12-22 21:22:27,matched,,,0,,0.974
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014609,BST-ACC0118000-000050,-415.13,-415.13,2025-12-23 19:43:51,2025-12-23 19:43:51,matched,,,0,,0.991
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014610,BST-ACC0118000-000051,-213.39,-213.39,2025-12-24 05:27:02,2025-12-24 05:27:02,matched,,,0,,0.975
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014611,BST-ACC0118000-000052,-180.2,-180.2,2025-12-24 06:53:51,2025-12-25 06:53:51,exception,timing_difference,posting_date_lag,0,2025-12-25,0.763
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014612,BST-ACC0118000-000053,-575.01,-575.01,2025-12-24 13:20:09,2025-12-24 13:20:09,matched,,,0,,0.969
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014613,BST-ACC0118000-000054,-95.55,-95.55,2025-12-25 06:59:31,2025-12-25 06:59:31,matched,,,0,,0.983
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014614,BST-ACC0118000-000055,-246.79,-246.79,2025-12-25 12:57:08,2025-12-25 12:57:08,matched,,,0,,0.994
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014615,BST-ACC0118000-000056,-350.34,-350.34,2025-12-25 18:34:35,2025-12-25 18:34:35,matched,,,0,,0.991
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014617,BST-ACC0118000-000057,-523.78,-523.78,2025-12-25 21:44:37,2025-12-25 21:44:37,matched,,,0,,0.973
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014616,BST-ACC0118000-000058,-14.86,-14.86,2025-12-25 22:42:20,2025-12-25 22:42:20,matched,,,0,,0.978
RECON-202512-ACC0118000-3M,ACC0118000,IND25011037,MTX202512000014618,BST-ACC0118000-000059,-815.15,-815.15,2025-12-26 05:31:05,2025-12-26 05:31:05,matched,,,0,,0.975
