transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202200000001,ACC0001282,IND19007129,LN2019010000002,LDO20220000001,39,2022-04-14,03:09:37,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,1.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000002,ACC0000071,IND19001466,LN2019010000009,LDO20220000002,39,2022-04-30,03:42:18,1375.52,Debit,Completed,,Loan Payment - LN2019010000009 - Recovery,False,,0.39,,Automated,Home Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202200000003,ACC0001490,IND19011784,LN2019010000010,LDO20220000003,39,2022-04-23,02:31:02,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.4,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000004,ACC0000278,IND19005139,LN2019010000015,LDO20220000004,39,2022-04-29,03:25:35,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.64,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000005,ACC0000597,IND19000749,LN2019010000017,LDO20220000001,39,2022-04-22,03:59:50,1531.05,Debit,Completed,,Loan Payment - LN2019010000017 - Late Fee,False,,1.39,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000006,ACC0000731,IND19012784,LN2019010000018,LDO20220000002,39,2022-04-30,04:10:52,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000007,ACC0000999,IND19000704,LN2019010000021,LDO20220000005,39,2022-04-30,03:03:41,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.61,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000008,ACC0000362,IND19010400,LN2019010000034,LDO20220000003,39,2022-04-20,03:09:27,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000009,ACC0000761,IND19003341,LN2019010000037,LDO20220000004,38,2022-04-10,04:37:23,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.86,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000010,ACC0000361,IND19010400,LN2019010000048,LDO20220000002,39,2022-04-30,02:46:09,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,1.02,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
