comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202101-000001,ACC0020501,IND2008001957,phone_call,inbound,04/01/2021 17:18,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,False,
COMM-202101-000002,ACC0011251,IND1907004940,phone_call,inbound,05/01/2021 13:33,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,True,fee_dispute
COMM-202101-000003,ACC0000060,IND1901004334,app_message,outbound,2021-01-12T06:46:42+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202101-000004,ACC0007040,IND1905011954,app_message,inbound,2021-01-13T11:31:54+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,neutral,False,
COMM-202101-000005,ACC0011028,IND1907005775,app_message,inbound,2021-01-28T05:25:52+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,False,
COMM-202101-000006,ACC0020534,IND2009001938,phone_call,inbound,07/01/2021 12:40,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202101-000007,ACC0008969,IND1906008111,phone_call,inbound,14/01/2021 12:20,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,False,
COMM-202101-000008,ACC0015777,IND1911006356,app_message,inbound,2021-01-09T11:05:45+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202101-000009,ACC0007373,IND1905010971,sms,outbound,2021-01-10T19:11:45+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,fee_dispute
COMM-202101-000010,ACC0000029,IND1901014833,app_message,inbound,2021-01-07T08:00:13+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,False,
COMM-202101-000011,ACC0014044,IND1909009292,app_message,inbound,2021-01-30T07:07:15+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,False,
COMM-202101-000012,ACC0014651,IND1910001368,app_message,outbound,2021-01-02T16:15:53+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,False,
COMM-202101-000013,ACC0012351,IND1908019353,phone_call,inbound,03/01/2021 16:29,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,False,
COMM-202101-000014,ACC0010015,IND1907004209,phone_call,inbound,06/01/2021 14:37,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,False,
COMM-202101-000015,ACC0016521,IND1911022672,app_message,inbound,2021-01-30T16:59:24+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,True,failed_transaction
COMM-202101-000016,ACC0006149,IND1904009401,branch_visit,inbound,22/01/2021 13:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,failed_transaction
COMM-202101-000017,ACC0013934,IND1909005985,branch_visit,inbound,21/01/2021 10:50,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,positive,False,
COMM-202101-000018,ACC0004026,IND1903017212,phone_call,inbound,25/01/2021 18:32,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,statement_error
COMM-202101-000019,ACC0007738,IND1905008930,branch_visit,inbound,24/01/2021 15:05,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,digital_issue
COMM-202101-000020,ACC0021305,IND2012001802,app_message,inbound,2021-01-31T11:09:14+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,failed_transaction
COMM-202101-000021,ACC0015512,IND1911012072,branch_visit,inbound,21/01/2021 12:30,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,True,fraud_concern
COMM-202101-000022,ACC0007595,IND1905014660,app_message,inbound,2021-01-31T12:48:12+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction
COMM-202101-000023,ACC0013959,IND1909010654,phone_call,inbound,16/01/2021 17:26,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202101-000024,ACC0008793,IND1906008017,phone_call,inbound,06/01/2021 11:58,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202101-000025,ACC0000189,IND1901003338,sms,outbound,2021-01-15T13:55:28+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,failed_transaction
COMM-202101-000026,ACC0003832,IND1903007607,app_message,inbound,2021-01-31T19:59:45+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,False,
COMM-202101-000027,ACC0013924,IND1909018539,sms,outbound,2021-01-31T13:50:51+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,True,failed_transaction
COMM-202101-000028,ACC0012475,IND1908014810,app_message,inbound,2021-01-29T22:51:04+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,positive,False,
COMM-202101-000029,ACC0015983,IND1911021454,app_message,inbound,2021-01-21T19:27:40+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202101-000030,ACC0020986,IND2011000762,sms,outbound,2021-01-12T09:46:10+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,statement_error
COMM-202101-000031,ACC0013310,IND1909000953,phone_call,inbound,07/01/2021 10:06,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202101-000032,ACC0007906,IND1905004263,sms,outbound,2021-01-06T21:23:53+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202101-000033,ACC0011740,IND1908008521,branch_visit,inbound,05/01/2021 15:10,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,False,
