payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202208-00001,COLL-202208-00029,ACC0034571,IND21019318,2022-08-09,464.99,cash_deposit,False,733.98
REC-202208-00002,COLL-202208-00035,ACC0000658,IND19011862,2022-08-23,69.56,cash_deposit,False,130.44
REC-202208-00003,COLL-202208-00006,ACC0042073,IND22000729,2022-08-03,766.02,cash_deposit,False,1271.18
REC-202208-00004,COLL-202208-00007,ACC0034892,IND21017168,2022-08-05,120.53,eft,False,968.75
REC-202208-00005,COLL-202208-00011,ACC0009301,IND19009701,2022-08-22,1004.68,cash_deposit,False,1044.53
REC-202208-00006,COLL-202208-00014,ACC0046264,IND22014150,2022-08-12,166.03,debit_order,False,666.03
REC-202208-00007,COLL-202208-00018,ACC0036202,IND21010242,2022-08-14,2321.68,cash_deposit,False,1635.64
REC-202208-00008,COLL-202208-00023,ACC0000639,IND19007802,2022-08-29,1400.47,card,False,1477.89
REC-202208-00009,COLL-202208-00022,ACC0006460,IND19004584,2022-08-05,130.69,debit_order,False,192.67
REC-202208-00010,COLL-202208-00034,ACC0013445,IND19012590,2022-08-06,4323.75,cash_deposit,False,2782.92
REC-202208-00011,COLL-202208-00032,ACC0027457,IND21001436,2022-08-21,910.65,card,False,976.38
REC-202208-00012,COLL-202208-00042,ACC0024992,IND21000556,2022-09-18,716.95,eft,False,607.17
REC-202208-00013,COLL-202208-00013,ACC0026307,IND21005606,2022-08-10,179.78,card,False,1096.01
REC-202208-00014,COLL-202208-00008,ACC0026539,IND21009009,2022-08-26,174.34,eft,False,303.27
REC-202208-00015,COLL-202208-00026,ACC0017283,IND19005235,2022-08-17,198.28,cash_deposit,False,1510.04
REC-202208-00016,COLL-202208-00037,ACC0022109,IND21005140,2022-08-15,587.64,cash_deposit,True,875.47
REC-202208-00017,COLL-202208-00033,ACC0045832,IND22010535,2022-08-03,669.25,cash_deposit,False,450.91
