response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202205-0000001,CAMP-2022-002,IND2205008748,,2022-05-12,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000002,CAMP-2022-002,IND2205011678,ACC0045514,2022-05-06,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202205-0000003,CAMP-2022-002,IND2205000678,ACC0045478,2022-05-19,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000004,CAMP-2022-002,IND2205004062,ACC0044600,2022-05-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000005,CAMP-2022-002,IND2205005257,ACC0045555,2022-05-23,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000006,CAMP-2022-002,IND2205017399,ACC0045180,2022-05-28,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202205-0000007,CAMP-2022-002,IND2205016375,ACC0045213,2022-05-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000008,CAMP-2022-002,IND2205014476,ACC0044441,2022-05-18,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202205-0000009,CAMP-2022-002,IND2205019171,ACC0045036,2022-05-08,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000010,CAMP-2022-002,IND2205016961,ACC0045167,2022-05-21,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202205-0000011,CAMP-2022-002,IND2205008971,ACC0044409,2022-05-07,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000012,CAMP-2022-002,IND2205002715,ACC0045122,2022-05-02,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202205-0000013,CAMP-2022-002,IND2205001591,ACC0044944,2022-05-01,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202205-0000014,CAMP-2022-002,IND2205011558,ACC0045340,2022-05-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000015,CAMP-2022-002,IND2205012255,ACC0045820,2022-05-10,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000016,CAMP-2022-002,IND2205016664,ACC0044581,2022-05-02,opted_out,,email,Customer opted out of marketing messages for this channel.
RESP-202205-0000017,CAMP-2022-002,IND2205003677,ACC0044360,2022-05-01,opted_out,,email,Customer opted out of marketing messages for this channel.
RESP-202205-0000018,CAMP-2022-002,IND2205011001,ACC0045057,2022-05-02,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000019,CAMP-2022-002,IND2205018498,ACC0044793,2022-05-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000020,CAMP-2022-002,IND2205010232,ACC0045166,2022-05-19,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000021,CAMP-2022-002,IND2205002574,ACC0044376,2022-05-07,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000022,CAMP-2022-002,IND2205012911,,2022-05-12,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000023,CAMP-2022-002,IND2205014544,ACC0045233,2022-05-17,converted,16583.0,email,Customer accepted offer for home_loan through email.
RESP-202205-0000024,CAMP-2022-002,IND2205007330,ACC0044883,2022-05-13,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000025,CAMP-2022-002,IND2205017446,ACC0045679,2022-05-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000026,CAMP-2022-002,IND2205000464,ACC0044249,2022-05-23,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000027,CAMP-2022-002,IND2205001962,ACC0044693,2022-05-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000028,CAMP-2022-002,IND2205015473,ACC0044239,2022-05-12,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000029,CAMP-2022-002,IND2205018827,ACC0044647,2022-05-12,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000030,CAMP-2022-002,IND2205010345,,2022-05-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000031,CAMP-2022-002,IND2205003484,ACC0045806,2022-05-02,converted,10518.0,app_push,Customer accepted offer for home_loan through app_push.
RESP-202205-0000032,CAMP-2022-002,IND2205003647,ACC0045002,2022-05-20,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000033,CAMP-2022-002,IND2205005892,,2022-05-04,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000034,CAMP-2022-002,IND2205008040,ACC0044744,2022-05-26,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000035,CAMP-2022-002,IND2205012923,ACC0044610,2022-05-25,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000036,CAMP-2022-002,IND2205003884,ACC0044240,2022-05-21,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000037,CAMP-2022-002,IND2205005235,,2022-05-15,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000038,CAMP-2022-002,IND2205008495,ACC0044577,2022-05-10,complained,,app_push,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202205-0000039,CAMP-2022-002,IND2205015336,ACC0045522,2022-05-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000040,CAMP-2022-002,IND2205006747,ACC0045410,2022-05-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000041,CAMP-2022-002,IND2205006685,,2022-05-14,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000042,CAMP-2022-002,IND2205005951,ACC0044215,2022-05-25,opted_out,,email,Customer opted out of marketing messages for this channel.
RESP-202205-0000043,CAMP-2022-002,IND2205007992,ACC0044428,2022-05-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000044,CAMP-2022-002,IND2205000633,ACC0045668,2022-05-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000045,CAMP-2022-002,IND2205018566,ACC0044857,2022-05-21,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000046,CAMP-2022-002,IND2205015340,ACC0044629,2022-05-15,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000047,CAMP-2022-002,IND2205002866,ACC0045652,2022-05-13,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000048,CAMP-2022-002,IND2205011653,,2022-05-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000049,CAMP-2022-002,IND2205017146,ACC0045527,2022-05-21,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000050,CAMP-2022-002,IND2205010711,ACC0045818,2022-05-03,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000051,CAMP-2022-002,IND2205003747,ACC0044422,2022-05-19,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000052,CAMP-2022-002,IND2205009911,ACC0045080,2022-05-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000053,CAMP-2022-002,IND2205016598,ACC0044378,2022-05-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000054,CAMP-2022-002,IND2205001426,ACC0045780,2022-05-13,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000055,CAMP-2022-002,IND2205015355,ACC0044988,2022-05-27,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202205-0000056,CAMP-2022-002,IND2205009134,ACC0044859,2022-05-09,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000057,CAMP-2022-002,IND2205017266,ACC0045275,2022-05-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000058,CAMP-2022-002,IND2205018635,ACC0044768,2022-05-21,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000059,CAMP-2022-002,IND2205016367,ACC0044842,2022-05-20,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000060,CAMP-2022-002,IND2205001220,ACC0044300,2022-05-27,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000061,CAMP-2022-002,IND2205014330,ACC0044361,2022-05-09,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000062,CAMP-2022-002,IND2205000776,ACC0044238,2022-05-25,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000063,CAMP-2022-002,IND2205006637,ACC0044847,2022-05-12,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000064,CAMP-2022-002,IND2205014359,ACC0045790,2022-05-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000065,CAMP-2022-002,IND2205003940,ACC0045592,2022-05-11,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000066,CAMP-2022-002,IND2205017835,,2022-05-20,opened,,email,Customer opened or viewed the campaign message.
RESP-202205-0000067,CAMP-2022-002,IND2205009253,ACC0044703,2022-05-04,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202205-0000068,CAMP-2022-002,IND2205001153,ACC0045162,2022-05-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202205-0000069,CAMP-2022-003,IND2205012759,ACC0045124,2022-05-05,opened,,sms,Customer opened or viewed the campaign message.
RESP-202205-0000070,CAMP-2022-003,IND2205017725,ACC0045640,2022-05-10,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000071,CAMP-2022-003,IND2205017711,ACC0044199,2022-05-08,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000072,CAMP-2022-003,IND2205005720,ACC0044196,2022-05-04,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000073,CAMP-2022-003,IND2205003677,ACC0044360,2022-05-22,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202205-0000074,CAMP-2022-003,COM2205000103,ACC0045893,2022-05-14,opened,,sms,Customer opened or viewed the campaign message.
RESP-202205-0000075,CAMP-2022-003,IND2205010251,ACC0044947,2022-05-02,converted,18776.0,sms,Customer accepted offer for home_loan through sms.
RESP-202205-0000076,CAMP-2022-003,IND2205012999,ACC0045451,2022-05-12,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000077,CAMP-2022-003,IND2205011527,,2022-05-01,opened,,sms,Customer opened or viewed the campaign message.
RESP-202205-0000078,CAMP-2022-003,IND2205003287,ACC0045321,2022-05-05,converted,8812.0,app_push,Customer accepted offer for home_loan through app_push.
RESP-202205-0000079,CAMP-2022-003,IND2205003831,ACC0044374,2022-05-06,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000080,CAMP-2022-003,IND2205015542,ACC0044515,2022-05-10,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000081,CAMP-2022-003,IND2205015431,ACC0044226,2022-05-14,opened,,sms,Customer opened or viewed the campaign message.
RESP-202205-0000082,CAMP-2022-003,IND2205009581,,2022-05-04,opened,,sms,Customer opened or viewed the campaign message.
RESP-202205-0000083,CAMP-2022-003,IND2205018036,ACC0045223,2022-05-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000084,CAMP-2022-003,IND2205001758,ACC0045550,2022-05-17,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000085,CAMP-2022-003,IND2205018866,ACC0045212,2022-05-14,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202205-0000086,CAMP-2022-003,IND2205009823,ACC0044664,2022-05-09,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000087,CAMP-2022-003,IND2205010006,,2022-05-18,opened,,sms,Customer opened or viewed the campaign message.
RESP-202205-0000088,CAMP-2022-003,IND2205016828,ACC0044964,2022-05-11,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000089,CAMP-2022-003,IND2205006703,ACC0045842,2022-05-16,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000090,CAMP-2022-003,IND2205018284,ACC0045328,2022-05-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000091,CAMP-2022-003,IND2205007663,ACC0045216,2022-05-09,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000092,CAMP-2022-003,IND2205018161,,2022-05-10,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000093,CAMP-2022-003,IND2205010913,ACC0044932,2022-05-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000094,CAMP-2022-003,IND2205009028,ACC0045419,2022-05-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000095,CAMP-2022-003,IND2205016542,ACC0045591,2022-05-17,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202205-0000096,CAMP-2022-003,IND2205002580,ACC0044472,2022-05-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000097,CAMP-2022-003,IND2205010751,ACC0044723,2022-05-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000098,CAMP-2022-003,IND2205016476,ACC0044484,2022-05-21,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000099,CAMP-2022-003,IND2205000424,ACC0045516,2022-05-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000100,CAMP-2022-003,IND2205014492,,2022-05-22,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000101,CAMP-2022-003,IND2205002789,ACC0045860,2022-05-17,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000102,CAMP-2022-003,IND2205004641,ACC0045351,2022-05-14,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000103,CAMP-2022-003,IND2205008495,ACC0044577,2022-05-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000104,CAMP-2022-003,IND2205018914,ACC0044227,2022-05-20,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202205-0000105,CAMP-2022-003,IND2205016765,ACC0045339,2022-05-10,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000106,CAMP-2022-003,IND2205016674,ACC0044212,2022-05-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202205-0000107,CAMP-2022-003,IND2205014898,ACC0045022,2022-05-12,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000108,CAMP-2022-003,IND2205012331,ACC0045822,2022-05-10,opened,,sms,Customer opened or viewed the campaign message.
RESP-202205-0000109,CAMP-2022-003,IND2205006882,ACC0044310,2022-05-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000110,CAMP-2022-003,IND2205011688,ACC0045106,2022-05-10,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202205-0000111,CAMP-2022-003,IND2205014821,ACC0044421,2022-05-07,ignored,,sms,No direct action recorded after campaign exposure.
