case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202206-00001,ACC0011096,IND1907003534,1236.85,129,write_off,2022-06-22,app_message,,,,closed,Lerato Khumalo,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Arrangement agreed: R500/month for 6 months starting 23 July."
COLL-202206-00002,ACC0032581,IND2109011712,982.8,10,pre_delinquent,2022-06-24,letter,346.8,2022-06-17,,open,Johan Botha,"Former churned customer returned; new arrears flagged after failed debit order. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202206-00003,ACC0032581,IND2109011712,1372.48,10,pre_delinquent,2022-06-05,sms,662.47,2022-07-05,,open,Sipho Naidoo,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Legal letter sent via registered post. Awaiting response before summons."
COLL-202206-00004,ACC0039708,IND2202015309,5774.03,111,legal,2022-06-27,letter,2075.92,2022-06-12,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 076 communicated; customer requested until month-end. Escalating to legal.
COLL-202206-00005,ACC0042447,IND2203015610,6285.01,17,pre_delinquent,2022-06-07,sms,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202206-00006,ACC0024370,IND2103008046,739.89,20,pre_delinquent,2022-06-05,sms,,,,closed,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202206-00007,ACC0040372,IND2202003938,1960.92,93,legal,2022-06-16,branch_visit,,,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required. Escalating to legal."
COLL-202206-00008,ACC0032479,IND2109012712,1119.71,9,pre_delinquent,2022-06-26,app_message,185.21,2022-06-26,,closed,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202206-00009,ACC0015015,IND1910010155,1939.68,17,pre_delinquent,2022-06-20,phone_call,,,,closed,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current."
COLL-202206-00010,ACC0011251,IND1907004940,885.37,26,pre_delinquent,2022-06-01,branch_visit,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202206-00012,ACC0021274,IND2012000629,891.2,12,pre_delinquent,2022-06-15,email,399.09,2022-06-23,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202206-00013,ACC0000166,IND1901004971,2195.82,63,late_collections,2022-06-12,sms,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202206-00014,ACC0039532,IND2202002342,1113.3,20,pre_delinquent,2022-06-05,phone_call,278.45,2022-06-19,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202206-00016,ACC0013821,IND1909000439,1349.2,100,legal,2022-06-17,app_message,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current. Escalating to legal."
COLL-202206-00017,ACC0024552,IND2103007843,1524.04,21,pre_delinquent,2022-06-17,app_message,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
