response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-201909-0000001,CAMP-2019-003,IND1909006075,ACC0013337,2019-09-14,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000002,CAMP-2019-003,IND1909017486,ACC0014375,2019-09-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000003,CAMP-2019-003,IND1909009518,ACC0014078,2019-09-16,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000004,CAMP-2019-003,IND1909009412,ACC0014330,2019-09-24,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000005,CAMP-2019-003,IND1909015527,ACC0013812,2019-09-29,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000006,CAMP-2019-003,IND1909011532,ACC0014310,2019-09-12,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000007,CAMP-2019-003,IND1909017128,ACC0013639,2019-09-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000008,CAMP-2019-003,IND1909004017,ACC0014100,2019-09-29,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000009,CAMP-2019-003,IND1909014611,ACC0013520,2019-09-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000010,CAMP-2019-003,IND1909010566,ACC0014285,2019-09-21,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000011,CAMP-2019-003,IND1909003882,ACC0013172,2019-09-29,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000012,CAMP-2019-003,IND1909017406,ACC0014148,2019-09-16,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000013,CAMP-2019-003,IND1909017252,ACC0013516,2019-09-18,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000014,CAMP-2019-003,IND1909001707,ACC0013828,2019-09-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000015,CAMP-2019-003,IND1909012552,,2019-09-12,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000016,CAMP-2019-003,IND1909006619,ACC0014270,2019-09-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000017,CAMP-2019-003,IND1909005818,ACC0014407,2019-09-29,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000018,CAMP-2019-003,IND1909016399,,2019-09-27,opted_out,,sms,Customer opted out of marketing messages for this channel.
RESP-201909-0000019,CAMP-2019-003,IND1909004383,ACC0013363,2019-09-24,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000020,CAMP-2019-003,IND1909007071,ACC0013724,2019-09-27,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000021,CAMP-2019-003,IND1909016411,ACC0013438,2019-09-18,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000022,CAMP-2019-003,IND1909006683,ACC0014033,2019-09-24,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000023,CAMP-2019-003,IND1909001111,,2019-09-19,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000024,CAMP-2019-003,IND1909006100,,2019-09-29,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000025,CAMP-2019-003,IND1909003536,ACC0013770,2019-09-17,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000026,CAMP-2019-003,IND1909013658,ACC0013206,2019-09-24,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-201909-0000027,CAMP-2019-003,IND1909011640,ACC0013231,2019-09-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000028,CAMP-2019-003,IND1909003105,ACC0014116,2019-09-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000029,CAMP-2019-003,IND1909012128,ACC0013493,2019-09-23,complained,,sms,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-201909-0000030,CAMP-2019-003,IND1909015088,ACC0014271,2019-09-15,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000031,CAMP-2019-003,IND1909007307,ACC0013854,2019-09-21,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000032,CAMP-2019-003,IND1909017522,ACC0013737,2019-09-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000033,CAMP-2019-003,IND1909011318,ACC0014150,2019-09-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000034,CAMP-2019-003,IND1909014760,ACC0013427,2019-09-29,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-201909-0000035,CAMP-2019-003,IND1909004116,ACC0014239,2019-09-23,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000036,CAMP-2019-003,IND1909008764,ACC0013255,2019-09-16,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000037,CAMP-2019-003,IND1909002427,,2019-09-21,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000038,CAMP-2019-003,IND1909002950,ACC0012999,2019-09-30,complained,,sms,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-201909-0000039,CAMP-2019-003,IND1909005559,ACC0014357,2019-09-13,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000040,CAMP-2019-003,IND1909006045,ACC0013107,2019-09-26,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000041,CAMP-2019-003,IND1909015221,ACC0013944,2019-09-17,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000042,CAMP-2019-003,IND1909014982,,2019-09-14,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000043,CAMP-2019-003,IND1909015192,ACC0014281,2019-09-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000044,CAMP-2019-003,IND1909017198,ACC0014245,2019-09-14,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000045,CAMP-2019-003,IND1909002711,,2019-09-19,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000046,CAMP-2019-003,IND1909001033,ACC0014198,2019-09-28,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000047,CAMP-2019-003,IND1909014690,ACC0013831,2019-09-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000048,CAMP-2019-003,IND1909012214,ACC0014395,2019-09-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000049,CAMP-2019-003,IND1909009963,ACC0014093,2019-09-16,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000050,CAMP-2019-003,IND1909007766,ACC0013750,2019-09-27,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-201909-0000051,CAMP-2019-003,IND1909016182,ACC0013764,2019-09-21,opened,,sms,Customer opened or viewed the campaign message.
RESP-201909-0000052,CAMP-2019-003,IND1909015350,ACC0013921,2019-09-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000053,CAMP-2019-003,IND1909017624,ACC0013241,2019-09-14,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201909-0000054,CAMP-2019-003,IND1909010549,ACC0013479,2019-09-18,opened,,sms,Customer opened or viewed the campaign message.
