comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category,resolution_status,resolution_notes
COMM-202508-000001,ACC0074748,IND23022739,branch_visit,inbound,28/08/2025 10:15,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202508-000002,ACC0077994, IND23018639 ,whatsapp,inbound,05-Aug-2025 18:56,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000004,ACC0092263,IND24005866,app_message,inbound,2025-08-12T20:30:04+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000006,ACC0027060,IND21008900,whatsapp,inbound,28-Aug-2025 14:09,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000008,ACC0025664,IND21002285,sms,outbound,2025-08-12T17:23:26+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000009,ACC0000163,IND19007764,chatbot,inbound,2025-08-30T08:02:03+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000013,ACC0101562,IND25010547,whatsapp,inbound,10-Aug-2025 02:04,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000016,ACC0094402,IND24015304,sms,outbound,2025-08-20T08:43:18+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202508-000018,ACC0077539,IND23005716,chatbot,inbound,2025-08-17T17:04:57+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000022,ACC0020534,IND20001938,app_message,inbound,2025-08-06T08:06:05+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000024,ACC0058948,IND23015704,app_message,inbound,2025-08-04T14:16:14+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000027,ACC0081750,IND24013748,whatsapp,inbound,31-Aug-2025 05:01,Home Loan rate increase question,"Howzit, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.",negative,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000033,ACC0049220,COM22000290,branch_visit,inbound,23/08/2025 08:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000039,ACC0002378,IND19000460,social_media,inbound,2025/08/31 22:51:58,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202508-000045,ACC0096625,IND24012094,email,inbound,2025-08-19 08:07:52,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000046,ACC0062468,IND23022695,branch_visit,inbound,29/08/2025 14:20,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202508-000049,ACC0005616,IND19008087,chatbot,inbound,2025-08-15T12:37:46+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000050,ACC0045829,IND22005846,chatbot,inbound,2025-08-06T20:40:41+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000059,ACC0059022,IND23017412,email,inbound,2025-08-23 10:28:16,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000062,ACC0061161,IND23005334,branch_visit,inbound,28/08/2025 13:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,True,other,resolved,Customer care team reviewing the account history.
COMM-202508-000063,ACC0028807,IND21002866,app_message,inbound,2025-08-30T11:57:27+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,digital_issue,open,Digital support case created with device and login details.
COMM-202508-000064,ACC0085976,IND24001418,branch_visit,inbound,24/08/2025 08:45,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,True,other,open,Customer care team reviewing the account history.
COMM-202508-000065,ACC0075075,IND23003729,app_message,inbound,2025-08-28T02:16:41+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000067,ACC0078125,IND23017542,chatbot,inbound,2025-08-02T19:01:11+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000071,ACC0044844,IND22016477,app_message,inbound,2025-08-16T11:07:15+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000073,ACC0012204,IND19003136,app_message,inbound,2025-08-08T12:41:24+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000076,ACC0071056,IND23001081,whatsapp,inbound,29-Aug-2025 15:15,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000077,ACC0067381,IND23005419,whatsapp,inbound,28-Aug-2025 19:28,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202508-000085,ACC0055948,IND22020940,social_media,inbound,2025/08/17 13:25:22,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000098,ACC0021677,IND21000895,whatsapp,inbound,22-Aug-2025 07:46,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202508-000100,ACC0056503,IND22012051,chatbot,inbound,2025-08-07T14:51:16+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000104,ACC0079838,IND24000431,whatsapp,inbound,10-Aug-2025 15:07,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000105,ACC0051194,IND22002622,app_message,inbound,2025-08-24T19:41:44+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000113,ACC0072394,IND23000648,app_message,inbound,2025-08-17T17:57:45+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000116,ACC0101944,IND25001910,whatsapp,inbound,25-Aug-2025 19:03,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000118,ACC0023062,IND21008346,email,inbound,2025-08-18 14:24:10,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202508-000120,ACC0048067,IND22002042,chatbot,inbound,2025-08-24T09:24:56+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000122,ACC0061699,IND23002228,app_message,inbound,2025-08-28T09:53:41+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction,escalted,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000127,ACC0062519,IND23009918,whatsapp,inbound,12-Aug-2025 11:10,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000136,ACC0082739,IND24015500,app_message,inbound,2025-08-13T18:29:52+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000137,ACC0050215,IND22006693,app_message,inbound,2025-08-17T20:00:04+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000144,ACC0001979,IND19013869,phone_call,inbound,02/08/2025 12:40,Card blocked at ATM,"Howzit, My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.",negative,True,staff_behavior,resolved,Branch manager to contact customer and review service notes.
COMM-202508-000147,ACC0045426,IND22010792,chatbot,inbound,2025-08-27T11:35:00+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,True,digital_issue,escalted,Digital support case created with device and login details.
COMM-202508-000149,ACC0074465,IND23008593,branch_visit,inbound,02/08/2025 10:00,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000155,ACC0068267,IND23002167,branch_visit,inbound,04/08/2025 15:05,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202508-000156,ACC0100725,IND25012670,chatbot,inbound,2025-08-09T14:28:45+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202508-000157,ACC0020157,IND20003063,phone_call,inbound,23/08/2025 13:31,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000160,ACC0009684,IND19018010,branch_visit,inbound,31/08/2025 11:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000162,ACC0109443,IND25014961,app_message,inbound,2025-08-22T06:25:35+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000167,ACC0038058,IND22018382,app_message,inbound,2025-08-22T14:34:11+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000169,ACC0014541,IND19006710,branch_visit,inbound,19/08/2025 11:05,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202508-000170,ACC0061173,IND23009414,email,inbound,2025-08-04 08:59:53,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000177,ACC0103801,IND25000004,social_media,inbound,2025/08/15 21:30:22,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202508-000181,ACC0086396,IND24003059,email,inbound,2025-08-03 20:09:36,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000184,ACC0058097,IND23018178,chatbot,inbound,2025-08-15T12:37:27+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202508-000192,ACC0046653,IND22015227,phone_call,inbound,14/08/2025 12:12,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,other,resolved,Customer care team reviewing the account history.
COMM-202508-000199,ACC0012659,IND19017679,app_message,inbound,2025-08-25T22:10:12+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000200,ACC0032871,IND21010887,email,inbound,2025-08-31 16:51:31,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000201,ACC0075636,IND23004283,whatsapp,inbound,22-Aug-2025 17:13,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000202,ACC0071673,IND23025212,whatsapp,inbound,14-Aug-2025 16:31,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000204,ACC0019998,IND20000240,sms,outbound,2025-08-31T18:08:28+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,True,fraud_concern,open,Card monitoring case opened and customer advised on dispute documents.
COMM-202508-000205,ACC0070420,IND23009832,sms,outbound,2025-08-04T18:19:50+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000208,ACC0037205,IND22016494,sms,outbound,2025-08-09T17:52:02+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202508-000209,ACC0076664,IND23024088,whatsapp,inbound,14-Aug-2025 05:10,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000218,ACC0027299,IND21014504,sms,outbound,2025-08-14T11:25:04+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000219,ACC0106275,IND25010380,branch_visit,inbound,21/08/2025 09:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000220,ACC0090462,IND24011127,chatbot,inbound,2025-08-15T16:41:03+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202508-000222,ACC0060139,IND23004608,app_message,inbound,2025-08-21T15:20:00+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202508-000226,ACC0036947,COM21000107,app_message,inbound,2025-08-01T13:22:30+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202508-000231,ACC0053230,IND22019208,whatsapp,inbound,24-Aug-2025 08:06,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202508-000238,ACC0109975,IND25023314,sms,outbound,2025-08-20T16:28:51+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,other,resolved,Customer care team reviewing the account history.
COMM-202508-000240,ACC0069101,IND23021224,sms,inbound,2025-08-31T01:16:16+02:00,Suspicious transaction alert,There is activity on my account that I do not recognise. Please block the card if needed and tell me what evidence you require for the dispute.,negative,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202508-000243,ACC0076482,IND23003939,sms,inbound,2025-08-24T12:13:24+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,True,failed_transaction,escalted,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000244,ACC0068593,IND23018859,app_message,inbound,2025-08-29T17:44:58+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000246,ACC0093894,IND24004852,phone_call,inbound,01/08/2025 08:56,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202508-000247,ACC0062468,IND23022695,chatbot,inbound,2025-08-10T08:30:27+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202508-000252,ACC0071003,IND23014740,app_message,inbound,2025-08-08T11:51:56+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,True,service_delay,open,Service timeline reviewed and customer updated on next action.
