payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202405-00001,COLL-202405-00023,ACC0031623,IND2108004052,2024-05-06,1295.16,card,False,3769.5
REC-202405-00002,COLL-202405-00005,ACC0050198,IND2208001343,2024-05-21,254.14,eft,False,1311.01
REC-202405-00003,COLL-202405-00039,ACC0026864,IND2104018601,2024-05-31,1684.06,card,False,2657.45
REC-202405-00004,COLL-202405-00014,ACC0074975,IND2310009937,2024-05-30,988.25,card,False,648.22
REC-202405-00005,COLL-202405-00011,ACC0029898,IND2106002190,2024-05-31,536.46,debit_order,False,354.08
REC-202405-00006,COLL-202405-00002,ACC0013926,IND1909010625,2024-05-26,123.75,card,False,819.99
REC-202405-00007,COLL-202405-00028,ACC0063341,IND2304020184,2024-06-11,256.74,eft,False,210.84
REC-202405-00008,COLL-202405-00021,ACC0013624,IND1909011106,2024-05-23,685.43,eft,False,622.53
REC-202405-00009,COLL-202405-00033,ACC0080866,IND2401010683,2024-06-09,617.8,debit_order,False,812.61
REC-202405-00010,COLL-202405-00004,ACC0042011,IND2203003388,2024-05-03,3111.23,card,False,2076.07
REC-202405-00011,COLL-202405-00035,ACC0012115,IND1908005283,2024-06-12,376.0,cash_deposit,False,1564.83
REC-202405-00012,COLL-202405-00020,ACC0004833,IND1903019479,2024-05-18,304.64,eft,False,167.38
REC-202405-00013,COLL-202405-00015,ACC0082368,IND2402009442,2024-05-01,791.44,card,False,855.98
REC-202405-00014,COLL-202405-00036,ACC0062319,IND2303009698,2024-05-25,472.29,eft,False,2419.31
REC-202405-00015,COLL-202405-00030,ACC0031666,IND2108005986,2024-05-05,9236.72,eft,False,7087.26
REC-202405-00016,COLL-202405-00013,ACC0029088,IND2106009478,2024-05-20,6387.19,debit_order,False,5965.44
