case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202405-00001,ACC0013926,IND1909010625,515.25,120,legal,2024-05-19,sms,,,,open,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order. Settlement offer of R350 communicated; customer requested until month-end. Escalating to legal.
COLL-202405-00002,ACC0013926,IND1909010625,943.74,23,pre_delinquent,2024-05-17,branch_visit,,,,open,David Govender,Former churned customer returned; new arrears flagged after failed debit order. Arrangement agreed: R750/month for 6 months starting 23 September.
COLL-202405-00003,ACC0052548,IND2209002106,1362.71,65,late_collections,2024-05-25,letter,435.39,2024-05-18,,open,Johan Botha,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Legal letter sent via registered post. Awaiting response before summons."
COLL-202405-00004,ACC0042011,IND2203003388,5187.3,216,write_off,2024-05-23,email,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202405-00005,ACC0050198,IND2208001343,1565.15,55,early_collections,2024-05-14,app_message,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R2 500 cash. Account now current."
COLL-202405-00006,ACC0037688,IND2201007532,12141.07,50,early_collections,2024-05-19,letter,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202405-00007,ACC0065977,IND2305022032,3066.91,49,early_collections,2024-05-17,branch_visit,1372.44,2024-05-13,settlement_offer,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Arrangement: settlement offer.
COLL-202405-00008,ACC0041950,IND2203001292,1329.73,57,early_collections,2024-05-18,phone_call,289.65,2024-05-07,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202405-00009,ACC0010374,IND1907014496,2459.83,4,pre_delinquent,2024-05-23,branch_visit,,,,closed,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R500/month for 6 months starting 21 November.
COLL-202405-00010,ACC0021740,IND2101005112,616.4,103,legal,2024-05-08,app_message,,,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R750 by month-end. Escalating to legal."
COLL-202405-00011,ACC0029898,IND2106002190,890.54,22,pre_delinquent,2024-05-01,email,227.37,2024-05-26,,closed,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R227 cash. Account now current."
COLL-202405-00012,ACC0031081,IND2107010205,17315.33,94,legal,2024-05-06,app_message,,,,closed,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202405-00013,ACC0029088,IND2106009478,12352.63,18,pre_delinquent,2024-05-21,email,,,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-202405-00014,ACC0074975,IND2310009937,1636.47,55,early_collections,2024-05-07,branch_visit,,,settlement_offer,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Arrangement: settlement offer.
COLL-202405-00015,ACC0082368,IND2402009442,1647.42,56,early_collections,2024-05-07,sms,,,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202405-00016,ACC0040467,IND2202010436,5286.41,25,pre_delinquent,2024-05-17,app_message,1846.23,2024-05-13,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202405-00017,ACC0033212,COM2109000081,10730.81,76,late_collections,2024-05-18,phone_call,5303.12,2024-05-13,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202405-00018,ACC0049897,IND2208003549,697.32,44,early_collections,2024-05-03,app_message,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Settlement offer of R350 communicated; customer requested until month-end.
