case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202212-00001,ACC0000774,IND1901000369,2624.8,42,early_collections,2022-12-13,email,,,,open,David Govender,Former churned customer returned; new arrears flagged after failed debit order. Settlement offer of R2 500 communicated; customer requested until month-end.
COLL-202212-00002,ACC0021076,IND2011000018,213.19,65,late_collections,2022-12-27,phone_call,,,,closed,David Govender,Former churned customer returned; new arrears flagged after failed debit order. Settlement offer of R350 communicated; customer requested until month-end.
COLL-202212-00003,ACC0012665,IND1908002202,6545.26,27,pre_delinquent,2022-12-29,sms,,,,resolved,Zanele Ndlovu,Former churned customer returned; new arrears flagged after failed debit order. Settlement offer of R1 200 communicated; customer requested until month-end.
COLL-202212-00004,ACC0023102,IND2102008307,285.73,56,early_collections,2022-12-11,app_message,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 500 communicated; customer requested until month-end.
COLL-202212-00005,ACC0009886,IND1907007818,6223.7,18,pre_delinquent,2022-12-20,phone_call,3281.6,2023-01-10,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202212-00006,ACC0040448,IND2202012008,1383.71,32,early_collections,2022-12-15,sms,,,restructured,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons. Arrangement: restructured.
COLL-202212-00007,ACC0023228,IND2102000096,1540.14,2,pre_delinquent,2022-12-16,letter,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202212-00008,ACC0010225,IND1907015856,3296.74,22,pre_delinquent,2022-12-14,email,528.68,2023-01-06,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202212-00009,ACC0028136,IND2105001831,2586.08,1,pre_delinquent,2022-12-29,app_message,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202212-00010,ACC0027177,IND2105000094,1654.07,47,early_collections,2022-12-11,email,595.98,2022-12-27,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202212-00011,ACC0041806,IND2203001433,435.32,72,late_collections,2022-12-19,sms,,,,resolved,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-202212-00012,ACC0030018,COM2106000096,3405.42,56,early_collections,2022-12-30,branch_visit,728.01,2022-12-09,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202212-00013,ACC0016137,IND1911013890,703.1,28,pre_delinquent,2022-12-08,app_message,181.38,2022-12-15,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R181/month for 6 months starting 11 May.
COLL-202212-00014,ACC0005331,IND1903003950,1120.32,129,write_off,2022-12-13,app_message,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202212-00015,ACC0000220,IND1901000552,2507.76,24,pre_delinquent,2022-12-14,app_message,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202212-00016,ACC0016510,IND1911014407,1943.12,51,early_collections,2022-12-02,branch_visit,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 19 September.
COLL-202212-00017,ACC0028396,IND2105005145,10922.71,57,early_collections,2022-12-21,letter,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202212-00018,ACC0016001,IND1911011061,5977.87,20,pre_delinquent,2022-12-28,branch_visit,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202212-00019,ACC0001660,COM1901000038,5889.99,14,pre_delinquent,2022-12-10,sms,,,,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202212-00020,ACC0027342,IND2105004920,491.83,57,early_collections,2022-12-31,letter,,,,open,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current."
COLL-202212-00021,ACC0024485,IND2103009191,2258.57,22,pre_delinquent,2022-12-14,sms,,,,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-202212-00022,ACC0035569,IND2111013657,891.63,75,late_collections,2022-12-29,app_message,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202212-00023,ACC0030297,IND2107006529,3774.06,85,late_collections,2022-12-16,branch_visit,,,,closed,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202212-00025,ACC0009256,IND1906010370,2546.97,110,legal,2022-12-31,sms,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 500 communicated; customer requested until month-end. Escalating to legal.
COLL-202212-00026,ACC0036962,IND2201005499,871.01,101,legal,2022-12-29,phone_call,,,,open,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202212-00028,ACC0012665,IND1908002202,5989.92,26,pre_delinquent,2022-12-05,email,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202212-00029,ACC0028136,IND2105001831,2801.52,4,pre_delinquent,2022-12-18,sms,,,,closed,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current."
COLL-202212-00031,ACC0022426,IND2101001326,2405.64,85,late_collections,2022-12-25,letter,,,settlement_offer,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R500 communicated; customer requested until month-end. Arrangement: settlement offer.
COLL-202212-00032,ACC0024646,IND2103002059,2428.53,28,pre_delinquent,2022-12-20,phone_call,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202212-00033,ACC0001167,IND1901004585,1614.46,98,legal,2022-12-31,letter,,,,closed,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required. Escalating to legal."
COLL-202212-00034,ACC0021076,IND2011000018,278.86,26,pre_delinquent,2022-12-11,phone_call,,,,closed,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 500 communicated; customer requested until month-end.
COLL-202212-00037,ACC0032954,IND2109011238,2485.61,3,pre_delinquent,2022-12-19,letter,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202212-00038,ACC0053977,IND2210014716,773.86,44,early_collections,2022-12-21,letter,,,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202212-00039,ACC0020489,IND2008000611,449.05,67,late_collections,2022-12-13,branch_visit,137.77,2022-12-15,settlement_offer,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R138 cash. Account now current. Arrangement: settlement offer."
COLL-202212-00040,ACC0031260,IND2107003214,710.61,5,pre_delinquent,2022-12-18,branch_visit,242.14,2022-12-29,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202212-00041,ACC0023076,IND2102006647,200.0,35,early_collections,2022-12-23,branch_visit,90.71,2023-01-11,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R91 cash. Account now current."
