transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202200000001,ACC0001282,IND19007129,LN2019010000002,LDO20220000001,41,2022-06-14,03:51:00,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.11,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000002,ACC0000071,IND19001466,LN2019010000009,LDO20220000002,41,2022-06-30,02:42:31,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,0.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000003,ACC0001490,IND19011784,LN2019010000010,LDO20220000003,41,2022-06-23,02:41:07,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000004,ACC0000278,IND19005139,LN2019010000015,LDO20220000004,41,2022-06-29,02:46:29,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.9,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000005,ACC0000597,IND19000749,LN2019010000017,LDO20220000001,41,2022-06-22,02:16:47,1458.14,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000017,False,,0.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000006,ACC0000731,IND19012784,LN2019010000018,LDO20220000002,41,2022-06-30,02:52:00,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000007,ACC0000999,IND19000704,LN2019010000021,LDO20220000005,41,2022-06-30,03:21:15,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000008,ACC0000362,IND19010400,LN2019010000034,LDO20220000003,41,2022-06-20,04:57:43,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.11,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000009,ACC0000761,IND19003341,LN2019010000037,LDO20220000004,40,2022-06-10,04:42:26,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000010,ACC0000361,IND19010400,LN2019010000048,LDO20220000002,41,2022-06-30,02:49:29,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,0.06,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000011,ACC0000305,IND19009608,LN2019010000064,LDO20220000006,41,2022-06-15,04:22:03,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,1.23,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000012,ACC0000093,IND19006568,LN2019010000071,LDO20220000005,41,2022-06-13,04:49:53,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000013,ACC0000412,IND19013952,LN2019010000075,LDO20220000007,41,2022-06-30,03:19:59,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.27,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000014,ACC0000227,IND19010979,LN2019010000078,LDO20220000008,41,2022-06-13,04:06:34,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,0.66,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000015,ACC0001439,IND19009694,LN2019010000095,LDO20220000004,41,2022-06-18,02:30:59,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.11,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000016,ACC0000263,IND19010479,LN2019010000097,LDO20220000001,41,2022-06-14,03:42:19,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000017,ACC0000410,IND19006375,LN2019010000101,LDO20220000011,41,2022-06-22,04:24:01,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.01,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000018,ACC0000187,IND19005404,LN2019010000103,LDO20220000012,41,2022-06-29,04:54:04,1467.77,Debit,Completed,,Loan Payment - LN2019010000103 - Late Fee,False,,1.05,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000019,ACC0000901,IND19009242,LN2019010000104,LDO20220000013,41,2022-06-28,02:32:59,2070.51,Debit,Failed,account_blocked,Loan Payment - LN2019010000104,False,,1.54,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000020,ACC0000365,IND19005374,LN2019010000112,LDO20220000014,41,2022-06-20,03:53:57,9972.6,Debit,Completed,,Loan Payment - LN2019010000112 - Late Fee,False,,1.91,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000021,ACC0000066,IND19000708,LN2019010000114,LDO20220000015,41,2022-06-24,02:25:25,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.02,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000022,ACC0000041,IND19003405,LN2019010000118,LDO20220000016,41,2022-06-11,03:33:39,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,1.03,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000023,ACC0000146,IND19003418,LN2019010000122,LDO20220000017,40,2022-06-04,04:03:34,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,1.21,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000024,ACC0000812,IND19000596,LN2019010000123,LDO20220000018,40,2022-06-08,04:21:43,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000025,ACC0000726,IND19012497,LN2019010000124,LDO20220000019,41,2022-06-13,03:24:19,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,1.92,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000026,ACC0000959,IND19007081,LN2019010000129,LDO20220000020,41,2022-06-14,04:54:11,846.21,Debit,Completed,,Loan Payment - LN2019010000129 - Partial,False,,1.34,,Automated,Vehicle Loan,partial_payment,False,loan_payment_generator,False,
TXNL202200000027,ACC0000642,IND19009914,LN2019010000142,LDO20220000022,41,2022-06-24,02:27:06,740.28,Debit,Completed,,Loan Payment - LN2019010000142,False,,0.59,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000028,ACC0001601,IND19014936,LN2019010000149,LDO20220000002,41,2022-06-13,03:59:35,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,1.35,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000029,ACC0000615,IND19010153,LN2019010000152,LDO20220000023,41,2022-06-20,04:22:08,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,0.56,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000030,ACC0000626,IND19000516,LN2019010000160,LDO20220000006,41,2022-06-27,02:30:48,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,1.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000031,ACC0001092,IND19002621,LN2019010000162,LDO20220000005,41,2022-06-27,04:21:39,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,1.85,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000032,ACC0001482,IND19001446,LN2019010000169,LDO20220000025,41,2022-06-26,02:07:30,1384.01,Debit,Completed,,Loan Payment - LN2019010000169,False,,1.35,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000033,ACC0001221,IND19011832,LN2019010000190,LDO20220000007,41,2022-06-15,03:46:07,5061.94,Debit,Failed,bank_timeout,Loan Payment - LN2019010000190,False,,1.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000034,ACC0000224,IND19008065,LN2019010000206,LDO20220000028,41,2022-06-14,02:31:09,1575.25,Debit,Completed,,Loan Payment - LN2019010000206,False,,0.07,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000035,ACC0000708,IND19015529,LN2019010000217,LDO20220000029,41,2022-06-27,02:56:54,1520.07,Debit,Completed,,Loan Payment - LN2019010000217,False,,0.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000036,ACC0001510,IND19016623,LN2019010000221,LDO20220000009,41,2022-06-19,02:04:48,4093.97,Debit,Completed,,Loan Payment - LN2019010000221,False,,1.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000037,ACC0001340,IND19008807,LN2019010000234,LDO20220000030,41,2022-06-30,04:15:36,1707.41,Debit,Completed,,Loan Payment - LN2019010000234,False,,1.18,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000038,ACC0001291,IND19005742,LN2019010000238,LDO20220000032,41,2022-06-17,02:21:44,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,0.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,timestamp_shift
TXNL202200000039,ACC0000295,IND19012061,LN2019010000258,LDO20220000033,41,2022-06-17,04:18:07,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,0.68,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000040,ACC0000166,IND19004971,LN2019010000260,LDO20220000034,41,2022-06-30,04:18:07,1481.13,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000260,False,,1.11,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000041,ACC0000030,IND19010515,LN2019010000266,LDO20220000010,41,2022-06-25,04:25:41,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,0.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000042,ACC0000717,IND19015259,LN2019010000274,LDO20220000035,40,2022-06-10,04:46:04,916.67,Debit,Completed,,Loan Payment - LN2019010000274,False,,0.3,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000043,ACC0001416,IND19002948,LN2019010000279,LDO20220000004,41,2022-06-10,04:22:28,4691.89,Debit,Completed,,Loan Payment - LN2019010000279,False,,1.48,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000044,ACC0000115,IND19013155,LN2019010000284,LDO20220000001,41,2022-06-27,02:46:57,1427.41,Debit,Completed,,Loan Payment - LN2019010000284,False,,1.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000045,ACC0001436,IND19002442,LN2019010000293,LDO20220000036,41,2022-06-27,03:18:11,10757.66,Debit,Completed,,Loan Payment - LN2019010000293,False,,1.24,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000046,ACC0000701,IND19016305,LN2019010000299,LDO20220000037,41,2022-06-14,03:19:11,2803.82,Debit,Completed,,Loan Payment - LN20190100...,False,,1.83,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202200000047,ACC0001255,IND19002467,LN2019010000300,LDO20220000038,41,2022-06-18,02:17:53,2816.5,Debit,Completed,,Loan Payment - LN2019010000300,False,,1.66,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000048,ACC0000938,IND19013886,LN2019010000306,LDO20220000039,41,2022-06-27,04:44:59,2472.35,Debit,Completed,,Loan Payment - LN2019010000306,False,,1.57,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000049,ACC0000456,IND19006712,LN2019010000324,LDO20220000042,41,2022-06-28,03:57:36,577.1,Debit,Completed,,Loan Payment - LN2019010000324,False,,0.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000050,ACC0001167,IND19004585,LN2019010000343,LDO20220000043,41,2022-06-29,04:52:03,2426.09,Debit,Completed,,Loan Payment - LN2019010000343,False,,0.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000051,ACC0000213,IND19003541,LN2019010000347,LDO20220000044,41,2022-06-11,02:54:07,1164.39,Debit,Completed,,Loan Payment - LN2019010000347,False,,1.4,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000052,ACC0000060,IND19004334,LN2019010000350,LDO20220000045,41,2022-06-14,03:40:15,1643.06,Debit,Completed,,Loan Payment - LN2019010000350,False,,0.19,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000053,ACC0000646,IND19017126,LN2019010000351,LDO20220000012,40,2022-06-07,03:55:04,6034.41,Debit,Completed,,Loan Payment - LN2019010000351,False,,0.85,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000054,ACC0000457,IND19014286,LN2019010000356,LDO20220000013,40,2022-06-04,03:35:31,815.65,Debit,Completed,,Loan Payment - LN2019010000356 - Recovery,False,,1.48,,Automated,Home Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202200000055,ACC0001358,IND19015137,LN2019010000368,LDO20220000046,41,2022-06-17,03:33:56,784.19,Debit,Completed,,Loan Payment - LN2019010000368 - Recovery,False,,1.03,,Automated,Home Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202200000056,ACC0000551,IND19010018,LN2019010000378,LDO20220000014,40,2022-06-04,03:36:07,4462.51,Debit,Completed,,Loan Payment - LN2019010000378,False,,0.35,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000057,ACC0000732,IND19013668,LN2019010000386,LDO20220000015,41,2022-06-16,04:05:24,5822.18,Debit,Completed,,Loan Payment - LN2019010000386,False,,1.89,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000058,ACC0001449,IND19011707,LN2019010000388,LDO20220000048,41,2022-06-15,04:02:25,3506.91,Debit,Completed,,Loan Payment - LN2019010000388,False,,0.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000059,ACC0001041,IND19014771,LN2019010000390,LDO20220000049,40,2022-06-09,03:03:45,2202.53,Debit,Completed,,Loan Payment - LN2019010000390,False,,0.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000060,ACC0001571,IND19015093,LN2019010000404,LDO20220000017,41,2022-06-20,03:47:55,3640.07,Debit,Completed,,Loan Payment - LN2019010000404,False,,0.1,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000061,ACC0000724,IND19005518,LN2019010000406,LDO20220000050,41,2022-06-30,02:52:23,2062.72,Debit,Completed,,Loan Payment - LN2019010000406,False,,0.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000062,ACC0000392,IND19006420,LN2019010000422,LDO20220000052,41,2022-06-14,04:56:43,3242.75,Debit,Completed,,Loan Payment - LN2019010000422,False,,0.54,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000063,ACC0001215,IND19009203,LN2019010000449,LDO20220000053,40,2022-06-03,02:03:28,245.6,Debit,Completed,,Loan Payment - LN2019010000449,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000064,ACC0000677,IND19014762,LN2019010000450,LDO20220000054,41,2022-06-23,02:35:29,2083.6,Debit,Completed,,Loan Payment - LN2019010000450,False,,1.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000065,ACC0001668,COM19000073,LN2019010000455,LDO20220000055,41,2022-06-27,02:44:23,14981.17,Debit,Completed,,Loan Payment - LN2019010000455,False,,1.04,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000066,ACC0000769,IND19003379,LN2019010000462,LDO20220000018,41,2022-06-19,02:17:47,1029.76,Debit,Completed,,Loan Payment - LN2019010000462,False,,0.46,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000067,ACC0000639,IND19007802,LN2019010000464,LDO20220000019,41,2022-06-26,02:53:37,2991.38,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000464,False,,1.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000068,ACC0000029,IND19014833,LN2019010000478,LDO20220000056,41,2022-06-28,03:51:58,1635.7,Debit,Completed,,Loan Payment - LN2019010000478,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000069,ACC0001111,IND19004921,LN2019010000485,LDO20220000057,40,2022-06-04,04:37:03,6532.35,Debit,Completed,,Loan Payment - LN2019010000485,False,,0.26,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000070,ACC0000311,IND19003026,LN2019010000487,LDO20220000058,40,2022-06-09,02:18:48,450.66,Debit,Failed,bank_timeout,Loan Payment - LN2019010000487,False,,1.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000071,ACC0000416,IND19005427,LN2019010000496,LDO20220000059,40,2022-06-02,03:14:30,297.43,Debit,Completed,,Loan Payment - LN2019010000496,False,,0.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000072,ACC0000155,IND19004807,LN2019010000506,LDO20220000020,41,2022-06-22,02:30:27,1750.32,Debit,Completed,,Loan Payment - LN2019010000506,False,,1.59,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000073,ACC0001365,IND19015299,LN2019010000510,LDO20220000060,41,2022-06-18,03:40:34,305.32,Debit,Completed,,Loan Payment - LN2019010000510,False,,0.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000074,ACC0001214,IND19003792,LN2019010000525,LDO20220000062,40,2022-06-03,03:39:04,788.26,Debit,Completed,,Loan Payment - LN2019010000525,False,,1.86,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000075,ACC0000964,IND19014388,LN2019010000542,LDO20220000021,41,2022-06-10,03:07:44,2801.51,Debit,Completed,,Loan Payment - LN2019010000542 - Late Fee,False,,0.36,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202200000076,ACC0000932,IND19008584,LN2019010000557,LDO20220000022,41,2022-06-29,03:46:03,3493.79,Debit,Completed,,Loan Payment - LN2019010000557,False,,0.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000077,ACC0001001,IND19005012,LN2019010000562,LDO20220000063,41,2022-06-21,03:44:47,1563.13,Debit,Completed,,Loan Payment - LN2019010000562,False,,1.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000078,ACC0001173,IND19009154,LN2019010000564,LDO20220000002,41,2022-06-20,03:32:03,1118.46,Debit,Completed,,Loan Payment - LN2019010000564,False,,1.35,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202200000079,ACC0001267,IND19012469,LN2019010000566,LDO20220000023,41,2022-06-23,03:34:32,1437.67,Debit,Failed,account_blocked,Loan Payment - LN2019010000566,False,,0.68,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
