reconciliation_run_id,account_id,customer_id,ledger_transaction_id,statement_transaction_id,ledger_amount,statement_amount,ledger_date,statement_date,match_status,exception_category,root_cause_tag,source_system_lag_days,expected_settlement_date,confidence_score
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007505,BST-ACC0098983-000001,-321.36,-321.36,2024-12-01 10:19:21,2024-12-01 10:19:21,matched,,,0,,0.977
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007506,BST-ACC0098983-000002,-613.67,-613.67,2024-12-01 10:42:19,2024-12-01 10:42:19,matched,,,0,,0.998
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007507,BST-ACC0098983-000003,-990.75,-990.75,2024-12-02 09:25:17,2024-12-02 09:25:17,matched,,,0,,0.986
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007508,BST-ACC0098983-000004,-45.61,-45.61,2024-12-02 22:44:00,2024-12-02 22:44:00,matched,,,0,,0.98
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007509,BST-ACC0098983-000005,-194.13,-194.13,2024-12-03 21:10:09,2024-12-03 21:10:09,matched,,,0,,0.965
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007511,BST-ACC0098983-000006,-58.62,-58.62,2024-12-04 18:00:24,2024-12-04 18:00:24,matched,,,0,,0.975
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007510,BST-ACC0098983-000007,-451.18,-451.18,2024-12-04 19:42:47,2024-12-04 19:42:47,matched,,,0,,0.97
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007512,BST-ACC0098983-000008,-678.76,-678.76,2024-12-05 12:04:07,2024-12-05 12:04:07,matched,,,0,,0.96
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007513,BST-ACC0098983-000009,-465.32,-465.32,2024-12-05 13:17:36,2024-12-05 13:17:36,matched,,,0,,0.987
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007514,BST-ACC0098983-000010,-1322.91,-1322.91,2024-12-05 21:10:27,2024-12-05 21:10:27,matched,,,0,,0.983
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007515,BST-ACC0098983-000011,1013.76,1013.76,2024-12-06 06:20:26,2024-12-06 06:20:26,matched,,,0,,0.985
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007516,BST-ACC0098983-000012,-45.38,-45.38,2024-12-09 06:44:12,2024-12-09 06:44:12,matched,,,0,,0.967
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007517,BST-ACC0098983-000013,-543.52,-543.52,2024-12-09 12:20:15,2024-12-09 12:20:15,matched,,,0,,0.989
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007518,BST-ACC0098983-000014,-11.55,-11.55,2024-12-10 05:24:35,2024-12-10 05:24:35,matched,,,0,,0.978
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007519,BST-ACC0098983-000015,-28.99,-28.99,2024-12-10 05:46:59,2024-12-10 05:46:59,matched,,,0,,0.979
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007520,BST-ACC0098983-000016,-548.74,-548.74,2024-12-10 06:31:13,2024-12-10 06:31:13,matched,,,0,,0.962
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007521,BST-ACC0098983-000017,-621.95,-621.95,2024-12-10 07:45:06,2024-12-10 07:45:06,matched,,,0,,0.985
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007522,BST-ACC0098983-000018,-1108.73,-1108.73,2024-12-10 10:21:23,2024-12-10 10:21:23,matched,,,0,,0.97
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007523,BST-ACC0098983-000019,-170.65,-170.65,2024-12-10 19:54:32,2024-12-10 19:54:32,matched,,,0,,0.986
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007524,BST-ACC0098983-000020,-599.52,-599.52,2024-12-11 05:54:52,2024-12-11 05:54:52,matched,,,0,,0.967
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007525,BST-ACC0098983-000021,-89.17,-89.17,2024-12-11 11:55:58,2024-12-11 11:55:58,matched,,,0,,0.973
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007527,BST-ACC0098983-000022,-235.54,-235.54,2024-12-11 12:23:43,2024-12-11 12:23:43,matched,,,0,,0.975
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007526,BST-ACC0098983-000023,-368.73,-368.73,2024-12-11 12:37:01,2024-12-11 12:37:01,matched,,,0,,0.991
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007530,BST-ACC0098983-000024,-400.88,-400.88,2024-12-11 18:09:26,2024-12-11 18:09:26,matched,,,0,,0.996
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007529,BST-ACC0098983-000025,-323.22,-323.22,2024-12-11 19:21:01,2024-12-11 19:21:01,matched,,,0,,0.961
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007528,BST-ACC0098983-000026,-289.51,-289.51,2024-12-11 19:45:02,2024-12-11 19:45:02,matched,,,0,,0.997
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007531,BST-ACC0098983-000027,-349.75,-349.75,2024-12-12 07:01:36,2024-12-12 07:01:36,matched,,,0,,0.985
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007532,BST-ACC0098983-000028,-44.7,-44.7,2024-12-14 16:16:49,2024-12-14 16:16:49,matched,,,0,,0.985
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007533,BST-ACC0098983-000029,-355.06,-355.06,2024-12-15 16:20:20,2024-12-15 16:20:20,matched,,,0,,0.978
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007535,BST-ACC0098983-000030,-104.59,-104.59,2024-12-16 07:00:08,2024-12-16 07:00:08,matched,,,0,,0.975
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007534,BST-ACC0098983-000031,-386.24,-386.24,2024-12-16 07:28:58,2024-12-16 07:28:58,matched,,,0,,0.978
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007536,BST-ACC0098983-000032,-302.93,-302.93,2024-12-16 09:42:33,2024-12-16 09:42:33,matched,,,0,,0.994
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007537,BST-ACC0098983-000033,-59.79,-59.79,2024-12-17 10:09:01,2024-12-17 10:09:01,matched,,,0,,0.967
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007538,BST-ACC0098983-000034,-28.33,-28.33,2024-12-17 12:19:39,2024-12-17 12:19:39,matched,,,0,,0.97
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007539,BST-ACC0098983-000035,-365.94,-365.94,2024-12-18 06:58:29,2024-12-18 06:58:29,matched,,,0,,0.988
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007541,BST-ACC0098983-000036,-244.05,-244.05,2024-12-18 13:13:09,2024-12-18 13:13:09,matched,,,0,,0.97
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007540,BST-ACC0098983-000037,-158.92,-158.92,2024-12-18 13:27:52,2024-12-18 13:27:52,matched,,,0,,0.979
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007542,BST-ACC0098983-000038,-1140.36,-1140.36,2024-12-18 22:51:00,2024-12-18 22:51:00,matched,,,0,,0.999
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007543,BST-ACC0098983-000039,-28.21,-28.21,2024-12-19 06:29:43,2024-12-19 06:29:43,matched,,,0,,0.994
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007544,BST-ACC0098983-000040,-11.55,-11.55,2024-12-20 09:27:45,2024-12-20 09:27:45,matched,,,0,,0.968
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007545,BST-ACC0098983-000041,-446.04,-446.04,2024-12-20 13:29:03,2024-12-20 13:29:03,matched,,,0,,0.976
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007547,BST-ACC0098983-000042,-368.14,-368.14,2024-12-21 12:13:09,2024-12-21 12:13:09,matched,,,0,,0.997
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007546,BST-ACC0098983-000043,-329.47,-329.47,2024-12-21 12:53:09,2024-12-21 12:53:09,matched,,,0,,0.999
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007548,BST-ACC0098983-000044,-58.78,-58.78,2024-12-21 16:38:04,2024-12-21 16:38:04,matched,,,0,,0.983
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007549,BST-ACC0098983-000045,-399.6,-399.6,2024-12-23 05:54:03,2024-12-23 05:54:03,matched,,,0,,0.983
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007550,BST-ACC0098983-000046,-1094.09,-1094.09,2024-12-23 08:56:00,2024-12-23 08:56:00,matched,,,0,,0.969
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007551,BST-ACC0098983-000047,-63.03,-63.03,2024-12-24 08:20:11,2024-12-24 08:20:11,matched,,,0,,0.975
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007552,BST-ACC0098983-000048,-59.41,-59.41,2024-12-24 21:12:42,2024-12-24 21:12:42,matched,,,0,,0.994
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007553,BST-ACC0098983-000049,-1236.65,-1236.65,2024-12-24 21:15:33,2024-12-24 21:15:33,matched,,,0,,0.989
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007554,BST-ACC0098983-000050,-251.57,-251.57,2024-12-25 06:13:03,2024-12-25 06:13:03,matched,,,0,,0.995
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007555,BST-ACC0098983-000051,-156.91,-156.91,2024-12-25 08:45:18,2024-12-25 08:45:18,matched,,,0,,0.997
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007556,BST-ACC0098983-000052,-676.37,-676.37,2024-12-25 12:35:52,2024-12-25 12:35:52,matched,,,0,,0.963
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007557,BST-ACC0098983-000053,-358.88,-358.88,2024-12-26 06:35:41,2024-12-26 06:35:41,matched,,,0,,0.992
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007559,BST-ACC0098983-000054,-51.86,-51.86,2024-12-26 22:52:02,2024-12-26 22:52:02,matched,,,0,,0.979
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007558,BST-ACC0098983-000055,-101.52,-101.52,2024-12-26 22:58:01,2024-12-26 22:58:01,matched,,,0,,0.969
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007560,BST-ACC0098983-000056,-570.96,-570.96,2024-12-27 06:49:59,2024-12-27 06:49:59,matched,,,0,,0.99
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007561,BST-ACC0098983-000057,-267.43,-267.43,2024-12-27 12:29:37,2024-12-27 12:29:37,matched,,,0,,0.968
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007562,BST-ACC0098983-000058,-194.25,-194.25,2024-12-27 19:50:20,2024-12-27 19:50:20,matched,,,0,,0.985
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007563,BST-ACC0098983-000059,-80.66,-80.66,2024-12-28 17:01:22,2024-12-28 17:01:22,matched,,,0,,0.966
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007564,BST-ACC0098983-000060,-475.63,-475.63,2024-12-29 12:38:39,2024-12-29 12:38:39,matched,,,0,,0.993
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007565,BST-ACC0098983-000061,-66.43,-66.43,2024-12-29 17:07:58,2024-12-29 17:07:58,matched,,,0,,0.998
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007566,BST-ACC0098983-000062,-252.7,-252.7,2024-12-30 06:22:51,2024-12-30 06:22:51,matched,,,0,,0.972
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007567,BST-ACC0098983-000063,-526.26,-526.26,2024-12-30 09:15:41,2024-12-30 09:15:41,matched,,,0,,0.964
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007568,BST-ACC0098983-000064,-293.14,-293.14,2024-12-30 12:21:47,2024-12-30 12:21:47,matched,,,0,,0.98
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000000141,BST-ACC0098983-000065,-1398.06,-1398.06,2024-12-31 12:24:19,2024-12-31 12:24:19,matched,,,0,,0.972
RECON-202412-ACC0098983-3M,ACC0098983,IND24007911,MTX202412000007569,BST-ACC0098983-000066,-233.98,-233.98,2024-12-31 18:40:57,2024-12-31 18:40:57,matched,,,0,,0.974
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028831,BST-ACC0098985-000001,-72.2,-72.2,2024-12-02 05:38:50,2024-12-02 05:38:50,matched,,,0,,0.982
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028832,BST-ACC0098985-000002,-215.36,-215.36,2024-12-02 12:05:41,2024-12-02 12:05:41,matched,,,0,,0.981
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028833,BST-ACC0098985-000003,-473.42,-473.42,2024-12-02 20:47:03,2024-12-02 20:47:03,matched,,,0,,0.973
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028834,BST-ACC0098985-000004,-10.61,-10.61,2024-12-02 21:45:19,2024-12-02 21:45:19,matched,,,0,,0.976
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028835,BST-ACC0098985-000005,-420.2,-420.2,2024-12-03 12:34:15,2024-12-03 12:34:15,matched,,,0,,0.965
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028836,BST-ACC0098985-000006,-24.75,-24.75,2024-12-04 05:35:51,2024-12-04 05:35:51,matched,,,0,,0.967
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028837,BST-ACC0098985-000007,-274.53,-274.53,2024-12-04 07:33:15,2024-12-04 07:33:15,matched,,,0,,0.999
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028838,BST-ACC0098985-000008,-899.51,-899.51,2024-12-05 06:15:27,2024-12-05 06:15:27,matched,,,0,,0.969
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028839,BST-ACC0098985-000009,-177.23,-177.23,2024-12-05 09:23:30,2024-12-05 09:23:30,matched,,,0,,0.97
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028840,BST-ACC0098985-000010,-240.48,-240.48,2024-12-05 18:58:34,2024-12-05 18:58:34,matched,,,0,,0.98
