response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202403-0000001,CAMP-2024-001,COM2403000109,ACC0085498,2024-03-06,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202403-0000002,CAMP-2024-001,COM2403000065,ACC0085507,2024-03-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202403-0000003,CAMP-2024-001,COM2403000022,ACC0085491,2024-03-07,converted,1336.0,app_push,Customer accepted offer for savings_account through app_push.
RESP-202403-0000004,CAMP-2024-002,IND2403014758,ACC0083987,2024-03-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000005,CAMP-2024-002,IND2403004562,ACC0085016,2024-03-16,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000006,CAMP-2024-002,IND2403011207,ACC0084202,2024-03-15,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000007,CAMP-2024-002,IND2403012864,ACC0085444,2024-03-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000008,CAMP-2024-002,IND2403006759,ACC0084162,2024-03-19,complained,,email,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202403-0000009,CAMP-2024-002,IND2403011161,ACC0084641,2024-03-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000010,CAMP-2024-002,IND2403011382,,2024-03-20,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000011,CAMP-2024-002,IND2403003330,ACC0084582,2024-03-16,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000012,CAMP-2024-002,IND2403018110,,2024-03-21,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000013,CAMP-2024-002,IND2403010927,ACC0084580,2024-03-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000014,CAMP-2024-002,IND2403003933,ACC0084177,2024-03-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000015,CAMP-2024-002,IND2403014593,ACC0084486,2024-03-15,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000016,CAMP-2024-002,IND2403009132,ACC0084133,2024-03-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000017,CAMP-2024-002,IND2403005177,ACC0085205,2024-03-13,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000018,CAMP-2024-002,IND2403013844,ACC0084320,2024-03-16,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000019,CAMP-2024-002,IND2403010137,ACC0083801,2024-03-19,opted_out,,branch_poster,Customer opted out of marketing messages for this channel.
RESP-202403-0000020,CAMP-2024-002,IND2403008311,ACC0084264,2024-03-14,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000021,CAMP-2024-002,IND2403014306,ACC0084708,2024-03-14,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000022,CAMP-2024-002,IND2403020710,ACC0084087,2024-03-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000023,CAMP-2024-002,IND2403016643,ACC0083665,2024-03-08,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000024,CAMP-2024-002,IND2403015750,ACC0084961,2024-03-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000025,CAMP-2024-002,IND2403014900,ACC0084534,2024-03-19,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000026,CAMP-2024-002,IND2403009527,ACC0083722,2024-03-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000027,CAMP-2024-002,IND2403013140,ACC0083685,2024-03-11,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000028,CAMP-2024-002,IND2403020659,ACC0084585,2024-03-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000029,CAMP-2024-002,COM2403000078,ACC0085509,2024-03-14,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000030,CAMP-2024-002,IND2403010541,ACC0083687,2024-03-11,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000031,CAMP-2024-002,IND2403002787,ACC0084491,2024-03-14,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000032,CAMP-2024-002,IND2403011003,ACC0084487,2024-03-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000033,CAMP-2024-002,IND2403000878,ACC0085063,2024-03-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000034,CAMP-2024-002,IND2403003472,ACC0083712,2024-03-17,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000035,CAMP-2024-002,IND2403000387,ACC0085263,2024-03-20,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000036,CAMP-2024-002,IND2403011048,ACC0084869,2024-03-11,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000037,CAMP-2024-002,IND2403009621,ACC0084115,2024-03-21,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000038,CAMP-2024-002,IND2403013623,ACC0084659,2024-03-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000039,CAMP-2024-002,IND2403016464,ACC0085484,2024-03-22,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000040,CAMP-2024-002,IND2403019946,ACC0084173,2024-03-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000041,CAMP-2024-002,IND2403019303,ACC0084899,2024-03-19,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000042,CAMP-2024-002,IND2403007682,ACC0083683,2024-03-13,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000043,CAMP-2024-002,IND2403016897,ACC0084629,2024-03-20,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000044,CAMP-2024-002,IND2403014607,ACC0083785,2024-03-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000045,CAMP-2024-002,IND2403006563,ACC0085408,2024-03-18,clicked,,email,Customer clicked through to campaign landing page or product information.
RESP-202403-0000046,CAMP-2024-002,IND2403000433,ACC0085447,2024-03-17,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000047,CAMP-2024-002,IND2403016854,ACC0084442,2024-03-10,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000048,CAMP-2024-002,IND2403015312,ACC0084736,2024-03-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000049,CAMP-2024-002,IND2403002831,ACC0085140,2024-03-10,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000050,CAMP-2024-002,IND2403017006,ACC0083835,2024-03-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000051,CAMP-2024-002,IND2403017918,ACC0083616,2024-03-14,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000052,CAMP-2024-002,IND2403019858,ACC0085367,2024-03-17,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000053,CAMP-2024-002,IND2403003595,ACC0084598,2024-03-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000054,CAMP-2024-002,IND2403006573,ACC0083519,2024-03-17,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000055,CAMP-2024-002,IND2403014408,ACC0084353,2024-03-09,clicked,,email,Customer clicked through to campaign landing page or product information.
RESP-202403-0000056,CAMP-2024-002,IND2403011816,ACC0084969,2024-03-12,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000057,CAMP-2024-002,IND2403001035,ACC0085230,2024-03-15,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000058,CAMP-2024-002,IND2403010896,ACC0083666,2024-03-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000059,CAMP-2024-002,IND2403005520,ACC0083689,2024-03-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000060,CAMP-2024-002,IND2403003213,,2024-03-13,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000061,CAMP-2024-002,IND2403015613,ACC0085414,2024-03-10,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000062,CAMP-2024-002,IND2403003990,ACC0083921,2024-03-08,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000063,CAMP-2024-002,IND2403003691,ACC0083822,2024-03-13,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000064,CAMP-2024-002,IND2403014805,ACC0085245,2024-03-19,clicked,,branch_poster,Customer clicked through to campaign landing page or product information.
RESP-202403-0000065,CAMP-2024-002,IND2403002503,ACC0084540,2024-03-13,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000066,CAMP-2024-002,IND2403020079,,2024-03-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000067,CAMP-2024-002,IND2403004689,,2024-03-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000068,CAMP-2024-002,IND2403013416,ACC0085453,2024-03-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000069,CAMP-2024-002,IND2403000474,ACC0083980,2024-03-08,opened,,email,Customer opened or viewed the campaign message.
RESP-202403-0000070,CAMP-2024-002,IND2403001613,ACC0083929,2024-03-19,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000071,CAMP-2024-002,IND2403008300,ACC0084713,2024-03-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000072,CAMP-2024-002,IND2403007608,ACC0085477,2024-03-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000073,CAMP-2024-002,IND2403006460,ACC0085210,2024-03-20,opted_out,,branch_poster,Customer opted out of marketing messages for this channel.
RESP-202403-0000074,CAMP-2024-002,IND2403011821,ACC0084530,2024-03-08,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202403-0000075,CAMP-2024-002,IND2403004071,ACC0083594,2024-03-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000076,CAMP-2024-002,IND2403009377,,2024-03-15,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000077,CAMP-2024-002,IND2403014580,ACC0084628,2024-03-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202403-0000078,CAMP-2024-002,IND2403005568,ACC0085095,2024-03-08,converted,5981.0,email,Customer accepted offer for home_loan through email.
