response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202504-0000001,CAMP-2025-001,COM2504000017,ACC0107220,2025-04-11,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202504-0000002,CAMP-2025-001,COM2504000219,,2025-04-13,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202504-0000003,CAMP-2025-001,COM2504000134,ACC0107229,2025-04-06,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000004,CAMP-2025-001,COM2504000200,ACC0107218,2025-04-08,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000005,CAMP-2025-001,COM2504000120,ACC0107240,2025-04-13,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202504-0000006,CAMP-2025-002,IND2504009152,ACC0107147,2025-04-20,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000007,CAMP-2025-002,IND2504001350,ACC0106759,2025-04-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000008,CAMP-2025-002,IND2504012646,ACC0106462,2025-04-21,opened,,email,Customer opened or viewed the campaign message.
RESP-202504-0000009,CAMP-2025-002,IND2504010216,ACC0106834,2025-04-11,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000010,CAMP-2025-002,IND2504011184,ACC0106956,2025-04-15,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000011,CAMP-2025-002,IND2504012278,ACC0106912,2025-04-29,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000012,CAMP-2025-002,IND2504007251,ACC0106642,2025-04-10,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000013,CAMP-2025-002,IND2504000358,,2025-04-16,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202504-0000014,CAMP-2025-002,IND2504004091,,2025-04-21,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202504-0000015,CAMP-2025-002,IND2504010111,ACC0106695,2025-04-12,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202504-0000016,CAMP-2025-002,IND2504005773,ACC0106157,2025-04-10,complained,,email,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202504-0000017,CAMP-2025-002,IND2504007763,ACC0106524,2025-04-12,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000018,CAMP-2025-002,IND2504009782,,2025-04-26,opted_out,,whatsapp,Customer opted out of marketing messages for this channel.
RESP-202504-0000019,CAMP-2025-002,IND2504007915,ACC0107103,2025-04-29,converted,15451.0,whatsapp,Customer accepted offer for home_loan through whatsapp.
RESP-202504-0000020,CAMP-2025-002,IND2504006430,ACC0106590,2025-04-20,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000021,CAMP-2025-002,IND2504002207,ACC0106210,2025-04-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000022,CAMP-2025-002,IND2504006956,ACC0106115,2025-04-18,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000023,CAMP-2025-002,IND2504012341,,2025-04-13,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202504-0000024,CAMP-2025-002,IND2504003167,ACC0106882,2025-04-26,opened,,email,Customer opened or viewed the campaign message.
RESP-202504-0000025,CAMP-2025-002,IND2504009589,ACC0106278,2025-04-19,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000026,CAMP-2025-002,IND2504004276,ACC0107127,2025-04-12,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000027,CAMP-2025-002,IND2504002249,ACC0106067,2025-04-30,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000028,CAMP-2025-002,IND2504003500,ACC0106428,2025-04-26,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000029,CAMP-2025-002,IND2504005480,ACC0106692,2025-04-25,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000030,CAMP-2025-002,IND2504007056,ACC0106725,2025-04-18,opened,,email,Customer opened or viewed the campaign message.
RESP-202504-0000031,CAMP-2025-002,IND2504011901,ACC0106349,2025-04-28,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202504-0000032,CAMP-2025-002,IND2504012782,ACC0107202,2025-04-23,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000033,CAMP-2025-002,IND2504002401,ACC0105997,2025-04-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000034,CAMP-2025-002,IND2504011330,ACC0107208,2025-04-27,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000035,CAMP-2025-002,IND2504010351,ACC0106045,2025-04-14,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000036,CAMP-2025-002,IND2504007671,ACC0106711,2025-04-15,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000037,CAMP-2025-002,IND2504007110,ACC0106952,2025-04-23,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000038,CAMP-2025-002,IND2504009634,ACC0107078,2025-04-14,opened,,email,Customer opened or viewed the campaign message.
RESP-202504-0000039,CAMP-2025-002,IND2504007480,ACC0106786,2025-04-19,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000040,CAMP-2025-002,IND2504000997,ACC0106059,2025-04-21,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000041,CAMP-2025-002,IND2504002991,ACC0106215,2025-04-25,opened,,email,Customer opened or viewed the campaign message.
RESP-202504-0000042,CAMP-2025-002,IND2504002328,ACC0106563,2025-04-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202504-0000043,CAMP-2025-002,IND2504007270,ACC0106354,2025-04-30,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202504-0000044,CAMP-2025-002,IND2504001597,ACC0106583,2025-04-23,opened,,whatsapp,Customer opened or viewed the campaign message.
