payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202106-00001,COLL-202106-00034,ACC0007973,IND1905006781,2021-06-01,2186.05,debit_order,False,1482.63
REC-202106-00002,COLL-202106-00009,ACC0027299,IND2105014504,2021-06-22,413.42,eft,False,1167.6
REC-202106-00003,COLL-202106-00019,ACC0023939,IND2102013326,2021-06-25,198.33,eft,True,1109.44
REC-202106-00004,COLL-202106-00022,ACC0023170,IND2102005118,2021-06-23,2266.54,debit_order,False,4745.85
REC-202106-00005,COLL-202106-00026,ACC0020428,IND2008000827,2021-06-29,1155.21,card,True,3530.53
REC-202106-00006,COLL-202106-00004,ACC0024125,IND2103005443,2021-06-06,106.99,eft,False,149.05
REC-202106-00007,COLL-202106-00012,ACC0023463,IND2102012947,2021-06-06,487.14,debit_order,False,677.75
REC-202106-00008,COLL-202106-00023,ACC0020852,IND2010001387,2021-06-20,282.9,card,True,428.83
REC-202106-00009,COLL-202106-00013,ACC0008572,IND1906014873,2021-06-13,521.49,cash_deposit,True,776.92
REC-202106-00010,COLL-202106-00030,ACC0010199,IND1907004108,2021-07-02,1580.48,cash_deposit,False,1326.72
REC-202106-00011,COLL-202106-00028,ACC0000813,IND1901000596,2021-07-09,502.37,eft,False,724.4
REC-202106-00012,COLL-202106-00006,ACC0027299,IND2105014504,2021-07-11,462.28,debit_order,False,730.73
REC-202106-00013,COLL-202106-00003,ACC0027147,IND2105009926,2021-06-12,544.67,cash_deposit,True,958.01
REC-202106-00014,COLL-202106-00031,ACC0015066,IND1910003685,2021-06-29,2833.55,eft,False,1871.98
REC-202106-00015,COLL-202106-00014,ACC0013606,IND1909009121,2021-07-01,871.23,cash_deposit,False,796.62
