response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202406-0000001,CAMP-2024-005,IND2406001085,ACC0089609,2024-06-10,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000002,CAMP-2024-005,IND2406000564,ACC0088740,2024-06-06,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000003,CAMP-2024-005,IND2406003790,ACC0088672,2024-06-06,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000004,CAMP-2024-005,IND2406010116,,2024-06-10,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202406-0000005,CAMP-2024-005,IND2406007214,ACC0089457,2024-06-02,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202406-0000006,CAMP-2024-005,IND2406004711,ACC0090132,2024-06-13,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000007,CAMP-2024-005,IND2406008937,ACC0090200,2024-06-03,opted_out,,whatsapp,Customer opted out of marketing messages for this channel.
RESP-202406-0000008,CAMP-2024-005,IND2406009072,ACC0089250,2024-06-09,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000009,CAMP-2024-005,IND2406015238,ACC0088917,2024-06-09,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000010,CAMP-2024-005,IND2406010910,ACC0088943,2024-06-06,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000011,CAMP-2024-005,IND2406016472,,2024-06-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000012,CAMP-2024-005,IND2406014753,ACC0088629,2024-06-13,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000013,CAMP-2024-005,IND2406011738,ACC0088783,2024-06-03,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000014,CAMP-2024-005,IND2406017663,ACC0090177,2024-06-15,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000015,CAMP-2024-005,IND2406001016,ACC0088666,2024-06-07,opened,,sms,Customer opened or viewed the campaign message.
RESP-202406-0000016,CAMP-2024-005,IND2406007676,,2024-06-02,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202406-0000017,CAMP-2024-005,IND2406006418,ACC0088728,2024-06-05,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000018,CAMP-2024-005,IND2406014654,ACC0089683,2024-06-10,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000019,CAMP-2024-005,IND2406004932,ACC0089562,2024-06-13,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202406-0000020,CAMP-2024-005,IND2406014263,ACC0088731,2024-06-04,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202406-0000021,CAMP-2024-005,IND2406015692,ACC0089408,2024-06-15,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202406-0000022,CAMP-2024-005,IND2406004724,ACC0088706,2024-06-06,opened,,sms,Customer opened or viewed the campaign message.
RESP-202406-0000023,CAMP-2024-005,IND2406000734,ACC0089231,2024-06-16,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000024,CAMP-2024-005,IND2406017701,ACC0089549,2024-06-03,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202406-0000025,CAMP-2024-005,IND2406002563,ACC0089859,2024-06-12,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000026,CAMP-2024-005,IND2406012506,ACC0089301,2024-06-04,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000027,CAMP-2024-005,IND2406016532,ACC0088726,2024-06-12,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000028,CAMP-2024-005,IND2406017763,ACC0090097,2024-06-03,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000029,CAMP-2024-005,IND2406002020,ACC0089460,2024-06-11,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000030,CAMP-2024-005,IND2406006321,ACC0090084,2024-06-10,opened,,sms,Customer opened or viewed the campaign message.
RESP-202406-0000031,CAMP-2024-005,COM2406000103,,2024-06-14,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000032,CAMP-2024-005,IND2406007371,ACC0090208,2024-06-06,converted,3190.0,whatsapp,Customer accepted offer for savings_account through whatsapp.
RESP-202406-0000033,CAMP-2024-005,IND2406016786,ACC0089047,2024-06-15,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202406-0000034,CAMP-2024-005,IND2406001054,ACC0089016,2024-06-13,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000035,CAMP-2024-005,IND2406012913,ACC0089641,2024-06-02,opened,,sms,Customer opened or viewed the campaign message.
RESP-202406-0000036,CAMP-2024-005,IND2406001282,,2024-06-01,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202406-0000037,CAMP-2024-005,IND2406014237,ACC0089476,2024-06-09,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202406-0000038,CAMP-2024-006,COM2406000049,ACC0090232,2024-06-16,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000039,CAMP-2024-006,IND2406007591,ACC0090000,2024-06-15,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000040,CAMP-2024-006,IND2406002773,ACC0090216,2024-06-14,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202406-0000041,CAMP-2024-006,IND2406007947,ACC0089355,2024-06-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000042,CAMP-2024-006,IND2406011210,,2024-06-01,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000043,CAMP-2024-006,IND2406017930,ACC0090071,2024-06-07,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000044,CAMP-2024-006,IND2406001317,,2024-06-12,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000045,CAMP-2024-006,IND2406006080,ACC0089570,2024-06-13,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000046,CAMP-2024-006,IND2406018487,,2024-06-05,complained,,email,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202406-0000047,CAMP-2024-006,IND2406003749,ACC0089951,2024-06-17,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000048,CAMP-2024-006,IND2406011003,ACC0089485,2024-06-17,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202406-0000049,CAMP-2024-006,IND2406008234,ACC0089504,2024-06-11,opened,,email,Customer opened or viewed the campaign message.
RESP-202406-0000050,CAMP-2024-006,IND2406005976,ACC0088992,2024-06-13,opened,,email,Customer opened or viewed the campaign message.
RESP-202406-0000051,CAMP-2024-006,IND2406007814,ACC0089111,2024-06-12,opened,,email,Customer opened or viewed the campaign message.
RESP-202406-0000052,CAMP-2024-006,IND2406009508,ACC0090008,2024-06-08,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000053,CAMP-2024-006,IND2406007676,,2024-06-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000054,CAMP-2024-006,IND2406004342,,2024-06-04,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000055,CAMP-2024-006,IND2406002896,,2024-06-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000056,CAMP-2024-006,IND2406016356,,2024-06-08,opened,,email,Customer opened or viewed the campaign message.
RESP-202406-0000057,CAMP-2024-006,IND2406003204,ACC0089501,2024-06-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000058,CAMP-2024-006,IND2406016469,ACC0089116,2024-06-04,opted_out,,email,Customer opted out of marketing messages for this channel.
RESP-202406-0000059,CAMP-2024-006,IND2406000933,ACC0089692,2024-06-05,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000060,CAMP-2024-006,IND2406004152,ACC0089401,2024-06-13,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202406-0000061,CAMP-2024-006,IND2406011699,ACC0090108,2024-06-19,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000062,CAMP-2024-006,IND2406003618,ACC0089691,2024-06-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000063,CAMP-2024-006,IND2406012053,ACC0089198,2024-06-18,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000064,CAMP-2024-006,IND2406010935,ACC0089552,2024-06-07,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000065,CAMP-2024-006,IND2406017944,,2024-06-01,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000066,CAMP-2024-006,IND2406001594,,2024-06-03,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000067,CAMP-2024-006,IND2406012506,ACC0089301,2024-06-05,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000068,CAMP-2024-006,IND2406018601,,2024-06-13,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000069,CAMP-2024-006,IND2406011104,,2024-06-09,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000070,CAMP-2024-006,IND2406015892,ACC0088679,2024-06-07,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000071,CAMP-2024-006,COM2406000188,ACC0090228,2024-06-14,opened,,email,Customer opened or viewed the campaign message.
RESP-202406-0000072,CAMP-2024-006,IND2406015692,ACC0089408,2024-06-19,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000073,CAMP-2024-006,IND2406005023,ACC0089145,2024-06-18,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202406-0000074,CAMP-2024-006,IND2406017520,ACC0088702,2024-06-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000075,CAMP-2024-006,IND2406002845,ACC0089124,2024-06-02,opened,,email,Customer opened or viewed the campaign message.
RESP-202406-0000076,CAMP-2024-006,IND2406013007,ACC0089646,2024-06-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000077,CAMP-2024-006,IND2406001236,,2024-06-01,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000078,CAMP-2024-006,IND2406006005,ACC0089597,2024-06-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000079,CAMP-2024-006,IND2406007972,,2024-06-18,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000080,CAMP-2024-006,IND2406016398,ACC0088693,2024-06-08,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000081,CAMP-2024-006,IND2406007217,ACC0089225,2024-06-14,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000082,CAMP-2024-006,IND2406011779,ACC0090049,2024-06-15,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000083,CAMP-2024-006,IND2406005505,ACC0088655,2024-06-14,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000084,CAMP-2024-006,IND2406009633,ACC0089686,2024-06-12,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000085,CAMP-2024-006,IND2406002789,ACC0089950,2024-06-10,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000086,CAMP-2024-006,IND2406015090,ACC0090114,2024-06-04,converted,15541.0,app_push,Customer accepted offer for home_loan through app_push.
RESP-202406-0000087,CAMP-2024-006,IND2406002663,ACC0089274,2024-06-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000088,CAMP-2024-006,IND2406010863,ACC0089245,2024-06-08,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000089,CAMP-2024-006,IND2406013295,ACC0089933,2024-06-16,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000090,CAMP-2024-006,IND2406016613,ACC0090202,2024-06-11,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000091,CAMP-2024-006,IND2406016799,ACC0090003,2024-06-01,ignored,,email,No direct action recorded after campaign exposure.
RESP-202406-0000092,CAMP-2024-006,IND2406014347,ACC0089012,2024-06-11,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000093,CAMP-2024-006,IND2406007965,ACC0089376,2024-06-16,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000094,CAMP-2024-006,IND2406004935,ACC0089400,2024-06-12,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000095,CAMP-2024-006,IND2406010722,ACC0089539,2024-06-16,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202406-0000096,CAMP-2024-006,IND2406018144,ACC0090122,2024-06-02,ignored,,app_push,No direct action recorded after campaign exposure.
