case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202301-00001,ACC0008767,IND1906008285,4365.95,28,pre_delinquent,2023-01-14,app_message,2092.73,2023-01-24,,resolved,Thabo Mokoena,"Former churned customer returned; new arrears flagged after failed debit order. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202301-00002,ACC0012190,IND1908004395,2472.79,103,legal,2023-01-10,phone_call,498.79,2023-01-17,,closed,Sipho Naidoo,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal."
COLL-202301-00003,ACC0032581,IND2109011712,1564.67,29,pre_delinquent,2023-01-11,sms,510.95,2023-02-10,,resolved,David Govender,"Former churned customer returned; new arrears flagged after failed debit order. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202301-00004,ACC0049114,IND2207008878,1307.54,26,pre_delinquent,2023-01-05,app_message,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 500/month for 6 months starting 27 March.
COLL-202301-00005,ACC0028342,IND2105006158,644.54,42,early_collections,2023-01-17,branch_visit,268.01,2023-02-02,restructured,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons. Arrangement: restructured.
COLL-202301-00006,ACC0003067,IND1902018432,5118.73,64,late_collections,2023-01-28,sms,1028.55,2023-01-05,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 029 communicated; customer requested until month-end.
COLL-202301-00007,ACC0021902,IND2101003603,1037.81,8,pre_delinquent,2023-01-07,branch_visit,,,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202301-00008,ACC0050495,IND2208002679,2107.16,97,legal,2023-01-29,phone_call,,,,closed,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202301-00009,ACC0001320,IND1901001004,1250.86,263,write_off,2023-01-08,branch_visit,,,,closed,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202301-00010,ACC0035378,IND2111001821,3066.4,108,legal,2023-01-22,app_message,,,,open,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R2 500 cash. Account now current. Escalating to legal."
COLL-202301-00011,ACC0021902,IND2101003603,1275.57,12,pre_delinquent,2023-01-15,branch_visit,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
