case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202507-00001,ACC0015521,IND1911011083,942.68,116,legal,2025-07-23,app_message,,,,open,Nomsa Dlamini,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Legal letter sent via registered post. Awaiting response before summons."
COLL-202507-00002,ACC0000362,IND1901010400,1178.75,111,legal,2025-07-21,phone_call,611.74,2025-08-08,,resolved,Zanele Ndlovu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal."
COLL-202507-00003,ACC0052637,IND2209011657,1750.54,15,pre_delinquent,2025-07-03,email,390.77,2025-08-06,,open,Zanele Ndlovu,Former churned customer returned; new arrears flagged after failed debit order. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202507-00004,ACC0035255,IND2111011487,7606.98,49,early_collections,2025-07-26,phone_call,,,,open,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-202507-00005,ACC0088796,IND2406015261,1073.21,3,pre_delinquent,2025-07-13,phone_call,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202507-00006,ACC0048972,IND2207010768,1076.85,101,legal,2025-07-28,app_message,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Escalating to legal.
COLL-202507-00007,ACC0046026,IND2206002426,677.67,85,late_collections,2025-07-11,phone_call,,,payment_holiday,closed,Johan Botha,New case opened from failed loan repayment and churned relationship status. Settlement offer of R350 communicated; customer requested until month-end. Arrangement: payment holiday.
COLL-202507-00008,ACC0069428,IND2307010896,2934.77,55,early_collections,2025-07-16,phone_call,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R350 by month-end."
COLL-202507-00009,ACC0041864,IND2203009310,2948.86,74,late_collections,2025-07-03,app_message,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 500 by month-end."
COLL-202507-00010,ACC0049932,IND2208011527,558.09,7,pre_delinquent,2025-07-01,sms,,,,closed,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202507-00011,ACC0014137,IND1909003973,971.24,30,pre_delinquent,2025-07-16,branch_visit,167.11,2025-07-15,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R167/month for 6 months starting 26 April.
COLL-202507-00012,ACC0043153,IND2204013731,1512.2,28,pre_delinquent,2025-07-12,sms,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202507-00013,ACC0031030,IND2107001763,394.62,71,late_collections,2025-07-04,letter,,,payment_holiday,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020. Arrangement: payment holiday.
COLL-202507-00014,ACC0091078,IND2407003655,1067.91,364,write_off,2025-07-04,letter,,,,resolved,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end."
COLL-202507-00015,ACC0098047,IND2411018897,2336.44,23,pre_delinquent,2025-07-29,email,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 200 cash. Account now current."
