transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202100000001,ACC0001282,IND19007129,LN2019010000002,,33,2021-10-14,02:20:17,1060.49,Debit,Completed,,Loan Payment - LN2019010000002 - Partial,False,,2.5,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202100000002,ACC0000071,IND19001466,LN2019010000009,,33,2021-10-31,02:10:53,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000003,ACC0001490,IND19011784,LN2019010000010,LDO20210000001,33,2021-10-23,03:03:34,2454.22,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019010000010,False,,1.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000004,ACC0000278,IND19005139,LN2019010000015,LDO20210000002,33,2021-10-29,04:28:40,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.4,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000005,ACC0000597,IND19000749,LN2019010000017,LDO20210000001,33,2021-10-22,03:42:23,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.56,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000006,ACC0000731,IND19012784,LN2019010000018,LDO20210000002,33,2021-10-30,02:29:28,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.97,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000007,ACC0000999,IND19000704,LN2019010000021,LDO20210000003,33,2021-10-30,03:18:57,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.44,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000008,ACC0000362,IND19010400,LN2019010000034,LDO20210000004,33,2021-10-20,02:12:48,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.07,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000009,ACC0000761,IND19003341,LN2019010000037,LDO20210000005,32,2021-10-10,04:41:23,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.8,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000010,ACC0000661,IND19013332,LN2019010000040,LDO20210000006,33,2021-10-25,02:11:57,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,0.55,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000011,ACC0000361,IND19010400,LN2019010000048,LDO20210000001,33,2021-10-30,03:25:49,990.52,Debit,Failed,mandate_limit,Loan Payment - LN2019010000048,False,,1.26,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000012,ACC0000305,IND19009608,LN2019010000064,LDO20210000007,33,2021-10-15,04:53:44,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,0.85,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000013,ACC0000093,IND19006568,LN2019010000071,LDO20210000002,33,2021-10-13,03:59:35,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.69,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000014,ACC0000412,IND19013952,LN2019010000075,LDO20210000003,33,2021-10-31,02:27:20,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.15,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000015,ACC0000227,IND19010979,LN2019010000078,LDO20210000004,33,2021-10-13,03:10:50,686.25,Debit,Completed,,Loan Payment - LN20190100...,False,,0.2,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202100000016,ACC0000895,IND19014589,LN2019010000089,LDO20210000008,33,2021-10-31,04:21:34,1496.91,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000089,False,,0.06,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000017,ACC0001439,IND19009694,LN2019010000095,LDO20210000010,33,2021-10-18,04:37:47,1282.64,Debit,Completed,,Loan Payment - LN2019010000095 - Late Fee,False,,1.93,,Automated,Vehicle Loan,late_payment,False,loan_payment_generator,False,
TXNL202100000018,ACC0000263,IND19010479,LN2019010000097,LDO20210000011,33,2021-10-14,02:00:26,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.86,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000019,ACC0000410,IND19006375,LN2019010000101,LDO20210000006,33,2021-10-22,03:22:34,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000020,ACC0000187,IND19005404,LN2019010000103,LDO20210000012,33,2021-10-29,03:11:50,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,1.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000021,ACC0000901,IND19009242,LN2019010000104,LDO20210000001,33,2021-10-28,04:20:04,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,0.75,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000022,ACC0000365,IND19005374,LN2019010000112,LDO20210000007,33,2021-10-20,02:37:29,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,0.98,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000023,ACC0000066,IND19000708,LN2019010000114,LDO20210000013,33,2021-10-24,04:10:03,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,1.7,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000024,ACC0000041,IND19003405,LN2019010000118,LDO20210000014,33,2021-10-11,02:45:22,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,1.72,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000025,ACC0000146,IND19003418,LN2019010000122,LDO20210000015,32,2021-10-04,02:12:26,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,0.55,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000026,ACC0000812,IND19000596,LN2019010000123,LDO20210000016,32,2021-10-08,03:03:14,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000027,ACC0000726,IND19012497,LN2019010000124,LDO20210000017,33,2021-10-13,02:29:44,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,1.44,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000028,ACC0000959,IND19007081,LN2019010000129,LDO20210000018,33,2021-10-14,03:47:54,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,0.23,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000029,ACC0000635,IND19017267,LN2019010000138,LDO20210000002,32,2021-10-03,04:02:42,5989.53,Debit,Completed,,Loan Payment - LN2019010000138,False,,1.43,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000030,ACC0000642,IND19009914,LN2019010000142,LDO20210000019,33,2021-10-24,03:25:29,740.28,Debit,Completed,,Loan Payment - LN2019010000142,False,,0.99,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202100000031,ACC0001601,IND19014936,LN2019010000149,LDO20210000020,33,2021-10-13,04:51:47,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,1.33,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
