case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202007-00001,ACC0007383,IND1905014104,1682.42,73,late_collections,2020-07-25,phone_call,,,extended_term,open,Johan Botha,Former churned customer returned; new arrears flagged after failed debit order. COVID hardship relief applied. Payment holiday granted until June 2020. Arrangement: extended term.
COLL-202007-00002,ACC0009328,IND1906010758,2565.94,37,early_collections,2020-07-04,letter,,,,open,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order. Arrangement agreed: R2 500/month for 6 months starting 28 November.
COLL-202007-00003,ACC0006153,IND1904010755,2764.4,39,early_collections,2020-07-07,phone_call,,,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R750 cash. Account now current."
COLL-202007-00004,ACC0012873,COM1908000059,5446.38,119,legal,2020-07-25,letter,,,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202007-00005,ACC0006222,IND1904002180,2358.54,36,early_collections,2020-07-20,letter,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
COLL-202007-00006,ACC0017628,IND19016677,1543.62,116,legal,2020-07-28,branch_visit,,,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current. Escalating to legal."
COLL-202007-00007,ACC0014761,IND1910007965,1103.63,23,pre_delinquent,2020-07-22,letter,487.01,2020-07-31,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202007-00008,ACC0003985,IND1903007238,2873.09,45,early_collections,2020-07-13,letter,,,,resolved,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-202007-00009,ACC0002801,IND1902001180,2778.01,85,late_collections,2020-07-23,letter,,,settlement_offer,resolved,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal. Arrangement: settlement offer."
COLL-202007-00010,ACC0012873,COM1908000059,1705.48,6,pre_delinquent,2020-07-06,branch_visit,810.6,2020-07-10,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202007-00011,ACC0009757,IND1906000312,2029.85,40,early_collections,2020-07-29,branch_visit,868.7,2020-07-23,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R869 communicated; customer requested until month-end.
COLL-202007-00012,ACC0012994,IND1909011271,3710.08,47,early_collections,2020-07-04,sms,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R350 communicated; customer requested until month-end.
COLL-202007-00013,ACC0003793,IND1903002358,2252.03,71,late_collections,2020-07-24,letter,,,restructured,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Arrangement: restructured.
COLL-202007-00014,ACC0016747,IND1911011048,1937.54,68,late_collections,2020-07-21,sms,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
COLL-202007-00015,ACC0016539,IND1911002916,419.45,11,pre_delinquent,2020-07-09,phone_call,,,,closed,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R750 by month-end."
COLL-202007-00016,ACC0011198,IND1907003048,4034.69,62,late_collections,2020-07-03,sms,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 200/month for 6 months starting 20 September.
COLL-202007-00017,ACC0011484,IND1908005935,932.86,86,late_collections,2020-07-22,phone_call,225.42,2020-08-03,extended_term,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Arrangement: extended term.
COLL-202007-00018,ACC0005234,IND1903005109,1993.03,52,early_collections,2020-07-27,sms,,,settlement_offer,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020. Arrangement: settlement offer.
COLL-202007-00019,ACC0012994,IND1909011271,2190.23,34,early_collections,2020-07-05,sms,817.1,2020-07-28,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202007-00020,ACC0012227,IND1908018759,2347.41,105,legal,2020-07-17,branch_visit,,,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current. Escalating to legal."
