payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202007-00001,COLL-202007-00028,ACC0008511,IND19018038,2020-07-01,2710.77,cash_deposit,False,1952.84
REC-202007-00002,COLL-202007-00018,ACC0005234,IND19005109,2020-07-26,697.70,cash_deposit,False,1295.33
REC-202007-00003,COLL-202007-00032,ACC0012895,COM19000097,2020-07-24,2832.69,cash_deposit,False,18155.84
REC-202007-00004,COLL-202007-00025,ACC0012240,IND19004835,2020-07-28,309.44,eft,False,2194.18
REC-202007-00005,COLL-202007-00026,ACC0007529,IND19010684,2020-07-27,389.33,card,False,673.91
REC-202007-00006,COLL-202007-00024,ACC0012994,IND19011271,2020-07-15,544.40,card,False,3150.03
REC-202007-00007,COLL-202007-00021,ACC0010840,IND19007896,2020-07-09,669.97,debit_order,False,780.69
REC-202007-00008,COLL-202007-00020,ACC0012227,IND19018759,2020-07-03,284.64,debit_order,False,2062.77
REC-202007-00009,COLL-202007-00011,ACC0009757,IND19000312,2020-07-23,857.85,debit_order,True,1172.00
REC-202007-00010,COLL-202007-00016,ACC0011198,IND19003048,2020-07-31,877.49,eft,False,3157.20
REC-202007-00011,COLL-202007-00014,ACC0016747,IND19011048,2020-07-31,856.31,card,False,1081.23
REC-202007-00012,COLL-202007-00029,ACC0004032,IND19005748,2020-07-24,921.12,card,False,2309.31
REC-202007-00013,COLL-202007-00001,ACC0007383,IND19014104,2020-07-17,373.65,cash_deposit,False,1308.77
