suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202201-00001,ACC0013498,IND1909009703,phone_call,21/01/2022 16:35,Please send clearer notifications when account details change.,other,submitted
SUG-202201-00002,ACC0034578,IND2111001139,app_message,2022-01-03T10:34:31+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202201-00003,ACC0020235,IND2007000160,branch_visit,30/01/2022 14:30,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202201-00004,ACC0026512,IND2104017934,phone_call,15/01/2022 09:00,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202201-00005,ACC0006085,IND1904012573,app_message,2022-01-12T11:02:47+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202201-00006,ACC0035773,IND2111001926,phone_call,31/01/2022 14:41,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202201-00007,ACC0003825,IND1903000273,branch_visit,29/01/2022 08:15,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202201-00008,ACC0021225,IND2012001243,email,2022-01-08 14:45:59,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202201-00009,ACC0011622,IND1908011558,app_message,2022-01-02T14:02:34+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202201-00010,ACC0022709,IND2102011214,phone_call,28/01/2022 13:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202201-00011,ACC0008470,IND1906006205,email,2022-01-01 06:57:40,Please send clearer notifications when account details change.,other,reviewed
SUG-202201-00012,ACC0031545,IND2108002826,app_message,2022-01-10T09:39:03+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202201-00013,ACC0004089,IND1903011651,phone_call,15/01/2022 14:06,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202201-00014,ACC0004626,IND1903017413,app_message,2022-01-16T04:47:14+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202201-00015,ACC0024588,IND2103000363,phone_call,02/01/2022 18:37,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202201-00016,ACC0027457,IND2105001436,app_message,2022-01-25T18:31:18+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202201-00017,ACC0018052,IND19011725,branch_visit,26/01/2022 11:05,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
