suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202006-00001,ACC0016504,IND1911014042,app_message,2020-06-08T06:43:15+02:00,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202006-00002,ACC0017331,IND1904000388,app_message,2020-06-22T10:05:08+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202006-00003,ACC0003976,IND1903021208,app_message,2020-06-19T12:13:15+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202006-00004,ACC0012065,IND1908005416,phone_call,12/06/2020 16:10,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202006-00005,ACC0017010,IND1911008494,phone_call,14/06/2020 08:56,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202006-00006,ACC0009853,COM1906000322,app_message,2020-06-24T15:13:58+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202006-00007,ACC0004359,IND1903003393,phone_call,18/06/2020 17:14,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202006-00008,ACC0009408,IND1906015381,branch_visit,01/06/2020 08:30,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202006-00009,ACC0007349,IND1905012296,branch_visit,10/06/2020 13:30,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202006-00010,ACC0006542,IND1904000673,app_message,2020-06-06T17:58:12+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,implemented
SUG-202006-00011,ACC0007899,IND1905011117,branch_visit,19/06/2020 14:10,Please allow customers to book branch appointments from the app.,branch_service,implemented
SUG-202006-00012,ACC0017900,IND1911015599,branch_visit,17/06/2020 12:30,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202006-00013,ACC0002778,IND1902013008,phone_call,20/06/2020 07:01,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202006-00014,ACC0011792,IND1908012021,branch_visit,09/06/2020 14:20,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202006-00015,ACC0013139,IND1909010138,phone_call,06/06/2020 09:27,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
