payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202107-00001,COLL-202107-00019,ACC0012732,IND1908016318,2021-07-22,134.39,debit_order,False,736.36
REC-202107-00002,COLL-202107-00002,ACC0017797,IND1904007712,2021-07-15,1872.84,card,True,4552.3
REC-202107-00003,COLL-202107-00039,ACC0008433,IND1906008662,2021-07-24,375.51,card,False,469.58
REC-202107-00004,COLL-202107-00028,ACC0023051,IND2102012922,2021-07-21,134.57,cash_deposit,False,126.43
REC-202107-00005,COLL-202107-00018,ACC0018038,IND19009488,2021-08-07,594.11,card,False,1715.03
REC-202107-00006,COLL-202107-00030,ACC0011951,IND1908016239,2021-07-12,403.09,debit_order,False,1923.34
REC-202107-00007,COLL-202107-00012,ACC0025545,IND2104012037,2021-07-31,609.25,card,False,1039.28
REC-202107-00008,COLL-202107-00008,ACC0018030,IND19004347,2021-07-23,1733.0,eft,False,1300.71
REC-202107-00009,COLL-202107-00038,ACC0007338,IND1905001523,2021-07-25,1455.74,card,False,869.02
REC-202107-00010,COLL-202107-00005,ACC0001949,IND1902008140,2021-07-08,748.74,eft,False,571.0
REC-202107-00011,COLL-202107-00035,ACC0003271,IND1902016447,2021-07-29,1597.99,debit_order,True,3678.52
REC-202107-00012,COLL-202107-00011,ACC0020400,IND2008001575,2021-07-21,548.27,card,False,343.94
REC-202107-00014,COLL-202107-00037,ACC0002484,IND1902004147,2021-07-30,699.55,eft,False,1067.36
REC-202107-00015,COLL-202107-00009,ACC0007986,IND1905001257,2021-07-23,962.67,debit_order,False,1668.02
REC-202107-00016,COLL-202107-00003,ACC0017797,IND1904007712,2021-07-18,1954.92,card,False,1873.1
