payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202508-00001,COLL-202508-00034,ACC0020157,IND2007003063,2025-08-19,559.23,debit_order,False,2227.0
REC-202508-00002,COLL-202508-00031,ACC0059081,IND2301000954,2025-08-24,1296.18,debit_order,False,1904.59
REC-202508-00003,COLL-202508-00036,ACC0081489,COM2401000456,2025-08-10,397.4,cash_deposit,False,3139.25
REC-202508-00004,COLL-202508-00025,ACC0081297,IND2401012293,2025-09-14,894.79,cash_deposit,False,3620.61
REC-202508-00005,COLL-202508-00032,ACC0073162,IND2309014448,2025-08-01,2117.59,cash_deposit,False,3308.99
REC-202508-00006,COLL-202508-00003,ACC0048183,IND2207000606,2025-09-02,961.88,card,False,777.25
REC-202508-00007,COLL-202508-00014,ACC0065098,IND2305002669,2025-08-29,290.36,card,True,1164.34
REC-202508-00008,COLL-202508-00001,ACC0026307,IND2104005606,2025-08-27,305.21,card,False,369.96
REC-202508-00009,COLL-202508-00012,ACC0102647,IND2502006133,2025-08-08,608.59,cash_deposit,False,545.86
REC-202508-00010,COLL-202508-00008,ACC0071245,IND2308017720,2025-08-12,584.54,eft,False,342.28
REC-202508-00011,COLL-202508-00007,ACC0023127,IND2102010339,2025-08-01,2252.23,eft,False,2808.02
REC-202508-00012,COLL-202508-00017,ACC0056056,IND2211024929,2025-08-21,1037.91,cash_deposit,False,3563.28
REC-202508-00013,COLL-202508-00009,ACC0055059,IND2211012792,2025-08-27,1226.26,eft,False,4531.64
REC-202508-00014,COLL-202508-00030,ACC0048183,IND2207000606,2025-08-12,784.48,eft,False,894.12
REC-202508-00015,COLL-202508-00029,ACC0107839,IND2505009657,2025-09-04,1005.96,cash_deposit,True,1493.3
REC-202508-00016,COLL-202508-00004,ACC0012218,IND1908008337,2025-08-22,391.8,eft,False,1279.18
