suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202503-00001,ACC0019998,IND2006000240,whatsapp,16-Mar-2025 13:08,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202503-00002,ACC0083546,IND2403020054,branch_visit,19/03/2025 15:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202503-00003,ACC0056566,IND2212001708,app_message,2025-03-09T12:45:30+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202503-00004,ACC0043971,IND2204001216,email,2025-03-19 17:58:56,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202503-00005,ACC0051011,IND2209009128,branch_visit,30/03/2025 10:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202503-00006,ACC0005647,IND1904010661,chatbot,2025-03-14T07:30:10+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202503-00007,ACC0013388,IND1909009767,branch_visit,26/03/2025 09:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202503-00008,ACC0075928,IND2310021717,app_message,2025-03-14T08:55:06+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202503-00009,ACC0034705,IND2111018561,social_media,2025/03/23 14:51:53,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202503-00010,ACC0053375,IND2210014464,whatsapp,17-Mar-2025 13:34,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202503-00011,ACC0046237,IND2206012448,app_message,2025-03-29T09:06:54+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,implemented
SUG-202503-00012,ACC0057548,IND2301007185,phone_call,08/03/2025 11:19,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202503-00013,ACC0051059,IND2209002900,chatbot,2025-03-14T09:21:26+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,implemented
SUG-202503-00014,ACC0100840,IND2501012447,chatbot,2025-03-10T13:39:26+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202503-00015,ACC0043884,IND2204010159,email,2025-03-17 15:54:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
