suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-201909-00001,ACC0004983,IND1903019958,branch_visit,04/09/2019 13:15,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-201909-00002,ACC0006331,IND1904014814,phone_call,30/09/2019 11:58,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-201909-00003,ACC0009192,IND1906014229,branch_visit,05/09/2019 13:45,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-201909-00004,ACC0011454,IND1908004910,branch_visit,25/09/2019 15:05,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-201909-00005,ACC0004442,IND1903016273,phone_call,10/09/2019 14:34,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-201909-00006,ACC0001185,IND1901002045,phone_call,24/09/2019 12:55,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-201909-00007,ACC0008839,IND1906014890,phone_call,20/09/2019 17:32,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-201909-00008,ACC0004418,IND1903003496,phone_call,23/09/2019 14:40,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-201909-00009,ACC0010805,IND1907001742,branch_visit,03/09/2019 10:05,A monthly fee breakdown would make the statement easier to understand.,fees,implemented
SUG-201909-00010,ACC0011508,IND1908006111,branch_visit,12/09/2019 11:10,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-201909-00011,ACC0006046,IND1904008170,branch_visit,01/09/2019 15:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-201909-00012,ACC0000295,IND1901012061,branch_visit,04/09/2019 14:45,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-201909-00013,ACC0011198,IND1907003048,branch_visit,26/09/2019 09:05,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-201909-00014,ACC0012829,IND1908002487,phone_call,05/09/2019 07:53,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-201909-00015,ACC0003296,IND1902010605,branch_visit,27/09/2019 12:15,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
