response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202411-0000001,CAMP-2024-013,IND2411019094,ACC0097896,2024-11-07,complained,,branch_poster,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202411-0000002,CAMP-2024-013,IND2411006574,,2024-11-08,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202411-0000003,CAMP-2024-013,IND2411012341,ACC0098732,2024-11-03,opened,,sms,Customer opened or viewed the campaign message.
RESP-202411-0000004,CAMP-2024-013,IND2411005265,ACC0097663,2024-11-10,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202411-0000005,CAMP-2024-013,IND2411009901,ACC0098602,2024-11-10,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202411-0000006,CAMP-2024-013,IND2411018717,ACC0097978,2024-11-04,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202411-0000007,CAMP-2024-013,IND2411005942,,2024-11-03,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202411-0000008,CAMP-2024-013,IND2411010065,ACC0098428,2024-11-04,complained,,whatsapp,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202411-0000009,CAMP-2024-013,IND2411004307,ACC0098566,2024-11-04,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202411-0000010,CAMP-2024-013,IND2411010462,,2024-11-06,opened,,sms,Customer opened or viewed the campaign message.
RESP-202411-0000011,CAMP-2024-013,IND2411017735,,2024-11-11,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202411-0000012,CAMP-2024-013,IND2411007342,ACC0098607,2024-11-05,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202411-0000013,CAMP-2024-013,IND2411010092,ACC0097784,2024-11-04,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202411-0000014,CAMP-2024-013,IND2411001572,ACC0097751,2024-11-06,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202411-0000015,CAMP-2024-013,IND2411008963,ACC0098808,2024-11-07,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202411-0000016,CAMP-2024-013,IND2411017034,,2024-11-07,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202411-0000017,CAMP-2024-013,IND2411006649,ACC0098300,2024-11-06,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202411-0000018,CAMP-2024-013,IND2411004188,,2024-11-05,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202411-0000019,CAMP-2024-013,COM2411000234,ACC0098945,2024-11-06,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202411-0000020,CAMP-2024-013,IND2411013954,ACC0098082,2024-11-09,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202411-0000021,CAMP-2024-013,IND2411018964,ACC0097748,2024-11-09,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202411-0000022,CAMP-2024-013,IND2411002011,ACC0097342,2024-11-06,opened,,sms,Customer opened or viewed the campaign message.
RESP-202411-0000023,CAMP-2024-015,COM2411000346,,2024-11-13,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202411-0000024,CAMP-2024-015,COM2411000331,ACC0098966,2024-11-26,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202411-0000025,CAMP-2024-015,COM2411000407,ACC0098961,2024-11-25,ignored,,app_push,No direct action recorded after campaign exposure.
