case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202406-00001,ACC0035969,IND2112009345,5286.69,22,pre_delinquent,2024-06-05,app_message,,,,closed,Ayanda Mthembu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Former churned customer returned; new arrears flagged after failed debit order."
COLL-202406-00002,ACC0011078,IND1907012587,2262.62,44,early_collections,2024-06-29,phone_call,386.41,2024-07-01,extended_term,resolved,Fatima Patel,Former churned customer returned; new arrears flagged after failed debit order. Churned customer — no active transactional account; pursuing outstanding loan balance. Arrangement: extended term.
COLL-202406-00003,ACC0062645,IND2304002585,1695.22,119,legal,2024-06-30,branch_visit,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 500 cash. Account now current. Escalating to legal."
COLL-202406-00004,ACC0016554,IND1911000992,789.83,117,legal,2024-06-27,email,,,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required. Escalating to legal."
COLL-202406-00005,ACC0047030,IND2206015152,521.92,35,early_collections,2024-06-01,app_message,199.66,2024-06-16,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202406-00006,ACC0065842,IND2305003832,4201.71,77,late_collections,2024-06-12,app_message,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R750 by month-end."
COLL-202406-00007,ACC0070534,IND2307014294,1648.49,51,early_collections,2024-06-27,branch_visit,352.07,2024-06-20,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Settlement offer of R352 communicated; customer requested until month-end.
COLL-202406-00008,ACC0053141,IND2210008317,3112.14,106,legal,2024-06-30,letter,,,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 500 communicated; customer requested until month-end. Escalating to legal.
COLL-202406-00009,ACC0053346,IND2210006840,1375.97,59,early_collections,2024-06-25,branch_visit,,,,closed,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202406-00010,ACC0023681,IND2102001050,596.76,14,pre_delinquent,2024-06-12,phone_call,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end.
COLL-202406-00011,ACC0054846,IND2211006370,2461.77,45,early_collections,2024-06-21,phone_call,1287.36,2024-07-10,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 287 communicated; customer requested until month-end.
COLL-202406-00012,ACC0021479,IND2101001540,16757.19,37,early_collections,2024-06-17,phone_call,,,,closed,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202406-00013,ACC0048870,IND2207013939,6341.31,33,early_collections,2024-06-13,app_message,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202406-00014,ACC0071356,IND2308005901,5075.31,39,early_collections,2024-06-19,sms,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202406-00015,ACC0008119,IND1905007986,1521.53,87,late_collections,2024-06-04,phone_call,,,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202406-00016,ACC0033741,IND2110003674,9243.55,51,early_collections,2024-06-18,sms,,,,closed,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202406-00017,ACC0027260,IND2105012251,1911.14,53,early_collections,2024-06-08,branch_visit,516.44,2024-06-25,restructured,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Arrangement: restructured.
