payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202406-00001,COLL-202406-00018,ACC0069994,IND2307016192,2024-06-24,1446.87,card,False,886.42
REC-202406-00002,COLL-202406-00019,ACC0024393,IND2103006012,2024-06-26,1171.59,card,False,699.4
REC-202406-00003,COLL-202406-00005,ACC0047030,IND2206015152,2024-06-16,207.01,debit_order,True,314.91
REC-202406-00004,COLL-202406-00013,ACC0048870,IND2207013939,2024-06-11,908.59,card,False,5432.72
REC-202406-00005,COLL-202406-00020,ACC0081187,IND2401002157,2024-06-03,3714.08,debit_order,False,2356.19
REC-202406-00006,COLL-202406-00024,ACC0032161,IND2109012087,2024-06-25,416.11,card,False,1576.72
REC-202406-00007,COLL-202406-00033,ACC0047051,IND2206008128,2024-06-26,1279.56,card,False,790.03
REC-202406-00008,COLL-202406-00031,ACC0013821,IND1909000439,2024-06-12,901.7,debit_order,False,750.94
REC-202406-00009,COLL-202406-00027,ACC0081022,IND2401004529,2024-07-08,196.02,eft,False,717.44
REC-202406-00010,COLL-202406-00037,ACC0028445,IND2105004481,2024-07-22,185.75,debit_order,False,798.15
REC-202406-00011,COLL-202406-00012,ACC0021479,IND2101001540,2024-06-26,10051.29,card,False,6705.9
REC-202406-00012,COLL-202406-00001,ACC0035969,IND2112009345,2024-06-28,1682.82,eft,False,3603.87
REC-202406-00013,COLL-202406-00002,ACC0011078,IND1907012587,2024-07-01,382.3,eft,True,1880.32
REC-202406-00014,COLL-202406-00029,ACC0010790,IND1907005032,2024-06-10,472.83,card,False,1220.04
REC-202406-00015,COLL-202406-00035,ACC0076482,IND2310003939,2024-06-13,534.27,card,False,492.68
