response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202004-0000001,CAMP-2020-003,IND2004002208,,2020-04-29,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000002,CAMP-2020-003,COM2004000092,,2020-04-28,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000003,CAMP-2020-003,IND2004001692,,2020-04-24,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000004,CAMP-2020-003,IND2004001575,,2020-04-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000005,CAMP-2020-003,IND2004003440,,2020-04-29,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000006,CAMP-2020-003,IND2004001431,,2020-04-29,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000007,CAMP-2020-003,IND2004003662,,2020-04-29,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000008,CAMP-2020-003,IND2004003368,,2020-04-23,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000009,CAMP-2020-003,IND2004002635,,2020-04-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000010,CAMP-2020-003,IND2004000483,,2020-04-29,opted_out,,branch_poster,Customer opted out of marketing messages for this channel.
RESP-202004-0000011,CAMP-2020-003,IND2004002880,,2020-04-26,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000012,CAMP-2020-003,IND2004003284,,2020-04-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000013,CAMP-2020-003,IND2004000741,,2020-04-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000014,CAMP-2020-003,IND2004000729,,2020-04-23,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000015,CAMP-2020-003,IND2004002648,,2020-04-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000016,CAMP-2020-003,IND2004001466,,2020-04-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000017,CAMP-2020-003,IND2004001098,,2020-04-28,opened,,sms,Customer opened or viewed the campaign message.
RESP-202004-0000018,CAMP-2020-003,IND2004001948,,2020-04-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000019,CAMP-2020-003,IND2004001540,,2020-04-25,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000020,CAMP-2020-003,IND2004002017,,2020-04-25,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000021,CAMP-2020-003,IND2004003210,,2020-04-24,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000022,CAMP-2020-003,IND2004001132,,2020-04-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000023,CAMP-2020-003,IND2004003047,,2020-04-26,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202004-0000024,CAMP-2020-003,IND2004003360,,2020-04-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000025,CAMP-2020-003,IND2004001527,,2020-04-30,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000026,CAMP-2020-003,IND2004002377,,2020-04-29,opened,,branch_poster,Customer opened or viewed the campaign message.
RESP-202004-0000027,CAMP-2020-003,IND2004000484,,2020-04-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000028,CAMP-2020-003,IND2004002184,,2020-04-27,opened,,sms,Customer opened or viewed the campaign message.
RESP-202004-0000029,CAMP-2020-003,IND2004003520,,2020-04-23,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202004-0000030,CAMP-2020-003,IND2004002470,,2020-04-25,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000031,CAMP-2020-003,IND2004001422,,2020-04-30,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000032,CAMP-2020-003,IND2004000541,,2020-04-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000033,CAMP-2020-003,IND2004000144,,2020-04-25,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000034,CAMP-2020-003,IND2004002488,,2020-04-22,opened,,sms,Customer opened or viewed the campaign message.
RESP-202004-0000035,CAMP-2020-003,IND2004000331,,2020-04-28,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000036,CAMP-2020-003,IND2004000097,,2020-04-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000037,CAMP-2020-003,IND2004002909,,2020-04-27,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202004-0000038,CAMP-2020-003,IND2004001167,,2020-04-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000039,CAMP-2020-003,IND2004001107,,2020-04-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000040,CAMP-2020-003,IND2004001951,,2020-04-27,opened,,sms,Customer opened or viewed the campaign message.
RESP-202004-0000041,CAMP-2020-003,IND2004003218,,2020-04-24,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202004-0000042,CAMP-2020-004,IND2004000545,,2020-04-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000043,CAMP-2020-004,IND2004000538,,2020-04-30,opened,,email,Customer opened or viewed the campaign message.
RESP-202004-0000044,CAMP-2020-004,IND2004003564,,2020-04-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202004-0000045,CAMP-2020-004,IND2004003382,,2020-04-28,opened,,email,Customer opened or viewed the campaign message.
RESP-202004-0000046,CAMP-2020-004,COM2004000002,,2020-04-22,ignored,,email,No direct action recorded after campaign exposure.
RESP-202004-0000047,CAMP-2020-004,IND2004001717,,2020-04-20,opted_out,,email,Customer opted out of marketing messages for this channel.
RESP-202004-0000048,CAMP-2020-004,IND2004002474,,2020-04-25,ignored,,email,No direct action recorded after campaign exposure.
RESP-202004-0000049,CAMP-2020-004,IND2004001422,,2020-04-27,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202004-0000050,CAMP-2020-004,IND2004000097,,2020-04-29,ignored,,email,No direct action recorded after campaign exposure.
RESP-202004-0000051,CAMP-2020-004,IND2004003383,,2020-04-23,ignored,,sms,No direct action recorded after campaign exposure.
