response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202005-0000001,CAMP-2020-003,IND20001619,,2020-05-12,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000002,CAMP-2020-003,IND20001250,,2020-05-15,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000003,CAMP-2020-003,IND20001363,,2020-05-06,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000004,CAMP-2020-003,COM20000034,,2020-05-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000005,CAMP-2020-003,IND20001303,,2020-05-21,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000006,CAMP-2020-003,IND20000519,,2020-05-31,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000007,CAMP-2020-003,IND20001264,,2020-05-17,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000008,CAMP-2020-003,IND20000027,,2020-05-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000009,CAMP-2020-003,IND20000414,,2020-05-27,opened,,sms,Customer opened or viewed the campaign message.
RESP-202005-0000010,CAMP-2020-003,IND20001041,,2020-05-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000011,CAMP-2020-003,IND20000367,,2020-05-07,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000012,CAMP-2020-003,IND20001490,,2020-05-05,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000013,CAMP-2020-003,IND20000319,,2020-05-07,opened,,sms,Customer opened or viewed the campaign message.
RESP-202005-0000014,CAMP-2020-003,IND20002072,,2020-05-26,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000015,CAMP-2020-003,IND20001848,,2020-05-11,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000016,CAMP-2020-003,IND20002552,,2020-05-27,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202005-0000017,CAMP-2020-003,IND20001734,,2020-05-08,opted_out,,branch_poster,Customer opted out of marketing messages for this channel.
RESP-202005-0000018,CAMP-2020-003,IND20001690,,2020-05-10,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000019,CAMP-2020-003,IND20001767,,2020-05-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000020,CAMP-2020-003,IND20001548,,2020-05-21,complained,,branch_poster,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202005-0000021,CAMP-2020-003,IND20002113,,2020-05-19,opted_out,,sms,Customer opted out of marketing messages for this channel.
RESP-202005-0000022,CAMP-2020-003,IND20002383,,2020-05-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202005-0000023,CAMP-2020-003,IND20001181,,2020-05-04,opened,,sms,Customer opened or viewed the campaign message.
RESP-202005-0000024,CAMP-2020-003,IND20000124,,2020-05-28,ignored,,branch_poster,No direct action recorded after campaign exposure.
