suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202303-00001,ACC0028489,IND2105002398,app_message,2023-03-15T13:47:27+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202303-00002,ACC0025344,IND2104001392,branch_visit,24/03/2023 08:15,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202303-00003,ACC0000608,IND1901000251,phone_call,26/03/2023 11:22,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202303-00004,ACC0027898,IND2105003462,email,2023-03-06 16:39:45,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202303-00005,ACC0022264,IND2101007260,social_media,2023/03/24 08:40:02,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202303-00006,ACC0031211,IND2107007281,app_message,2023-03-10T16:46:42+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202303-00007,ACC0025396,IND2104002195,app_message,2023-03-08T09:41:42+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202303-00008,ACC0002325,IND1902016171,phone_call,08/03/2023 11:02,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202303-00009,ACC0024692,IND2103009293,email,2023-03-21 13:34:22,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202303-00010,ACC0057468,IND2301014766,phone_call,10/03/2023 15:18,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202303-00011,ACC0034235,IND2110000148,email,2023-03-27 09:09:17,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202303-00012,ACC0042825,IND2204006948,phone_call,05/03/2023 11:18,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202303-00013,ACC0056030,IND2211025577,app_message,2023-03-19T12:45:37+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202303-00014,ACC0047629,IND2207009372,phone_call,18/03/2023 18:31,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202303-00015,ACC0032699,IND2109009657,email,2023-03-03 06:25:43,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202303-00016,ACC0031458,IND2108008672,email,2023-03-04 16:32:46,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202303-00017,ACC0041845,IND2203006989,phone_call,01/03/2023 10:07,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202303-00018,ACC0004245,IND1903019206,phone_call,06/03/2023 07:25,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
