comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202303-000001,ACC0037533,IND2201021625,phone_call,inbound,18/03/2023 17:22,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202303-000002,ACC0049986,IND2208003310,social_media,inbound,2023/03/12 08:24:36,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,neutral,False,
COMM-202303-000003,ACC0044321,IND2205018770,sms,outbound,2023-03-14T20:11:53+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,other
COMM-202303-000004,ACC0003940,IND1903016991,phone_call,inbound,29/03/2023 08:07,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,False,
COMM-202303-000005,ACC0011558,IND1908005048,phone_call,inbound,11/03/2023 15:13,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202303-000006,ACC0061057,COM2302000099,sms,outbound,2023-03-20T11:02:02+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,True,fraud_concern
COMM-202303-000007,ACC0035343,IND2111015503,branch_visit,inbound,31/03/2023 08:30,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,False,
COMM-202303-000008,ACC0052230,IND2209006021,social_media,inbound,2023/03/14 10:23:01,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,incorrect_charge
COMM-202303-000009,ACC0028650,IND2106010659,app_message,inbound,2023-03-17T20:07:09+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,positive,False,
COMM-202303-000010,ACC0012428,IND1908005073,email,inbound,2023-03-26 14:26:48,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,digital_issue
COMM-202303-000011,ACC0048882,IND2207019798,phone_call,inbound,31/03/2023 13:55,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202303-000012,ACC0012498,IND1908007077,phone_call,inbound,27/03/2023 17:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,False,
COMM-202303-000013,ACC0035433,IND2111005934,branch_visit,inbound,20/03/2023 15:30,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,neutral,False,
COMM-202303-000014,ACC0049395,IND2208014812,branch_visit,inbound,21/03/2023 09:45,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,digital_issue
COMM-202303-000015,ACC0026383,IND2104003236,app_message,inbound,2023-03-26T15:07:02+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202303-000016,ACC0000593,IND1901002980,social_media,inbound,2023/03/02 17:30:12,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,neutral,False,
COMM-202303-000017,ACC0014848,IND1910011979,email,inbound,2023-03-20 20:36:20,Account enquiry,Please assist with my banking enquiry.,neutral,False,
COMM-202303-000018,ACC0009994,IND1907014863,social_media,inbound,2023/03/02 12:57:54,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,staff_behavior
COMM-202303-000019,ACC0013892,IND1909011911,app_message,inbound,2023-03-09T19:49:07+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202303-000020,ACC0050957,COM2208000205,social_media,inbound,2023/03/26 22:42:50,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,False,
COMM-202303-000021,ACC0027048,COM2104000077,app_message,inbound,2023-03-12T17:08:32+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202303-000022,ACC0032253,IND2109005042,phone_call,inbound,17/03/2023 16:42,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,neutral,False,
COMM-202303-000023,ACC0005491,COM1903000191,sms,outbound,2023-03-22T05:42:32+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,neutral,False,
COMM-202303-000024,ACC0050728,IND2208016323,app_message,inbound,2023-03-28T20:40:18+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,neutral,False,
COMM-202303-000025,ACC0034101,IND2110010679,app_message,inbound,2023-03-13T11:49:53+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,False,
COMM-202303-000026,ACC0005320,IND1903021052,phone_call,inbound,22/03/2023 11:35,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202303-000027,ACC0024560,IND2103006714,sms,outbound,2023-03-09T05:55:03+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,digital_issue
COMM-202303-000028,ACC0054185,IND2210008112,email,inbound,2023-03-05 19:16:46,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202303-000029,ACC0028752,IND2106008239,app_message,inbound,2023-03-30T17:02:12+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,failed_transaction
COMM-202303-000030,ACC0020190,IND2007002183,email,inbound,2023-03-02 06:01:33,Account enquiry,Please assist with my banking enquiry.,negative,True,failed_transaction
COMM-202303-000031,ACC0012765,IND1908002451,social_media,inbound,2023/03/23 08:09:43,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,True,service_delay
COMM-202303-000032,ACC0023932,IND2102010346,email,inbound,2023-03-19 18:36:30,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202303-000033,ACC0014900,IND1910006459,sms,outbound,2023-03-21T20:03:58+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,False,
COMM-202303-000034,ACC0056600,IND2212012509,app_message,inbound,2023-03-03T09:18:32+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202303-000035,ACC0057636,IND2301005101,email,outbound,2023-03-09 17:31:53,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202303-000036,ACC0050403,IND2208016928,branch_visit,inbound,16/03/2023 09:45,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,positive,False,
