suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-201907-00001,ACC0002248,IND1902012631,branch_visit,25/07/2019 08:15,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-201907-00002,ACC0009835,IND1906003483,phone_call,01/07/2019 07:31,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-201907-00003,ACC0005603,IND1904011571,phone_call,16/07/2019 13:42,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-201907-00004,ACC0000417,IND1901009850,phone_call,15/07/2019 18:24,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-201907-00005,ACC0002687,IND1902013686,phone_call,08/07/2019 08:15,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-201907-00006,ACC0004983,IND1903019958,phone_call,20/07/2019 08:22,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-201907-00007,ACC0009008,IND1906011347,phone_call,15/07/2019 17:12,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-201907-00008,ACC0000210,IND1901008013,branch_visit,30/07/2019 15:30,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-201907-00009,ACC0007899,IND1905011117,phone_call,16/07/2019 15:28,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-201907-00010,ACC0008711,IND1906016560,phone_call,12/07/2019 10:18,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-201907-00011,ACC0005017,IND1903013167,phone_call,10/07/2019 11:29,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-201907-00012,ACC0002615,IND1902015330,phone_call,07/07/2019 13:07,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-201907-00013,ACC0007937,IND1905005070,phone_call,05/07/2019 17:17,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-201907-00014,ACC0001215,IND1901009203,branch_visit,25/07/2019 08:50,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-201907-00015,ACC0006826,IND1904014446,branch_visit,09/07/2019 11:15,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-201907-00016,ACC0004596,IND1903009615,branch_visit,27/07/2019 14:50,Please make statements easier to download for tax and rental applications.,other,submitted
