suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202011-00001,ACC0000049,IND1901014761,branch_visit,29/11/2020 09:30,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202011-00002,ACC0018042,IND19000060,app_message,2020-11-29T09:03:35+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202011-00003,ACC0015851,IND1911018488,phone_call,24/11/2020 13:43,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202011-00004,ACC0010730,IND1907001676,branch_visit,28/11/2020 12:20,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202011-00005,ACC0001223,IND1901005824,phone_call,14/11/2020 12:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202011-00006,ACC0011276,COM1907000029,branch_visit,07/11/2020 08:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202011-00007,ACC0020630,IND2009000284,phone_call,25/11/2020 10:26,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202011-00008,ACC0007455,IND1905009143,app_message,2020-11-27T19:01:39+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202011-00009,ACC0006992,COM1904000195,branch_visit,29/11/2020 13:10,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202011-00010,ACC0017685,IND19008907,app_message,2020-11-24T21:21:08+02:00,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202011-00011,ACC0020364,COM2007000081,app_message,2020-11-02T09:55:25+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202011-00012,ACC0009864,COM1906000031,phone_call,22/11/2020 14:55,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202011-00013,ACC0006403,IND1904012682,phone_call,30/11/2020 09:24,Please add better card freeze and unfreeze controls in the app.,digital_features,implemented
SUG-202011-00014,ACC0007552,IND1905003264,phone_call,15/11/2020 08:48,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202011-00015,ACC0005517,IND1904002764,phone_call,09/11/2020 07:38,Please allow customers to book branch appointments from the app.,branch_service,implemented
