suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202105-00001,ACC0024908,IND2103001520,branch_visit,11/05/2021 14:00,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202105-00002,ACC0020515,IND2008000716,branch_visit,16/05/2021 13:10,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202105-00003,ACC0012682,IND1908009302,app_message,2021-05-26T17:24:34+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202105-00004,ACC0023627,IND2102014138,app_message,2021-05-05T19:58:55+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202105-00005,ACC0009058,IND1906014396,branch_visit,18/05/2021 10:20,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202105-00006,ACC0022564,IND2102005447,phone_call,24/05/2021 07:21,Please offer a small savings pocket linked to loan repayments.,product_idea,implemented
SUG-202105-00007,ACC0024597,IND2103008105,phone_call,06/05/2021 17:53,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202105-00008,ACC0017736,IND1908012919,phone_call,14/05/2021 07:29,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202105-00009,ACC0017767,IND19005408,app_message,2021-05-25T14:45:20+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202105-00010,ACC0004821,IND1903014444,app_message,2021-05-24T16:47:09+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202105-00011,ACC0002729,IND1902003746,branch_visit,04/05/2021 10:45,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202105-00012,ACC0010705,IND1907012417,branch_visit,27/05/2021 08:20,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202105-00013,ACC0015024,IND1910002690,branch_visit,03/05/2021 15:10,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202105-00014,ACC0000964,IND1901014388,phone_call,23/05/2021 18:57,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202105-00015,ACC0025141,IND2104009970,phone_call,11/05/2021 18:05,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202105-00016,ACC0011575,IND1908001648,branch_visit,25/05/2021 11:50,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202105-00017,ACC0006600,IND1904010541,app_message,2021-05-02T05:34:21+02:00,Please make statements easier to download for tax and rental applications.,other,reviewed
