response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202507-0000001,CAMP-2025-003,IND2507011801,ACC0111070,2025-07-01,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000002,CAMP-2025-003,IND2507016529,ACC0112032,2025-07-06,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202507-0000003,CAMP-2025-003,IND2507016196,ACC0111091,2025-07-02,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000004,CAMP-2025-003,IND2507017295,ACC0111284,2025-07-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000005,CAMP-2025-003,IND2507010928,ACC0111342,2025-07-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000006,CAMP-2025-003,IND2507002534,ACC0111567,2025-07-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000007,CAMP-2025-003,IND2507018208,ACC0110814,2025-07-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000008,CAMP-2025-003,IND2507012508,ACC0112363,2025-07-06,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202507-0000009,CAMP-2025-003,IND2507002021,ACC0111679,2025-07-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000010,CAMP-2025-003,IND2507007437,ACC0112172,2025-07-01,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000011,CAMP-2025-003,IND2507005975,ACC0112375,2025-07-03,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000012,CAMP-2025-003,IND2507008422,ACC0111965,2025-07-02,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000013,CAMP-2025-003,IND2507015678,ACC0111674,2025-07-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000014,CAMP-2025-003,IND2507010819,ACC0111943,2025-07-01,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000015,CAMP-2025-003,IND2507017818,,2025-07-02,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000016,CAMP-2025-003,IND2507010123,ACC0111948,2025-07-02,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202507-0000017,CAMP-2025-003,IND2507005867,ACC0111733,2025-07-01,opened,,email,Customer opened or viewed the campaign message.
RESP-202507-0000018,CAMP-2025-003,IND2507014007,ACC0111671,2025-07-03,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202507-0000019,CAMP-2025-003,IND2507000773,ACC0111089,2025-07-01,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202507-0000020,CAMP-2025-003,IND2507012185,ACC0111750,2025-07-02,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202507-0000021,CAMP-2025-003,IND2507005905,ACC0111641,2025-07-01,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000022,CAMP-2025-003,IND2507008050,ACC0112142,2025-07-02,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000023,CAMP-2025-003,IND2507016827,ACC0111473,2025-07-02,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000024,CAMP-2025-003,IND2507005831,ACC0110948,2025-07-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000025,CAMP-2025-003,IND2507005557,ACC0111652,2025-07-01,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000026,CAMP-2025-003,IND2507005238,ACC0111065,2025-07-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000027,CAMP-2025-003,IND2507007729,ACC0110962,2025-07-04,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000028,CAMP-2025-003,IND2507005297,ACC0112243,2025-07-03,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202507-0000029,CAMP-2025-003,IND2507012328,ACC0112095,2025-07-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000030,CAMP-2025-003,IND2507000858,ACC0111177,2025-07-03,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000031,CAMP-2025-003,IND2507004629,ACC0110831,2025-07-04,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000032,CAMP-2025-003,IND2507010121,ACC0112235,2025-07-06,opened,,email,Customer opened or viewed the campaign message.
RESP-202507-0000033,CAMP-2025-003,COM2507000219,,2025-07-05,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202507-0000034,CAMP-2025-003,IND2507007235,ACC0110997,2025-07-04,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000035,CAMP-2025-003,IND2507000038,,2025-07-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000036,CAMP-2025-003,IND2507004092,ACC0112219,2025-07-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000037,CAMP-2025-003,IND2507014772,ACC0112088,2025-07-05,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000038,CAMP-2025-003,IND2507004103,ACC0111287,2025-07-02,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000039,CAMP-2025-003,IND2507001306,,2025-07-06,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000040,CAMP-2025-003,IND2507006550,ACC0110922,2025-07-05,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000041,CAMP-2025-003,IND2507013984,ACC0111849,2025-07-03,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202507-0000042,CAMP-2025-003,IND2507009238,ACC0110845,2025-07-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000043,CAMP-2025-003,IND2507008024,ACC0111902,2025-07-05,ignored,,email,No direct action recorded after campaign exposure.
RESP-202507-0000044,CAMP-2025-003,IND2507000751,ACC0111906,2025-07-05,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202507-0000045,CAMP-2025-003,IND2507010464,ACC0112275,2025-07-02,ignored,,app_push,No direct action recorded after campaign exposure.
