transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202400000001,ACC0001282,IND19007129,LN2019010000002,LDO20240000001,66,2024-07-14,02:30:20,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000002,ACC0000071,IND19001466,LN2019010000009,LDO20240000001,66,2024-07-31,04:51:52,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,0.88,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000003,ACC0001490,IND19011784,LN2019010000010,LDO20240000002,66,2024-07-23,03:38:44,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000004,ACC0000278,IND19005139,LN2019010000015,LDO20240000001,66,2024-07-29,02:48:11,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.62,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000005,ACC0000597,IND19000749,LN2019010000017,LDO20240000003,66,2024-07-22,04:00:49,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.24,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000006,ACC0000731,IND19012784,LN2019010000018,LDO20240000002,66,2024-07-30,00:13:38,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,timestamp_shift
TXNL202400000007,ACC0000999,IND19000704,LN2019010000021,LDO20240000004,66,2024-07-30,03:21:00,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.61,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000008,ACC0000362,IND19010400,LN2019010000034,LDO20240000005,66,2024-07-20,03:42:46,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.8,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000009,ACC0000761,IND19003341,LN2019010000037,LDO20240000001,65,2024-07-10,03:04:56,1929.69,Debit,Completed,,Loan Payment - LN20190100...,False,,0.21,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202400000010,ACC0000093,IND19006568,LN2019010000071,LDO20240000002,66,2024-07-13,03:31:39,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000011,ACC0001439,IND19009694,LN2019010000095,LDO20240000010,66,2024-07-18,02:51:58,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.87,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000012,ACC0000263,IND19010479,LN2019010000097,LDO20240000006,66,2024-07-14,04:55:36,5630.01,Debit,Completed,,Loan Payment - LN20190100...,False,,0.24,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202400000013,ACC0000410,IND19006375,LN2019010000101,LDO20240000011,66,2024-07-22,02:38:45,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000014,ACC0000187,IND19005404,LN2019010000103,LDO20240000007,66,2024-07-29,02:32:07,1397.88,Debit,Failed,mandate_limit,Loan Payment - LN2019010000103,False,,1.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000015,ACC0000365,IND19005374,LN2019010000112,LDO20240000012,66,2024-07-20,02:53:41,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,1.15,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000016,ACC0000066,IND19000708,LN2019010000114,LDO20240000013,66,2024-07-24,03:37:22,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,1.53,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000017,ACC0000812,IND19000596,LN2019010000123,LDO20240000016,65,2024-07-08,02:15:52,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,1.0,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000018,ACC0000726,IND19012497,LN2019010000124,LDO20240000017,66,2024-07-13,03:36:19,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,0.84,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000019,ACC0000615,IND19010153,LN2019010000152,LDO20240000020,66,2024-07-20,02:16:26,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,1.65,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000020,ACC0000626,IND19000516,LN2019010000160,LDO20240000022,66,2024-07-27,02:48:05,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,1.08,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000021,ACC0001092,IND19002621,LN2019010000162,LDO20240000023,66,2024-07-27,02:41:33,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,0.56,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000022,ACC0001221,IND19011832,LN2019010000190,LDO20240000025,66,2024-07-15,03:01:38,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,1.93,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000023,ACC0000708,IND19015529,LN2019010000217,LDO20240000009,66,2024-07-27,02:48:37,1520.07,Debit,Failed,bank_timeout,Loan Payment - LN2019010000217,False,,0.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000024,ACC0001510,IND19016623,LN2019010000221,LDO20240000005,66,2024-07-19,04:54:33,4093.97,Debit,Completed,,Loan Payment - LN2019010000221,False,,1.55,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000025,ACC0001340,IND19008807,LN2019010000234,LDO20240000001,66,2024-07-31,03:52:17,1707.41,Debit,Completed,,Loan Payment - LN2019010000234,False,,0.39,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000026,ACC0001291,IND19005742,LN2019010000238,LDO20240000030,66,2024-07-17,03:50:37,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,0.26,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000027,ACC0000295,IND19012061,LN2019010000258,LDO20240000031,66,2024-07-17,02:10:18,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,1.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
