payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202209-00001,COLL-202209-00033,ACC0028030,IND21007228,2022-09-27,136.80,eft,True,656.47
REC-202209-00002,COLL-202209-00018,ACC0032997,IND21008053,2022-10-06,1008.42,eft,True,1577.63
REC-202209-00003,COLL-202209-00019,ACC0020253,IND20002366,2022-09-09,1120.77,eft,False,1593.31
REC-202209-00004,COLL-202209-00006,ACC0040790,IND22023117,2022-09-13,60.86,card,False,345.73
REC-202209-00005,COLL-202209-00044,ACC0045227,IND22016923,2022-09-13,222.69,eft,False,131.29
REC-202209-00006,COLL-202209-00005,ACC0036100,IND21000535,2022-09-18,95.79,debit_order,False,115.55
REC-202209-00007,COLL-202209-00009,ACC0035618,IND21014597,2022-09-20,510.32,card,True,1183.08
REC-202209-00008,COLL-202209-00024,ACC0021073,IND20000991,2022-09-07,888.25,debit_order,False,1738.11
REC-202209-00009,COLL-202209-00014,ACC0036358,IND21002230,2022-09-17,93.72,cash_deposit,False,539.51
REC-202209-00010,COLL-202209-00036,ACC0001943,IND19008817,2022-09-08,584.39,eft,True,581.63
REC-202209-00011,COLL-202209-00007,ACC0039571,IND22003880,2022-09-15,240.42,card,False,1082.66
REC-202209-00012,COLL-202209-00037,ACC0024979,IND21004673,2022-09-24,306.85,card,False,1744.58
REC-202209-00013,COLL-202209-00010,ACC0036344,IND21004003,2022-09-20,361.71,debit_order,False,1270.73
REC-202209-00014,COLL-202209-00027,ACC0046177,IND22002698,2022-09-30,631.11,card,True,1718.82
REC-202209-00015,COLL-202209-00038,ACC0044108,IND22005315,2022-10-03,4916.71,debit_order,True,8068.81
REC-202209-00016,COLL-202209-00035,ACC0008839,IND19014890,2022-09-03,635.33,eft,False,1164.90
REC-202209-00017,COLL-202209-00020,ACC0021398,IND21007968,2022-09-12,38.37,card,False,194.27
REC-202209-00018,COLL-202209-00029,ACC0042069,IND22012856,2022-09-25,1080.35,eft,False,3639.06
