suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202501-00001,ACC0034350,IND2111002277,phone_call,30/01/2025 15:33,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202501-00002,ACC0029328,IND2106007015,chatbot,2025-01-19T01:28:04+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202501-00003,ACC0063285,IND2304020214,chatbot,2025-01-31T20:28:39+02:00,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202501-00004,ACC0002200,IND1902004311,phone_call,25/01/2025 10:42,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202501-00005,ACC0027718,IND2105013648,whatsapp,30-Jan-2025 03:21,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202501-00006,ACC0099236,IND2412007896,branch_visit,01/01/2025 11:10,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202501-00007,ACC0087354,IND2405012780,app_message,2025-01-20T13:49:55+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202501-00008,ACC0022998,IND2102008604,whatsapp,02-Jan-2025 10:12,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202501-00009,ACC0009063,IND1906004975,app_message,2025-01-25T20:14:46+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202501-00010,ACC0012356,IND1908014034,branch_visit,08/01/2025 13:45,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202501-00011,ACC0089735,IND2406001231,social_media,2025/01/15 21:38:15,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202501-00012,ACC0043062,IND2204008958,chatbot,2025-01-02T05:47:31+02:00,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202501-00013,ACC0011375,IND1908017428,whatsapp,29-Jan-2025 21:07,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,implemented
SUG-202501-00014,ACC0029803,IND2106010413,branch_visit,29/01/2025 09:05,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202501-00015,ACC0026083,IND2104015757,branch_visit,06/01/2025 11:45,Please make statements easier to download for tax and rental applications.,other,reviewed
