transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL201900000001,ACC0001282,IND19007129,LN2019010000002,,6,2019-07-14,02:04:58,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000002,ACC0000071,IND19001466,LN2019010000009,,6,2019-07-31,03:38:27,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000003,ACC0001490,IND19011784,LN2019010000010,,6,2019-07-23,04:18:45,2454.22,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000004,ACC0000278,IND19005139,LN2019010000015,LDO20190000001,6,2019-07-29,02:37:19,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.54,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000005,ACC0000597,IND19000749,LN2019010000017,LDO20190000001,6,2019-07-22,02:47:37,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000006,ACC0000731,IND19012784,LN2019010000018,LDO20190000001,6,2019-07-30,02:08:43,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.66,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000007,ACC0000999,IND19000704,LN2019010000021,LDO20190000001,6,2019-07-30,04:11:45,749.16,Debit,Completed,,Loan Payment - LN2019010000021 - Partial,False,,0.87,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL201900000008,ACC0000362,IND19010400,LN2019010000034,LDO20190000001,6,2019-07-20,02:24:32,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000009,ACC0000761,IND19003341,LN2019010000037,LDO20190000001,5,2019-07-10,03:29:28,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.86,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000010,ACC0000661,IND19013332,LN2019010000040,LDO20190000001,6,2019-07-25,02:26:23,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.68,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000011,ACC0000361,IND19010400,LN2019010000048,,6,2019-07-30,02:08:27,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000012,ACC0000305,IND19009608,LN2019010000064,,6,2019-07-15,04:32:20,2594.15,Debit,Failed,bank_timeout,Loan Payment - LN2019010000064,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000013,ACC0000093,IND19006568,LN2019010000071,LDO20190000002,6,2019-07-13,02:27:50,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.61,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000014,ACC0000412,IND19013952,LN2019010000075,,6,2019-07-31,01:21:33,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,2.5,,Online,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000015,ACC0000227,IND19010979,LN2019010000078,LDO20190000002,6,2019-07-13,03:14:04,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.28,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000016,ACC0000895,IND19014589,LN2019010000089,LDO20190000003,6,2019-07-31,02:05:43,1496.91,Debit,Completed,,Loan Payment - LN2019010000089,False,,0.8,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000017,ACC0000190,IND19004840,LN2019010000090,LDO20190000004,5,2019-07-04,03:28:40,3511.44,Debit,Completed,,Loan Payment - LN2019010000090,False,,0.51,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000018,ACC0001088,IND19010913,LN2019010000094,,6,2019-07-20,03:37:30,27702.74,Debit,Completed,,Loan Payment - LN2019010000094,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000019,ACC0001439,IND19009694,LN2019010000095,LDO20190000002,6,2019-07-18,03:57:43,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.67,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000020,ACC0000263,IND19010479,LN2019010000097,LDO20190000005,6,2019-07-14,02:46:57,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,0.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000021,ACC0000410,IND19006375,LN2019010000101,LDO20190000006,6,2019-07-22,04:21:24,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
