payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202110-00001,COLL-202110-00023,ACC0032569,IND2109002488,2021-11-17,1022.97,card,False,1150.74
REC-202110-00002,COLL-202110-00014,ACC0005775,IND1904005306,2021-11-08,929.49,cash_deposit,True,1032.56
REC-202110-00003,COLL-202110-00024,ACC0018252,IND19006462,2021-10-25,115.76,card,True,425.51
REC-202110-00004,COLL-202110-00008,ACC0003136,IND1902002072,2021-10-28,2731.73,debit_order,False,8235.31
REC-202110-00005,COLL-202110-00025,ACC0020882,IND2010002786,2021-10-30,173.49,card,False,653.21
REC-202110-00006,COLL-202110-00032,ACC0023941,IND2102005006,2021-10-08,1212.16,card,False,4339.36
REC-202110-00007,COLL-202110-00031,ACC0005706,IND1904001440,2021-10-22,555.29,cash_deposit,False,922.55
REC-202110-00008,COLL-202110-00010,ACC0011990,IND1908001331,2021-10-30,637.43,cash_deposit,False,733.4
REC-202110-00009,COLL-202110-00015,ACC0004667,IND1903010993,2021-10-20,822.06,cash_deposit,False,615.79
REC-202110-00010,COLL-202110-00033,ACC0004146,IND1903002494,2021-10-21,228.58,card,False,127.09
REC-202110-00011,COLL-202110-00034,ACC0030031,COM2106000287,2021-10-25,2018.85,card,False,2294.2
REC-202110-00012,COLL-202110-00036,ACC0024858,IND2103002110,2021-10-04,1808.64,card,False,1039.55
REC-202110-00013,COLL-202110-00016,ACC0004102,IND1903007126,2021-10-30,320.96,card,False,303.89
REC-202110-00014,COLL-202110-00026,ACC0004054,IND1903013514,2021-10-29,279.02,cash_deposit,False,880.8
REC-202110-00015,COLL-202110-00003,ACC0009954,IND1907009083,2021-10-21,356.25,debit_order,False,196.04
