case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202110-00001,ACC0009954,IND1907009083,394.95,71,late_collections,2021-10-20,sms,,,,resolved,Ayanda Mthembu,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Debit order returned NSF for third time. Recommend restructuring."
COLL-202110-00002,ACC0004076,IND1903009083,1169.68,39,early_collections,2021-10-15,email,,,,resolved,Johan Botha,Former churned customer returned; new arrears flagged after failed debit order. Settlement offer of R750 communicated; customer requested until month-end.
COLL-202110-00003,ACC0009954,IND1907009083,552.29,27,pre_delinquent,2021-10-21,email,,,,resolved,Thabo Mokoena,Former churned customer returned; new arrears flagged after failed debit order. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202110-00004,ACC0027333,IND2105014807,1677.48,27,pre_delinquent,2021-10-06,sms,,,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R350 communicated; customer requested until month-end.
COLL-202110-00005,ACC0001296,IND1901006088,12228.78,70,late_collections,2021-10-14,letter,5314.89,2021-10-08,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Settlement offer of R5 315 communicated; customer requested until month-end.
COLL-202110-00006,ACC0011377,IND1908012177,7082.07,4,pre_delinquent,2021-10-12,email,3463.85,2021-10-24,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-202110-00007,ACC0031774,IND2108005884,200.0,7,pre_delinquent,2021-10-14,phone_call,42.04,2021-10-24,,open,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R42 cash. Account now current."
COLL-202110-00008,ACC0003136,IND1902002072,10967.04,31,early_collections,2021-10-21,phone_call,,,restructured,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 19 November. Arrangement: restructured.
COLL-202110-00009,ACC0012470,IND1908001172,657.9,103,legal,2021-10-17,sms,,,,closed,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R750 by month-end. Escalating to legal."
COLL-202110-00010,ACC0011990,IND1908001331,1370.83,71,late_collections,2021-10-16,phone_call,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202110-00011,ACC0013375,IND1909011131,1025.05,14,pre_delinquent,2021-10-23,letter,375.63,2021-10-31,,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202110-00012,ACC0029076,IND2106014392,1997.34,3,pre_delinquent,2021-10-08,email,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202110-00013,ACC0023890,IND2102002696,1091.6,20,pre_delinquent,2021-10-16,letter,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R2 500/month for 6 months starting 1 December.
COLL-202110-00014,ACC0005775,IND1904005306,1962.05,104,legal,2021-10-02,branch_visit,976.26,2021-11-08,,resolved,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202110-00015,ACC0004667,IND1903010993,1437.85,4,pre_delinquent,2021-10-26,branch_visit,,,,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end."
COLL-202110-00016,ACC0004102,IND1903007126,624.85,58,early_collections,2021-10-19,letter,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R500 by month-end."
COLL-202110-00017,ACC0001214,IND1901003792,510.82,104,legal,2021-10-25,branch_visit,260.07,2021-10-23,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-202110-00018,ACC0011524,IND1908004328,8418.62,66,late_collections,2021-10-19,sms,1711.38,2021-10-13,restructured,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required. Arrangement: restructured."
COLL-202110-00019,ACC0026935,IND2104013914,2573.1,47,early_collections,2021-10-30,letter,615.38,2021-10-24,,closed,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202110-00020,ACC0030090,IND2107009371,1676.24,13,pre_delinquent,2021-10-10,phone_call,,,,closed,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202110-00022,ACC0028085,IND2105007501,1367.58,57,early_collections,2021-10-30,sms,,,,open,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202110-00023,ACC0032569,IND2109002488,2173.71,13,pre_delinquent,2021-10-12,letter,1055.26,2021-10-29,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R1 055 cash. Account now current."
COLL-202110-00024,ACC0018252,IND19006462,541.27,55,early_collections,2021-10-29,branch_visit,110.67,2021-10-25,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202110-00025,ACC0020882,IND2010002786,826.7,8,pre_delinquent,2021-10-05,letter,394.51,2021-10-21,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202110-00026,ACC0004054,IND1903013514,1159.82,23,pre_delinquent,2021-10-20,branch_visit,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202110-00027,ACC0022655,IND2102001040,859.18,86,late_collections,2021-10-15,phone_call,186.23,2021-10-28,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202110-00028,ACC0023941,IND2102005006,2621.88,88,late_collections,2021-10-03,email,1134.96,2021-10-26,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 135/month for 6 months starting 21 January.
COLL-202110-00030,ACC0002503,IND1902013977,8888.07,67,late_collections,2021-10-05,phone_call,4790.92,2021-10-25,settlement_offer,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Arrangement: settlement offer.
COLL-202110-00031,ACC0005706,IND1904001440,1477.84,116,legal,2021-10-29,email,547.12,2021-10-15,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R547 communicated; customer requested until month-end. Escalating to legal.
COLL-202110-00032,ACC0023941,IND2102005006,5551.52,26,pre_delinquent,2021-10-05,branch_visit,,,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202110-00033,ACC0004146,IND1903002494,355.67,102,legal,2021-10-12,branch_visit,149.16,2021-10-15,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required. Escalating to legal."
COLL-202110-00034,ACC0030031,COM2106000287,4313.05,38,early_collections,2021-10-14,branch_visit,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202110-00035,ACC0000793,IND1901015483,1715.38,10,pre_delinquent,2021-10-12,phone_call,533.87,2021-10-28,,open,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202110-00036,ACC0024858,IND2103002110,2848.19,61,late_collections,2021-10-18,phone_call,,,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R350 cash. Account now current."
COLL-202110-00037,ACC0032050,IND2108001413,443.28,49,early_collections,2021-10-20,phone_call,106.57,2021-11-07,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R107 by month-end."
COLL-202110-00038,ACC0003940,IND1903016991,1063.04,36,early_collections,2021-10-22,branch_visit,,,,resolved,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R500 cash. Account now current."
COLL-202110-00039,ACC0026449,IND2104018167,891.6,108,legal,2021-10-14,email,364.2,2021-10-18,,resolved,Thabo Mokoena,"Customer visited branch, paid R364 cash. Account now current. Escalating to legal."
COLL-202110-00040,ACC0003065,IND1902007646,2188.49,101,legal,2021-10-05,branch_visit,,,,resolved,Zanele Ndlovu,"Customer visited branch, paid R750 cash. Account now current. Escalating to legal."
COLL-202110-00041,ACC0011256,IND1907009318,1190.9,53,early_collections,2021-10-04,phone_call,267.32,2021-10-10,payment_holiday,resolved,Nomsa Dlamini,Arrangement agreed: R267/month for 6 months starting 27 March. Arrangement: payment holiday.
