suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202110-00001,ACC0020345,IND2007001151,app_message,2021-10-31T08:20:30+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202110-00002,ACC0023446,IND2102003232,app_message,2021-10-14T03:19:04+02:00,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202110-00003,ACC0017902,IND19001134,branch_visit,05/10/2021 09:45,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202110-00004,ACC0023975,IND2102004820,app_message,2021-10-01T02:55:56+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202110-00005,ACC0017617,IND19007540,app_message,2021-10-27T01:49:22+02:00,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202110-00006,ACC0000813,IND1901000596,phone_call,10/10/2021 08:56,Please send clearer notifications when account details change.,other,submitted
SUG-202110-00007,ACC0029256,IND2106013264,app_message,2021-10-21T19:51:05+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202110-00008,ACC0014408,IND1909015121,phone_call,08/10/2021 16:06,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202110-00009,ACC0014630,IND1910003716,phone_call,24/10/2021 18:21,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202110-00010,ACC0032880,IND2109004299,phone_call,31/10/2021 08:33,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202110-00011,ACC0005609,IND1904010495,branch_visit,18/10/2021 15:15,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202110-00012,ACC0031663,IND2108005238,phone_call,11/10/2021 17:52,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202110-00013,ACC0015875,IND1911009769,app_message,2021-10-21T10:41:28+02:00,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202110-00014,ACC0003650,IND1903018294,phone_call,31/10/2021 14:24,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202110-00015,ACC0028465,IND2105001211,branch_visit,25/10/2021 10:15,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202110-00016,ACC0021613,IND2101010917,app_message,2021-10-27T07:43:10+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202110-00017,ACC0000030,IND1901010515,branch_visit,17/10/2021 10:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
