case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-201910-00001,ACC0013630,IND1909014241,984.05,89,late_collections,2019-10-07,letter,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201910-00002,ACC0006200,IND1904013302,836.19,297,write_off,2019-10-30,letter,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end.
COLL-201910-00003,ACC0002093,IND1902015493,916.28,9,pre_delinquent,2019-10-29,branch_visit,137.77,2019-11-03,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-201910-00004,ACC0005916,IND1904007104,624.42,338,write_off,2019-10-02,phone_call,,,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201910-00005,ACC0002035,IND1902007323,1635.93,5,pre_delinquent,2019-10-17,phone_call,,,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-201910-00006,ACC0008776,IND1906004547,4270.85,39,early_collections,2019-10-09,letter,1541.02,2019-10-14,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201910-00007,ACC0012260,IND1908007134,607.9,16,pre_delinquent,2019-10-17,branch_visit,,,,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R750 cash. Account now current."
COLL-201910-00008,ACC0013561,IND1909006814,3949.25,33,early_collections,2019-10-21,phone_call,777.88,2019-10-25,settlement_offer,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R778 by month-end. Arrangement: settlement offer."
COLL-201910-00009,ACC0010520,IND1907001812,3217.42,119,legal,2019-10-24,phone_call,535.15,2019-10-26,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R535 communicated; customer requested until month-end. Escalating to legal.
COLL-201910-00010,ACC0007749,IND1905005754,265.76,47,early_collections,2019-10-30,branch_visit,,,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201910-00011,ACC0002093,IND1902015493,446.97,63,late_collections,2019-10-17,branch_visit,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201910-00012,ACC0000938,IND1901013886,1155.67,23,pre_delinquent,2019-10-06,letter,392.53,2019-10-27,,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R393 cash. Account now current."
COLL-201910-00013,ACC0012260,IND1908007134,731.06,39,early_collections,2019-10-05,phone_call,,,settlement_offer,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end. Arrangement: settlement offer.
COLL-201910-00014,ACC0008782,IND1906012132,2418.2,61,late_collections,2019-10-03,branch_visit,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-201910-00015,ACC0001381,IND1901013372,1171.16,75,late_collections,2019-10-19,letter,,,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201910-00016,ACC0011013,IND1907003821,1399.64,72,late_collections,2019-10-02,phone_call,435.76,2019-10-22,,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R436 by month-end."
COLL-201910-00017,ACC0003067,IND1902018432,5472.31,18,pre_delinquent,2019-10-29,phone_call,2477.82,2019-10-29,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R2 478 by month-end."
COLL-201910-00018,ACC0005196,IND1903016399,3249.67,59,early_collections,2019-10-17,letter,1011.78,2019-10-18,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 012 communicated; customer requested until month-end.
COLL-201910-00019,ACC0010520,IND1907001812,2369.1,6,pre_delinquent,2019-10-21,letter,1215.63,2019-10-29,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201910-00020,ACC0004032,IND1903005748,2079.4,51,early_collections,2019-10-27,letter,,,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
