response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202306-0000001,CAMP-2023-005,IND2306010102,ACC0067171,2023-06-21,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202306-0000002,CAMP-2023-005,IND2306025879,ACC0067299,2023-06-06,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202306-0000003,CAMP-2023-005,IND2306008526,ACC0068067,2023-06-02,opened,,branch_poster,Customer opened or viewed the campaign message.
RESP-202306-0000004,CAMP-2023-005,IND2306003763,ACC0068056,2023-06-13,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202306-0000005,CAMP-2023-006,IND2306001777,ACC0068988,2023-06-12,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202306-0000006,CAMP-2023-006,IND2306002839,ACC0068004,2023-06-08,ignored,,email,No direct action recorded after campaign exposure.
RESP-202306-0000007,CAMP-2023-006,IND2306020617,ACC0068429,2023-06-05,opened,,email,Customer opened or viewed the campaign message.
RESP-202306-0000008,CAMP-2023-006,IND2306001086,ACC0069216,2023-06-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202306-0000009,CAMP-2023-006,IND2306007226,ACC0067449,2023-06-06,ignored,,email,No direct action recorded after campaign exposure.
RESP-202306-0000010,CAMP-2023-006,IND2306017629,ACC0068754,2023-06-01,clicked,,branch_poster,Customer clicked through to campaign landing page or product information.
RESP-202306-0000011,CAMP-2023-006,IND2306010928,ACC0068920,2023-06-11,clicked,,email,Customer clicked through to campaign landing page or product information.
RESP-202306-0000012,CAMP-2023-006,IND2306011368,ACC0068261,2023-06-10,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202306-0000013,CAMP-2023-006,IND2306017838,ACC0067901,2023-06-12,opened,,email,Customer opened or viewed the campaign message.
RESP-202306-0000014,CAMP-2023-006,IND2306005739,ACC0069091,2023-06-09,ignored,,email,No direct action recorded after campaign exposure.
RESP-202306-0000015,CAMP-2023-006,IND2306002597,ACC0067336,2023-06-12,ignored,,email,No direct action recorded after campaign exposure.
RESP-202306-0000016,CAMP-2023-007,COM2306000036,ACC0069278,2023-06-06,ignored,,social_media,No direct action recorded after campaign exposure.
RESP-202306-0000017,CAMP-2023-007,COM2306000303,ACC0069272,2023-06-04,ignored,,social_media,No direct action recorded after campaign exposure.
RESP-202306-0000018,CAMP-2023-007,COM2306000396,ACC0069281,2023-06-16,ignored,,social_media,No direct action recorded after campaign exposure.
