comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202309-000001,ACC0015481,IND1911008253,email,inbound,2023-09-17 14:36:28,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202309-000002,ACC0043446,IND2204002881,sms,inbound,2023-09-07T15:29:10+02:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202309-000003,ACC0030602,IND2107005953,phone_call,inbound,08/09/2023 10:25,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,statement_error
COMM-202309-000004,ACC0063895,IND2304011219,sms,outbound,2023-09-08T11:13:34+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,neutral,False,
COMM-202309-000005,ACC0006784,IND1904011724,sms,outbound,2023-09-01T09:54:21+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,neutral,False,
COMM-202309-000006,ACC0035758,IND2111005888,branch_visit,inbound,11/09/2023 09:00,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,True,fraud_concern
COMM-202309-000007,ACC0064911,IND2305014787,branch_visit,inbound,17/09/2023 15:30,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,True,failed_transaction
COMM-202309-000008,ACC0067878,IND2306011236,app_message,inbound,2023-09-29T17:59:04+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,False,
COMM-202309-000009,ACC0063292,IND2304009757,branch_visit,inbound,06/09/2023 10:10,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,True,staff_behavior
COMM-202309-000010,ACC0064265,IND2304010265,sms,outbound,2023-09-05T18:46:48+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,False,
COMM-202309-000011,ACC0058585,IND2301006709,branch_visit,inbound,13/09/2023 11:10,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,positive,False,
COMM-202309-000012,ACC0020858,IND2010000933,email,outbound,2023-09-19 15:00:22,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,False,
COMM-202309-000013,ACC0072197,IND2308002319,email,outbound,2023-09-22 14:55:18,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202309-000014,ACC0064705,IND2305001589,email,inbound,2023-09-13 21:28:45,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue
COMM-202309-000015,ACC0037656,IND2201019593,app_message,inbound,2023-09-21T23:30:13+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,False,
COMM-202309-000016,ACC0045587,IND2205012072,sms,outbound,2023-09-02T14:20:41+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,True,failed_transaction
COMM-202309-000017,ACC0011594,IND1908009558,branch_visit,inbound,06/09/2023 08:20,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,False,
COMM-202309-000018,ACC0039004,COM2201000276,app_message,inbound,2023-09-14T16:28:04+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,True,service_delay
COMM-202309-000019,ACC0006109,IND1904006047,app_message,inbound,2023-09-20T17:32:25+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,False,
COMM-202309-000020,ACC0026196,IND2104017372,phone_call,inbound,25/09/2023 14:02,Home Loan rate increase question,"Hi there, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. This also seems connected to Prolonged Stage 6 load shedding returns.",neutral,False,
COMM-202309-000021,ACC0045425,IND2205011727,phone_call,inbound,09/09/2023 11:15,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,True,failed_transaction
COMM-202309-000022,ACC0057636,IND2301005101,phone_call,inbound,16/09/2023 13:33,Unauthorised bank charge enquiry,"Howzit, Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.",negative,True,incorrect_charge
COMM-202309-000023,ACC0038694,IND2201000704,social_media,inbound,2023/09/21 13:58:15,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,neutral,False,
COMM-202309-000024,ACC0051757,IND2209001078,phone_call,inbound,06/09/2023 12:11,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202309-000025,ACC0011336,IND1908010380,app_message,outbound,2023-09-30T16:23:55+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202309-000026,ACC0011277,COM1907000015,phone_call,inbound,27/09/2023 15:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,False,
COMM-202309-000027,ACC0045072,IND2205000901,social_media,inbound,2023/09/25 10:26:27,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account. This also seems connected to Prolonged Stage 6 load shedding returns.,neutral,False,
COMM-202309-000028,ACC0015777,IND1911006356,app_message,inbound,2023-09-21T13:21:45+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202309-000029,ACC0046985,IND2206008645,app_message,inbound,2023-09-05T22:55:10+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,False,
COMM-202309-000030,ACC0043587,IND2204009577,sms,outbound,2023-09-28T16:17:12+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,positive,False,
COMM-202309-000031,ACC0050823,IND2208000080,app_message,inbound,2023-09-26T15:32:58+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account. This also seems connected to Prolonged Stage 6 load shedding returns.,neutral,False,
COMM-202309-000032,ACC0027303,IND2105006949,branch_visit,inbound,28/09/2023 15:30,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,False,
COMM-202309-000033,ACC0069280,COM2306000374,app_message,inbound,2023-09-30T11:58:43+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202309-000034,ACC0065590,IND2305003673,app_message,inbound,2023-09-22T14:35:49+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202309-000035,ACC0072881,IND2308016175,branch_visit,inbound,28/09/2023 13:15,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,False,
COMM-202309-000036,ACC0009208,IND1906014920,phone_call,inbound,11/09/2023 15:48,Card blocked at ATM,"Hi there, My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.",neutral,False,
COMM-202309-000037,ACC0016019,IND1911000655,email,inbound,2023-09-16 20:58:47,Account enquiry,Please assist with my banking enquiry.,neutral,False,
COMM-202309-000038,ACC0026570,IND2104016241,sms,outbound,2023-09-06T21:27:46+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,False,
COMM-202309-000039,ACC0023877,IND2102009844,email,inbound,2023-09-21 21:42:32,Account enquiry,Please assist with my banking enquiry.,neutral,False,
COMM-202309-000040,ACC0048425,IND2207003689,sms,outbound,2023-09-17T21:47:07+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,True,failed_transaction
COMM-202309-000041,ACC0037229,IND2201006957,social_media,inbound,2023/09/11 15:09:05,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202309-000042,ACC0002593,IND1902000658,social_media,inbound,2023/09/15 19:48:56,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202309-000043,ACC0018235,IND19012223,branch_visit,inbound,24/09/2023 09:10,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,False,
COMM-202309-000044,ACC0061807,IND2303008076,branch_visit,inbound,13/09/2023 09:30,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,True,digital_issue
COMM-202309-000045,ACC0021836,IND2101007475,email,inbound,2023-09-30 17:45:21,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,negative,True,incorrect_charge
COMM-202309-000046,ACC0032570,IND2109004915,social_media,inbound,2023/09/21 06:58:13,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,neutral,False,
COMM-202309-000047,ACC0044127,IND2204001536,email,inbound,2023-09-27 21:35:02,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,False,
