payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202201-00001,COLL-202201-00030,ACC0025287,IND2104016426,2022-01-14,1159.26,cash_deposit,False,929.93
REC-202201-00002,COLL-202201-00020,ACC0000268,IND1901014141,2022-01-26,605.06,card,False,1058.51
REC-202201-00003,COLL-202201-00022,ACC0006270,IND1904004036,2022-01-17,250.71,eft,True,483.99
REC-202201-00004,COLL-202201-00031,ACC0029419,IND2106004589,2022-01-07,376.46,eft,False,1053.79
REC-202201-00005,COLL-202201-00012,ACC0016554,IND1911000992,2022-01-13,98.13,eft,True,544.69
REC-202201-00006,COLL-202201-00004,ACC0028291,IND2105007163,2022-01-23,261.64,eft,False,2255.88
REC-202201-00007,COLL-202201-00039,ACC0013821,IND1909000439,2022-01-14,304.91,card,False,943.85
REC-202201-00008,COLL-202201-00005,ACC0006453,IND1904003544,2022-01-14,144.94,card,False,643.35
REC-202201-00009,COLL-202201-00033,ACC0016740,IND1911005768,2022-01-16,3720.34,card,True,4128.99
REC-202201-00010,COLL-202201-00015,ACC0016425,IND1911020432,2022-01-22,545.63,debit_order,True,2204.81
REC-202201-00011,COLL-202201-00019,ACC0032234,IND2109008479,2022-01-07,163.05,card,False,486.43
REC-202201-00012,COLL-202201-00018,ACC0017668,IND1906006436,2022-01-08,2921.34,debit_order,False,1585.48
REC-202201-00013,COLL-202201-00036,ACC0029250,IND2106014420,2022-01-23,698.53,debit_order,False,516.11
REC-202201-00014,COLL-202201-00014,ACC0033135,IND2109009872,2022-01-22,121.43,card,True,557.37
REC-202201-00016,COLL-202201-00007,ACC0002946,IND1902016946,2022-01-01,89.79,card,False,553.26
