payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202310-00001,COLL-202310-00040,ACC0041569,IND2203015281,2023-10-04,526.07,debit_order,False,3647.18
REC-202310-00002,COLL-202310-00034,ACC0064912,IND2305014787,2023-10-11,1463.83,card,False,2390.64
REC-202310-00003,COLL-202310-00029,ACC0070370,IND2307015616,2023-11-08,95.03,cash_deposit,False,347.75
REC-202310-00004,COLL-202310-00035,ACC0056706,IND2212013891,2023-11-04,739.99,eft,False,1162.7
REC-202310-00005,COLL-202310-00010,ACC0000600,IND1901006065,2023-10-16,581.6,debit_order,False,428.96
REC-202310-00006,COLL-202310-00046,ACC0068632,IND2306013531,2023-10-31,616.64,cash_deposit,False,1332.35
REC-202310-00007,COLL-202310-00031,ACC0059937,IND2302004731,2023-10-10,716.21,eft,False,1383.57
REC-202310-00008,COLL-202310-00020,ACC0025329,IND2104006301,2023-11-14,593.96,cash_deposit,False,1577.61
REC-202310-00009,COLL-202310-00038,ACC0016613,IND1911002306,2023-10-09,389.91,debit_order,False,488.12
REC-202310-00010,COLL-202310-00019,ACC0003512,IND1903003923,2023-10-25,1596.54,cash_deposit,False,1590.26
REC-202310-00011,COLL-202310-00013,ACC0034044,IND2110005918,2023-11-14,2616.74,eft,False,2593.92
REC-202310-00012,COLL-202310-00006,ACC0072197,IND2308002319,2023-11-12,1165.64,cash_deposit,False,6327.88
REC-202310-00013,COLL-202310-00018,ACC0035132,IND2111013775,2023-10-04,1071.15,cash_deposit,False,1872.86
REC-202310-00014,COLL-202310-00003,ACC0030045,COM2106000362,2023-10-19,2475.13,debit_order,False,4066.9
REC-202310-00015,COLL-202310-00009,ACC0039532,IND2202002342,2023-10-28,243.46,cash_deposit,True,317.9
REC-202310-00016,COLL-202310-00004,ACC0016539,IND1911002916,2023-10-04,77.41,eft,False,271.58
REC-202310-00017,COLL-202310-00023,ACC0023349,IND2102011242,2023-10-27,700.6,debit_order,True,883.83
REC-202310-00018,COLL-202310-00044,ACC0048425,IND2207003689,2023-10-17,308.31,eft,False,667.94
