payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202304-00001,COLL-202304-00024,ACC0008375,IND1906003179,2023-04-16,567.73,card,True,1122.88
REC-202304-00002,COLL-202304-00039,ACC0056042,IND2211005831,2023-04-30,92.25,eft,False,266.44
REC-202304-00003,COLL-202304-00008,ACC0009040,IND1906009244,2023-04-29,393.18,cash_deposit,False,1240.77
REC-202304-00004,COLL-202304-00027,ACC0039971,IND2202014000,2023-04-21,570.74,cash_deposit,False,380.51
REC-202304-00005,COLL-202304-00034,ACC0022905,IND2102014319,2023-04-26,615.17,cash_deposit,False,1614.84
REC-202304-00006,COLL-202304-00010,ACC0033695,IND2110007247,2023-04-04,3072.14,cash_deposit,False,2480.9
REC-202304-00007,COLL-202304-00025,ACC0045170,IND2205011979,2023-04-08,740.33,card,False,518.04
REC-202304-00008,COLL-202304-00023,ACC0050372,IND2208006110,2023-04-11,1433.43,cash_deposit,False,4743.43
REC-202304-00009,COLL-202304-00033,ACC0008119,IND1905007986,2023-04-20,418.62,eft,False,267.18
REC-202304-00010,COLL-202304-00030,ACC0049662,IND2208018509,2023-04-10,374.11,card,False,986.78
REC-202304-00011,COLL-202304-00036,ACC0031954,IND2108005532,2023-04-19,733.8,eft,False,1351.93
REC-202304-00012,COLL-202304-00026,ACC0014948,IND1910008617,2023-05-03,152.33,cash_deposit,False,935.13
REC-202304-00013,COLL-202304-00009,ACC0043539,IND2204004403,2023-04-01,565.66,card,False,1327.06
REC-202304-00014,COLL-202304-00002,ACC0015874,IND1911014142,2023-04-03,1456.02,eft,False,863.17
REC-202304-00015,COLL-202304-00020,ACC0054410,IND2210011241,2023-04-24,525.89,card,False,3727.51
REC-202304-00016,COLL-202304-00015,ACC0005190,IND1903012666,2023-04-16,629.97,card,False,628.11
