response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202409-0000001,CAMP-2024-011,IND24019381,ACC0094157,2024-09-06,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202409-0000002,CAMP-2024-011,IND24010638,ACC0094851,2024-09-17,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202409-0000003,CAMP-2024-011,IND24007725,,2024-09-14,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000004,CAMP-2024-011,IND24007056,ACC0094123,2024-09-22,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202409-0000005,CAMP-2024-011,IND24006626,ACC0094319,2024-09-15,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000006,CAMP-2024-011,IND24011870,,2024-09-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000007,CAMP-2024-011,IND24002849,ACC0095001,2024-09-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000008,CAMP-2024-011,IND24007174,ACC0094148,2024-09-20,converted,20942.0,app_push,Customer accepted offer for home_loan through app_push.
RESP-202409-0000009,CAMP-2024-011,IND24021102,ACC0094797,2024-09-23,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202409-0000010,CAMP-2024-011,IND24004465,ACC0095704,2024-09-05,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000011,CAMP-2024-011,IND24005970,ACC0095397,2024-09-22,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202409-0000012,CAMP-2024-011,IND24005749,ACC0094080,2024-09-14,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000013,CAMP-2024-011,IND24002214,ACC0095561,2024-09-20,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000014,CAMP-2024-011,IND24012854,ACC0093879,2024-09-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000015,CAMP-2024-011,IND24022381,ACC0094688,2024-09-24,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202409-0000016,CAMP-2024-011,IND24006545,ACC0094835,2024-09-01,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000017,CAMP-2024-011,IND24010284,ACC0094819,2024-09-05,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202409-0000018,CAMP-2024-011,IND24008715,ACC0094355,2024-09-16,complained,,branch_poster,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202409-0000019,CAMP-2024-011,IND24010013,ACC0094646,2024-09-20,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202409-0000020,CAMP-2024-011,IND24009914,ACC0094831,2024-09-21,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202409-0000021,CAMP-2024-011,IND24004112,ACC0095694,2024-09-02,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000022,CAMP-2024-011,IND24010732,ACC0093998,2024-09-06,opened,,branch_poster,Customer opened or viewed the campaign message.
RESP-202409-0000023,CAMP-2024-011,IND24019553,ACC0095284,2024-09-20,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000024,CAMP-2024-011,IND24019372,ACC0093905,2024-09-02,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000025,CAMP-2024-011,IND24002664,ACC0095222,2024-09-11,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000026,CAMP-2024-011,IND24020304,,2024-09-02,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202409-0000027,CAMP-2024-011,IND24012666,,2024-09-15,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000028,CAMP-2024-011,IND24017740,ACC0095042,2024-09-04,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000029,CAMP-2024-011,IND24007315,,2024-09-11,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000030,CAMP-2024-011,IND24001686,ACC0094195,2024-09-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000031,CAMP-2024-011,IND24020194,ACC0094624,2024-09-11,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202409-0000032,CAMP-2024-011,IND24008449,ACC0095569,2024-09-09,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202409-0000033,CAMP-2024-011,IND24007730,ACC0095652,2024-09-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000034,CAMP-2024-011,IND24016473,ACC0095509,2024-09-07,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202409-0000035,CAMP-2024-011,IND24012529,,2024-09-17,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000036,CAMP-2024-011,IND24010347,ACC0094042,2024-09-18,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202409-0000037,CAMP-2024-011,IND24020030,ACC0095604,2024-09-06,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202409-0000038,CAMP-2024-011,IND24015412,ACC0095464,2024-09-01,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000039,CAMP-2024-011,IND24021951,ACC0094014,2024-09-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000040,CAMP-2024-012,COM24000195,ACC0095802,2024-09-08,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000041,CAMP-2024-012,COM24000219,,2024-09-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202409-0000042,CAMP-2024-012,COM24000052,ACC0095804,2024-09-14,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202409-0000043,CAMP-2024-013,IND24009441,ACC0094293,2024-09-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202409-0000044,CAMP-2024-013,IND24014253,ACC0095267,2024-09-23,ignored,,sms,No direct action recorded after campaign exposure.
