payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202403-00001,COLL-202403-00003,ACC0009512,IND19008009,2024-03-28,85.21,eft,False,720.66
REC-202403-00002,COLL-202403-00021,ACC0028757,IND21001317,2024-03-11,1150.41,card,False,944.69
REC-202403-00003,COLL-202403-00002,ACC0023941,IND21005006,2024-03-20,940.32,debit_order,False,1764.96
REC-202403-00004,COLL-202403-00043,ACC0058286,IND23001071,2024-03-26,572.55,card,True,1429.37
REC-202403-00005,COLL-202403-00007,ACC0052815,IND22013563,2024-04-04,259.64,debit_order,False,206.13
REC-202403-00006,COLL-202403-00033,ACC0026563,IND21008610,2024-03-22,819.53,card,False,2944.58
REC-202403-00007,COLL-202403-00014,ACC0061945,IND23005864,2024-03-23,500.97,debit_order,True,1735.63
REC-202403-00008,COLL-202403-00001,ACC0007250,IND19001815,2024-03-10,1983.08,card,False,2592.64
REC-202403-00009,COLL-202403-00035,ACC0066957,IND23011077,2024-03-07,2391.37,card,False,1876.37
REC-202403-00010,COLL-202403-00050,ACC0007691,IND19012805,2024-03-25,396.79,eft,False,1249.73
REC-202403-00011,COLL-202403-00034,ACC0051548,IND22014332,2024-03-23,121.60,card,True,589.21
REC-202403-00012,COLL-202403-00023,ACC0017628,IND19016677,2024-03-27,1875.56,eft,False,2758.46
REC-202403-00013,COLL-202403-00029,ACC0008713,IND19006436,2024-03-09,202.60,debit_order,False,872.84
REC-202403-00014,COLL-202403-00005,ACC0066957,IND23011077,2024-04-04,1078.32,debit_order,True,1159.58
REC-202403-00015,COLL-202403-00017,ACC0052815,IND22013563,2024-04-03,76.93,eft,True,123.07
REC-202403-00016,COLL-202403-00009,ACC0031714,IND21008536,2024-03-17,912.36,cash_deposit,False,531.46
REC-202403-00017,COLL-202403-00006,ACC0028074,IND21005610,2024-03-22,224.15,eft,False,176.45
REC-202403-00018,COLL-202403-00048,ACC0066192,IND23013993,2024-03-15,1424.03,debit_order,False,5508.42
REC-202403-00019,COLL-202403-00013,ACC0027843,IND21004054,2024-03-27,331.12,eft,False,1902.34
REC-202403-00020,COLL-202403-00011,ACC0062802,IND23016095,2024-03-02,1439.27,eft,False,1849.73
