suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202509-00001,ACC0048548,IND2207013989,email,2025-09-17 11:05:52,Please show bank charges before the customer confirms a payment.,fees,reviewed
SUG-202509-00002,ACC0051054,IND2209003997,phone_call,02/09/2025 08:00,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202509-00003,ACC0092723,IND2408011843,whatsapp,29-Sep-2025 14:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202509-00004,ACC0071608,IND2308002037,phone_call,02/09/2025 08:47,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202509-00005,ACC0054778,IND2211017894,whatsapp,05-Sep-2025 12:01,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202509-00006,ACC0006855,IND1904009563,social_media,2025/09/12 06:53:16,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202509-00007,ACC0047425,IND2207018669,phone_call,15/09/2025 16:57,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202509-00008,ACC0061499,IND2303001010,email,2025-09-29 11:34:43,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202509-00009,ACC0104368,IND2503010380,app_message,2025-09-27T10:49:47+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202509-00010,ACC0022934,IND2102007940,social_media,2025/09/24 06:14:29,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202509-00011,ACC0094774,IND2409005596,phone_call,29/09/2025 16:44,A monthly fee breakdown would make the statement easier to understand.,fees,implemented
SUG-202509-00012,ACC0023650,IND2102010872,phone_call,22/09/2025 07:59,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202509-00013,ACC0000637,IND1901000666,branch_visit,27/09/2025 12:20,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202509-00014,ACC0083631,IND2403006713,branch_visit,14/09/2025 11:50,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202509-00015,ACC0060621,IND2302010883,phone_call,03/09/2025 07:54,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
