suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202010-00001,ACC0002516,IND1902011025,branch_visit,22/10/2020 08:05,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202010-00002,ACC0011233,IND1907015868,app_message,2020-10-06T19:54:05+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202010-00003,ACC0002614,IND1902013339,app_message,2020-10-27T18:11:10+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202010-00004,ACC0006938,IND1904009972,app_message,2020-10-13T13:57:46+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202010-00005,ACC0005195,IND1903008590,app_message,2020-10-12T10:52:00+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202010-00006,ACC0000770,IND1901003379,branch_visit,27/10/2020 15:30,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202010-00007,ACC0011362,IND1908015936,phone_call,26/10/2020 15:36,Please make statements easier to download for tax and rental applications.,other,reviewed
SUG-202010-00008,ACC0002674,IND1902014651,app_message,2020-10-07T17:57:29+02:00,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202010-00009,ACC0000590,IND1901004200,branch_visit,18/10/2020 11:15,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202010-00010,ACC0015234,IND1910008629,branch_visit,11/10/2020 12:30,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202010-00011,ACC0013624,IND1909011106,branch_visit,23/10/2020 11:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202010-00012,ACC0009030,IND1906001320,branch_visit,20/10/2020 11:30,The branch queue system should send an SMS when it is nearly your turn.,branch_service,implemented
SUG-202010-00013,ACC0004410,IND1903002499,phone_call,18/10/2020 12:05,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202010-00014,ACC0013272,IND1909004573,phone_call,02/10/2020 14:56,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202010-00015,ACC0008779,IND1906018337,phone_call,28/10/2020 17:48,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202010-00016,ACC0002313,IND1902000581,app_message,2020-10-02T16:34:20+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,implemented
SUG-202010-00017,ACC0012266,IND1908003573,branch_visit,14/10/2020 10:20,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
