comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202010-000001,ACC0009504,IND1906001754,phone_call,inbound,11/10/2020 14:16,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202010-000002,ACC0018042,IND19000060,app_message,inbound,2020-10-25T07:03:15+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,neutral,False,
COMM-202010-000003,ACC0013302,IND1909007223,phone_call,inbound,24/10/2020 18:31,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,fee_dispute
COMM-202010-000004,ACC0013252,IND1909013567,app_message,inbound,2020-10-05T08:50:15+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,True,service_delay
COMM-202010-000005,ACC0015023,IND1910008027,branch_visit,inbound,23/10/2020 09:00,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,False,
COMM-202010-000006,ACC0005457,IND1903006688,phone_call,inbound,22/10/2020 15:33,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,fee_dispute
COMM-202010-000007,ACC0007641,IND1905007826,phone_call,inbound,30/10/2020 11:49,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202010-000008,ACC0009713,IND1906010198,branch_visit,inbound,10/10/2020 09:10,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,service_delay
COMM-202010-000009,ACC0010231,IND1907000571,branch_visit,inbound,30/10/2020 13:05,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,False,
COMM-202010-000010,ACC0006826,IND1904014446,app_message,inbound,2020-10-28T20:21:45+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202010-000011,ACC0019868,IND2006002210,app_message,inbound,2020-10-30T23:09:59+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,True,failed_transaction
COMM-202010-000012,ACC0006957,IND1904014811,branch_visit,inbound,20/10/2020 09:15,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,False,
COMM-202010-000013,ACC0014837,IND1910000859,phone_call,inbound,08/10/2020 14:20,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,positive,False,
COMM-202010-000014,ACC0002836,IND1902014394,phone_call,inbound,01/10/2020 07:05,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,False,
COMM-202010-000015,ACC0010674,IND1907012200,app_message,inbound,2020-10-21T14:55:50+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202010-000016,ACC0003362,IND1902014898,branch_visit,inbound,08/10/2020 10:20,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,True,fee_dispute
COMM-202010-000017,ACC0011441,IND1908004907,phone_call,inbound,24/10/2020 18:30,Why did my debit order fail?,"Howzit, My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,False,
COMM-202010-000018,ACC0005824,IND1904013306,phone_call,inbound,07/10/2020 10:54,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202010-000019,ACC0017356,IND19012559,app_message,inbound,2020-10-30T06:23:16+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,False,
COMM-202010-000020,ACC0000128,IND1901004900,app_message,inbound,2020-10-12T17:59:15+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,failed_transaction
COMM-202010-000021,ACC0017571,IND19014161,branch_visit,inbound,07/10/2020 13:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,False,
COMM-202010-000022,ACC0017986,IND19011000,app_message,inbound,2020-10-16T08:52:56+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,False,
COMM-202010-000023,ACC0017649,IND1905002598,app_message,outbound,2020-10-30T23:41:07+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202010-000024,ACC0012548,IND1908009914,phone_call,inbound,18/10/2020 15:34,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,statement_error
COMM-202010-000025,ACC0001282,IND1901007129,phone_call,inbound,27/10/2020 12:09,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202010-000026,ACC0010115,IND1907016405,app_message,inbound,2020-10-19T14:07:39+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,service_delay
COMM-202010-000027,ACC0007128,IND1905011613,branch_visit,inbound,23/10/2020 13:15,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,True,service_delay
COMM-202010-000028,ACC0011227,IND1907000442,app_message,inbound,2020-10-06T13:03:34+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202010-000029,ACC0001964,IND1902008409,app_message,inbound,2020-10-14T13:48:34+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,False,
COMM-202010-000030,ACC0005938,IND1904012283,phone_call,inbound,18/10/2020 08:40,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,staff_behavior
COMM-202010-000031,ACC0013302,IND1909007223,app_message,inbound,2020-10-19T20:25:06+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,positive,False,
COMM-202010-000032,ACC0011529,IND1908004634,app_message,inbound,2020-10-27T15:03:12+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,True,failed_transaction
COMM-202010-000033,ACC0009750,IND1906011527,app_message,inbound,2020-10-28T11:36:01+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,False,
COMM-202010-000034,ACC0011227,IND1907000442,phone_call,inbound,12/10/2020 16:02,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,True,fee_dispute
COMM-202010-000035,ACC0005796,IND1904006333,app_message,inbound,2020-10-06T13:58:55+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,False,
COMM-202010-000036,ACC0000140,IND1901000343,app_message,inbound,2020-10-22T08:27:49+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,True,digital_issue
COMM-202010-000037,ACC0017283,IND19005235,branch_visit,inbound,24/10/2020 13:20,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,False,
COMM-202010-000038,ACC0016390,IND1911006599,branch_visit,inbound,11/10/2020 15:30,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,False,
COMM-202010-000039,ACC0012548,IND1908009914,phone_call,inbound,19/10/2020 08:31,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,True,incorrect_charge
COMM-202010-000040,ACC0018126,IND19002669,branch_visit,inbound,31/10/2020 15:00,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,False,
COMM-202010-000041,ACC0015622,IND1911017961,app_message,inbound,2020-10-29T14:25:20+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,True,failed_transaction
COMM-202010-000042,ACC0015824,IND1911011426,phone_call,inbound,11/10/2020 18:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,False,
COMM-202010-000043,ACC0001343,IND1901009143,phone_call,inbound,02/10/2020 15:44,Home Loan rate increase question,"Hi there, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.",negative,False,
COMM-202010-000044,ACC0015604,IND1911016220,phone_call,inbound,24/10/2020 07:51,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202010-000045,ACC0017271,IND19006231,app_message,inbound,2020-10-04T13:29:23+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,False,
COMM-202010-000046,ACC0007850,IND1905002647,app_message,inbound,2020-10-29T19:32:18+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202010-000047,ACC0001787,IND1902006089,phone_call,inbound,27/10/2020 13:06,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,False,
COMM-202010-000048,ACC0016968,IND1911011981,app_message,inbound,2020-10-30T18:00:28+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202010-000049,ACC0015178,IND1910003921,app_message,outbound,2020-10-17T15:48:42+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,False,
COMM-202010-000050,ACC0009878,COM1906000156,phone_call,inbound,07/10/2020 17:51,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,False,
COMM-202010-000051,ACC0010645,IND1907009058,branch_visit,inbound,01/10/2020 11:00,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202010-000052,ACC0009435,IND1906009724,app_message,inbound,2020-10-07T17:42:46+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,False,
COMM-202010-000053,ACC0008449,IND1906013817,branch_visit,inbound,31/10/2020 12:30,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,positive,False,
COMM-202010-000054,ACC0017617,IND19007540,app_message,inbound,2020-10-29T21:25:32+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,positive,False,
COMM-202010-000055,ACC0015561,IND1911011642,app_message,inbound,2020-10-02T06:23:56+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,True,digital_issue
