payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-201912-00001,COLL-201912-00013,ACC0002781,IND1902014982,2019-12-28,824.34,cash_deposit,False,3173.49
REC-201912-00003,COLL-201912-00029,ACC0002781,IND1902014982,2019-12-11,1142.54,card,False,1654.7
REC-201912-00004,COLL-201912-00028,ACC0003435,IND1903000025,2019-12-28,1375.64,cash_deposit,False,885.19
REC-201912-00005,COLL-201912-00017,ACC0001480,IND1901013470,2020-01-07,607.44,debit_order,False,1749.97
REC-201912-00006,COLL-201912-00018,ACC0010906,IND1907001776,2019-12-30,313.57,eft,False,472.85
REC-201912-00008,COLL-201912-00023,ACC0006670,IND1904002557,2019-12-30,1496.65,cash_deposit,False,3389.13
REC-201912-00009,COLL-201912-00014,ACC0000593,IND1901002980,2020-01-09,312.4,eft,True,721.34
REC-201912-00010,COLL-201912-00012,ACC0002729,IND1902003746,2019-12-22,101.26,eft,False,461.42
REC-201912-00011,COLL-201912-00011,ACC0001578,IND1901013200,2019-12-23,407.94,eft,True,1150.01
REC-201912-00012,COLL-201912-00034,ACC0004032,IND1903005748,2019-12-09,589.0,eft,False,1501.78
REC-201912-00013,COLL-201912-00010,ACC0013321,IND1909001123,2019-12-11,582.7,debit_order,False,2159.09
REC-201912-00014,COLL-201912-00032,ACC0006066,IND1904000926,2020-01-11,629.45,eft,False,1995.2
