case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-201912-00001,ACC0005307,IND19003285,2496.29,316,write_off,2019-12-01,letter,,,,closed,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R1 500/month for 6 months starting 9 March.
COLL-201912-00002, ACC0016050 ,IND19014779,1022.96,87,late_collections,2019-12-02,phone_call,427.80,2019-12-23,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R428/month for 6 months starting 22 August.
COLL-201912-00003,ACC0009398,IND19017640,5198.7,107,legal,2019-12-16,letter,,,,resolved,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R2 500 cash. Account now current. Escalating to legal."
COLL-201912-00004,ACC0016595,IND19008386,927.76,90,late_collections,2019-12-20,letter,,,restructured,resolved,David Govender,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal. Arrangement: restructured."
COLL-201912-00005,ACC0014891,IND19001714,1557.98,56,early_collections,2019-12-03,branch_visit,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201912-00006,ACC0013135,IND19001206,1573.97,56,early_collections,2019-12-06,phone_call,,,,closed,David Govender,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-201912-00007,ACC0013826,IND19010664,35600.43,95,legal,2019-12-22,letter,14845.82,2019-12-22,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance. Escalating to legal.
COLL-201912-00008,ACC0007383,IND19014104,3123.67,7,pre_delinquent,2019-12-06,letter,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-201912-00009,ACC0007521,IND19013922,2595.38,44,early_collections,2019-12-11,letter,1321.72,2020-01-05,,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201912-00010,ACC0013321,IND19001123,2741.79,20,pre_delinquent,2019-12-16,branch_visit,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-201912-00011,ACC0001578,IND19013200,1557.95,68,late_collections,2019-12-04,phone_call,401.92,2019-12-23,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201912-00012,ACC0002729,IND19003746,562.68,45,early_collections,2019-12-05,phone_call,,,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Settlement offer of R750 communicated; customer requested until month-end.
COLL-201912-00013,ACC0002781,IND19014982,3997.83,21,pre_delinquent,2019-12-20,phone_call,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 8 December.
COLL-201912-00014,ACC0000593,IND19002980,1033.74,119,legal,2019-12-26,phone_call,318.53,2020-01-09,,resolved,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.
COLL-201912-00015,ACC0009087,IND19005120,1049.86,23,pre_delinquent,2019-12-30,letter,,,,closed,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer in Western Cape, low income band — hardship assessment required."
COLL-201912-00016,ACC0013135,IND19001206,1438.56,224,write_off,2019-12-10,branch_visit,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-201912-00017,ACC0001480,IND19013470,2357.41,78,late_collections,2019-12-10,phone_call,802.09,2019-12-28,payment_holiday,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Arrangement: payment holiday.
