suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202203-00001,ACC0011145,IND19001902,branch_visit,12/03/2022 14:45,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202203-00002,ACC0032146,IND21005333,branch_visit,28/03/2022 14:05,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202203-00003,ACC0010013,IND19004418,app_message,2022-03-11T16:39:41+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202203-00004,ACC0000362,IND19010400,app_message,2022-03-15T15:19:01+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202203-00005,ACC0028184,IND21006879,branch_visit,04/03/2022 14:05,Please send clearer notifications when account details change.,other,submitted
SUG-202203-00006,ACC0000213,IND19003541,branch_visit,23/03/2022 09:50,Please send clearer notifications when account details change.,other,submitted
SUG-202203-00007,ACC0024953,IND21001249,email,2022-03-28 13:45:03,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-202203-00008,ACC0037551,IND22001098,app_message,2022-03-08T13:39:46+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202203-00009,ACC0039230,IND22010239,email,2022-03-27 13:04:05,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202203-00010,ACC0029421,IND21010907,app_message,2022-03-01T10:39:02+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202203-00011,ACC0032617,IND21006753,app_message,2022-03-16T06:12:06+02:00,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202203-00012,ACC0038333,IND22014756,phone_call,17/03/2022 17:03,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202203-00013,ACC0037890,IND22004197,phone_call,24/03/2022 10:56,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202203-00014,ACC0025249,IND21010522,app_message,2022-03-17T20:05:17+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202203-00015,ACC0015361,IND19005519,branch_visit,16/03/2022 12:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202203-00016,ACC0031280,IND21013931,email,2022-03-11 17:33:08,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-202203-00017,ACC0026046,IND21000656,phone_call,28/03/2022 07:24,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
